Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSMUSG00000015522,Arnt,0.2974442229413853,-0.08045071769896484,0.6601398480860915,0.2834101456574844,-0.15756836209376335,0.45555208758382876,0.3365876954692888,0.1424821897865467,0.6824277295768053,0.3517910626633699,0.2149606075589936,0.45647737307187075,0.38094815544419186,0.32080259855409476,0.5876583040532866,0.24537366654069212,-0.3448441772507158,0.4600209813923536,0.4116937784408957,0.4309713668131092,0.5473616395491531,0.41803216946730065,0.4537803086895493,0.4621157887414951,0.37696204402334976,0.30405991245632635,0.48374216216658333
ENSMUSG00000015709,Arnt2,0.4314653519173606,0.30242256726225136,0.05739080996539592,0.3613790849514863,-0.11306475633708546,0.6126971523527251,0.3987390048187342,0.06307650560652167,0.8558905916371323,0.5077870204345873,0.45396438529685856,0.08597747809546219,0.20314553167826493,-0.9347668268155445,0.19065225928372104,0.2072611835071499,-0.9299057940108524,0.012901557918798011,0.21331283857041228,-0.852569493223746,0.6246646126806482,0.17836957478094045,-1.112682604654141,0.35369025696346507,0.280488345552919,-0.459411013053894,0.64469416303285
ENSMUSG00000055116,Arntl,0.3491830427601492,0.5754687048551526,0.00015531025560876392,0.2399449779010863,-0.30170586648119047,0.12060177318059666,0.23968174965743308,-0.24794283597030375,0.5246087948252025,0.13317406921235958,-1.1502171112592339,0.0001248399967011104,0.24860185856864897,-0.18110472854369442,0.9696362583429053,0.4090215962671906,0.5868550267942676,0.07044504006892535,0.1670950568801563,-0.7560436713034673,0.6969377355451188,0.21900202617891532,-0.3627535455532136,0.9478718370647191,0.13041814793224896,-1.1261166469032131,0.10229418393901604
ENSMUSG00000060890,Arr3,0.00814493049025264,2.6825509978120223,0.000000000000000000000000000010552813548892526,0.0005271409540467245,-3.213966721952996,0.000000000000000004572792276112241,0.0004696572494920309,-2.809336213627315,0.00002673144884642428,0.0009741049994634451,-1.976979985946853,0.00032531349125685587,0.0004022683795609207,-2.3821600027459873,0.03388103579580287,0.004911402452776064,0.34640254637434786,0.5847383798955569,0.002133128385704123,-0.5317915810716869,0.8650270571037065,0.000688685616914828,-1.587654454005718,0.3320074417868004,0.003573099943349287,-0.025126359387614983,1
ENSMUSG00000018909,Arrb1,0.53651644403596,-0.026806568064931757,0.8958743969734582,0.5439615426713063,0.005372341069346476,0.9841457207689499,1.0504667146971758,1.076447140015853,0.00002061926441463599,0.18271426632792906,-1.6611417730165141,0.00000006051894222523079,0.4549655372834013,-0.26062525236984013,0.7827744194450615,0.5200192916999296,-0.06483988287210518,0.9455360062374587,0.7529943201535554,0.48350223952720955,0.6013090719329607,0.49723101541250586,-0.12690327216181374,1,0.36579610670038326,-0.5809788742947861,0.5071081260529292
ENSMUSG00000060216,Arrb2,0.17153717244622987,-0.006364663553517502,0.9887427485106296,0.17544209388773258,0.03919880379790053,0.8646432463322441,0.10661219563469101,-0.7352808301257387,0.035533253339652425,0.10673407636978034,-0.7401033183640702,0.01895651259537567,0.08930358026252438,-0.96193895014639,0.18064327825802404,0.11001541494218382,-0.6775486707622096,0.11536995011580152,1.2805880742177085,3.0740168845756055,0.000000000000001791206239863541,0.11914261172626525,-0.5306334456383759,0.8262865275324984,0.1129992857084212,-0.6153278529563933,0.47552285432617575
ENSMUSG00000074794,Arrdc3,0.17804694643654542,-1.5001582288456958,0.0000000000000000000009707823368130407,0.17366898340593903,-1.3446950928317456,0.00000000000020255351927995286,0.2102498953559325,-0.8720002484094849,0.0074776840098423475,2.2757875944607404,3.6460280040956676,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000029675220175054814,0.14039166446676132,-1.427014238530247,0.028675889464368932,0.19056241516771127,-1.0071023950384435,0.006908421268047101,0.2609527058511377,-0.5123648599118882,0.8684715388878308,0.20247357137295946,-0.88186769277913,0.535513651751367,0.19250075944794282,-0.9637754387682227,0.17889928016998596
ENSMUSG00000035277,Arx,0.014191924339076572,-2.7433194842770288,0.000000000000000000000000000000000000000000000000000000678067764518993,0.14721609189377613,2.203846795580822,0.00000000000000000000000000000000000000000012843064396438655,0.11490947370905022,0.9980615126564616,0.00013085450942198283,0.021291152131129587,-1.6288686087616777,0.0000009701461842368603,0.020917955737167874,-1.57594233797992,0.020380458145660835,0.06483051237664404,0.06791189218921279,0.8333948852570106,0.032707968580796554,-0.9096336736815025,0.6053736350987632,0.019971882890530014,-1.6092295232993563,0.13629583511318946,0.03126462450430626,-0.9933017501840098,0.18476962758868154
ENSMUSG00000022377,Asap1,1.12884417313581,1.1077585223828932,0.000000000000046438029074458685,0.6669770725838464,-0.2752192358566224,0.15898559540080442,0.42143910521084904,-0.9259302703078849,0.004202346451179711,0.30767802197338245,-1.4073257368827337,0.000003055589018942984,0.5808755400859694,-0.4183526265221895,0.5899350286029568,0.40941450846341265,-0.957123414360608,0.010007375014357915,0.664113970749217,-0.21722315149211435,0.9675438488577283,0.46210804894984964,-0.7469054274662357,0.642541093888432,0.3233655448731105,-1.2751298010899224,0.05618125547501789
ENSMUSG00000052632,Asap2,0.368835772768827,0.26187204666333175,0.10506997050744303,0.39928531173793713,0.3706534306546463,0.03777517180084219,0.4450785201019479,0.46393304372058464,0.1115589120802911,0.17631300490288357,-0.9804071742751042,0.0010168558600236709,0.177400355386366,-0.9255349293509862,0.19707493911357168,0.09390601489707834,-1.8907675966983986,0.0000014329204169617915,0.09456869176621611,-1.8229255008863603,0.1232916112517752,0.4614193633329348,0.48399617651845084,0.42693122747153084,0.14694373517023943,-1.1978156748408013,0.07820506727091434
ENSMUSG00000031384,Asb9,0.0003702241131933019,0.3331421665025527,0.7633832177163129,0.0003833752393067087,0.41308711225719286,0.756711566794153,0,-1.2377942286684807,0.4065706562582061,0.0002783157141324129,0.2724653551389853,1,0.0004022683795609207,1.2527906338068462,0.741562308567344,0.0005893682943331276,1.2850020017102057,0.3997713747744278,0,1.0397504038871475,1,0,0.9928483985247389,1,0,0.35384188518370685,1
ENSMUSG00000020412,Ascc2,0.09613486139252739,-0.2248794852843523,0.18542082619608136,0.10365508032755136,-0.038604330056699165,0.8871065123843122,0.09956733689231055,-0.09238412415403818,0.915170637833233,0.11772754707801066,0.172452836420653,0.5121814316728046,0.11907144035003252,0.18117409331336987,0.6944188704713811,0.12946456865517703,0.3159338612620961,0.3688905015302047,0.15429628656593156,0.5624700533472424,0.42925407575979596,0.07919884594520522,-0.4124832829974463,0.9051101241667066,0.16168277243655524,0.6379612853612491,0.14199183322395995
ENSMUSG00000020052,Ascl1,0.016906901169160785,-0.5145627260769263,0.003869984124563105,0.018593699106375372,-0.24957993867116013,0.28244161376168053,0.08140725657861869,2.3524082768934798,0.000000000000000000000014593732009161074,0.012245891421826168,-0.8367637146157731,0.01803852464746612,0.012470319766388542,-0.741127535273514,0.4035475632729581,0.0037326658641098085,-2.512875642043875,0.00000024337303512026506,0.01208772751899003,-0.741933110568259,0.7446211852735757,0.006886856169148281,-1.5053594811143185,0.2154756860738123,0.029478074532631616,0.5112604735876758,0.307747758458131
ENSMUSG00000009248,Ascl2,0.0018819725753992846,-1.7058829904795099,0.0000000009880975021322646,0.0036420647734137328,-0.3662451468758219,0.3120041303614193,0.008766935323851243,1.125981613461625,0.00631612762746629,0.007792839995707561,0.940247384159191,0.018816298861818268,0.0052294889342919685,0.3427327591196443,0.7311935811795407,0.002161017079221468,-0.97133775154958,0.2350909927068271,0.019909198266571813,2.2994720756801064,0.002054450071514474,0.01033028425372242,1.3383449645505054,0.12051525551865626,0.016972224730909112,2.085792576070017,0.00019866577219391376
ENSMUSG00000019857,Asf1a,0.08919315927015298,-0.4526538739631425,0.004875142054352584,0.09450199648910369,-0.26663870846264004,0.1844266363124833,0.15295171091790472,0.5463374639415024,0.05801465578186535,0.1662936391941167,0.6925296714926619,0.006530011480681956,0.13516217553246934,0.3295496322851488,0.4988087268099457,0.11158706372707217,0.042824149406469836,0.8715753955237446,0.12016623239466559,0.15503118927724957,0.8075666512894644,0.14049186585062493,0.38418871659910625,0.5451675463908005,0.14783701015607675,0.4626153224915277,0.2992724500111426
ENSMUSG00000028053,Ash1l,0.5515413726297215,0.23628020804655092,0.14599404995564128,0.4320638946986607,-0.2868245831788333,0.14051701916052475,0.48593870080775464,-0.05127962862066093,0.946269902369993,0.4059234690621242,-0.33393303281377706,0.2910884930022805,0.49720371713729794,-0.01426036495158367,1,0.6475192993739962,0.39569204353734067,0.27135419832262836,0.5268827112689184,0.07145766334134995,0.8663885440541383,0.48552335992495377,-0.048519762688532975,0.9475145729512774,0.46673618010000056,-0.10782637687287877,0.9635074682104422
ENSMUSG00000031575,Ash2l,0.3958929850413708,-0.008900270400373111,0.9762378284564931,0.4393001023405748,0.20008169643604523,0.3017081868272238,0.33173457055787114,-0.2806049539069635,0.4586132849069269,0.38337989621739876,-0.0563644406133228,0.9056897007022615,0.299287674393325,-0.4189832183113207,0.6949894055777724,0.4622611988552831,0.2348127524117356,0.5765577037256453,0.3192582150603837,-0.31861807145264054,1,0.2823611029350795,-0.49811170220114165,0.8464656778243006,0.3443575070402875,-0.21086084437928143,0.9431825843120129
ENSMUSG00000023017,Asic1,0.04183532479084311,-0.7297179946939458,0.000005589836504448082,0.07653128214660172,0.5680392388261288,0.001270963019562906,0.11976259862046787,1.1831614064692957,0.000003138809140644087,0.03131051783989645,-0.9524054232838148,0.0032383888219687995,0.03258373874443458,-0.8395996122518259,0.2778506833805602,0.09704931246685501,0.808275569023793,0.006938310293514739,0.046217781690256,-0.3164187059030672,1,0.017217140422870703,-1.7198696493947896,0.10382997548985241,0.008039474872535896,-2.813581151545888,0.00008992602102480175
ENSMUSG00000038276,Asic3,0.0011106723395799057,-1.3384164316514102,0.000010173564234425393,0.001054281908093449,-1.2141671101804032,0.0009799411437398054,0.0017220765814707798,-0.22886110389847225,0.751077687885432,0.01252420713595858,3.481601679773167,0.0000000000000000000000000011332043822221656,0.0004022683795609207,-1.4646221629379603,0.27040967487895573,0.0011787365886662552,-0.6977200068579599,0.3991812579758527,0.002133128385704123,0.3937584697684322,0.9695587680993673,0,-1.6785288540138907,0.4257947352049251,0.0008932749858373217,-0.7156990480693697,0.5909454037171765
ENSMUSG00000052456,Asna1,0.31839273734623963,-0.07757658537521062,0.6727506669181559,0.3591267554205594,0.17537298454196004,0.37138352988777296,0.31232207091220054,-0.08010467881024685,0.8800430718440581,0.3494253790932444,0.09703737801928614,0.7457298272579265,0.28118559731308357,-0.23104994247144428,0.9108186206478783,0.2728775202762381,-0.2850065536859596,0.5723726890089151,0.32494655742226136,-0.01530218953502982,0.9388540557234555,0.2823611029350795,-0.22104999640784095,1,0.3908078063038282,0.25803589647726954,0.5474554425983357
ENSMUSG00000020774,Aspa,0.01681434514086246,-4.436176203956419,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009606306917836876,0.03900843059945761,-2.8840137880057783,0.0000000000000000000000000000000000000000000042554355624672345,0.07686723650019572,-1.613445899420403,0.0000033093796274439506,2.0623194417211796,5.681895228312231,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011448832742919343,0.0486744739268714,-2.219729917239669,0.0006981120551669495,0.025735748852546574,-3.188519271847212,0.00000000000022944426290192316,0.09527973456145082,-1.2311783857535201,0.37470320574930205,0.05578353497010107,-2.0016839043607955,0.043752870754661194,0.26262284583617257,0.24594207447867,0.5685235175468855
ENSMUSG00000045215,Asxl3,0.021102774452018205,-0.31307656315850174,0.08221705297362779,0.029951190570836617,0.441258468306458,0.019983527437822328,0.011897983653798115,-1.0655252867578682,0.0047615571127061955,0.05733303711127705,1.4619799250853163,0.0000000012581668962939954,0.008045367591218414,-1.5469950419218534,0.03358232126995202,0.015716487848883402,-0.6364594060339206,0.18904218134163117,0.006399385157112369,-1.7843008070427695,0.18105729982717464,0.001377371233829656,-3.5734405947860175,0.002583252617494611,0.00535964991502393,-2.089432281915669,0.0052394148908141034
ENSMUSG00000029036,Atad3a,0.06512859191258835,-0.5281264947694337,0.0010079902978636763,0.09685016982985728,0.33150770772396365,0.07367167066166862,0.1413668320971013,0.8770723408505927,0.0010728282353369889,0.07041387567550046,-0.2412197320727696,0.5365062702312883,0.06758108776623467,-0.2829678689135404,0.8511371970396159,0.07209938800675261,-0.19776212075771626,0.7951049668857224,0.10523433369473673,0.3722062106784212,0.6188372456123541,0.06335907675616419,-0.36729376126330626,0.9463229177242714,0.09870688593502405,0.278121396816875,0.535048594872275
ENSMUSG00000023027,Atf1,0.07092876968595009,-0.20550395500068053,0.23642766434277876,0.06205886686277347,-0.4155040899741955,0.03152293449424562,0.0897045346529779,0.23569226912033026,0.4343917113256928,0.08224229352612801,0.09916501956789103,0.6922555445431503,0.1146464881748624,0.5942026959490128,0.1959459874985226,0.07033128312375322,-0.14303734330251716,0.8803955015124367,0.15074107258975802,0.9926146364410404,0.12687591684817437,0.14531266516902872,0.9386806896407642,0.09112992326267762,0.14694373517023943,0.9670092671639869,0.020093459343080305
ENSMUSG00000027104,Atf2,0.324378027176198,0.18626035533613594,0.2651651214328453,0.343647980133551,0.2651382510302476,0.15564920311560057,0.18520150871635752,-0.7479198250086934,0.022477357980860854,0.2183386777368779,-0.5018855949602812,0.10044164411760277,0.2176271933424581,-0.47921139044390837,0.6289454348933472,0.3528351522074324,0.24625498612282914,0.5548962614270493,0.2225563949084635,-0.4393175473929556,0.9221928031168452,0.22244545426348947,-0.4403797375611218,0.8811584434683808,0.2393976962044022,-0.33739127464833785,0.7889677836644708
ENSMUSG00000042406,Atf4,0.682785820756747,0.014977161375859582,0.9389176970127922,0.9091264581109464,0.6076889178030711,0.0002913874717785291,0.4934532167996271,-0.4934208592520596,0.14797709760356104,0.5089002832911169,-0.4504165163095325,0.14220864675073186,0.5909322495749925,-0.20519901065654478,0.8419176972330159,0.32945687653221833,-1.0918111263409815,0.003084906850030814,0.7224194799584629,0.09231706936072226,0.9569905164662924,0.5784959182084556,-0.23351404710467594,1,0.4712025550291872,-0.5382383543206702,0.4350093540085871
ENSMUSG00000038539,Atf5,0.07475441885561421,-1.2794477972161795,0.0000000000000004675756796494948,0.10504481557003818,-0.5108826180731398,0.00641779864210146,0.20445745594553077,0.6298365249262181,0.02460709983150381,0.14319343492112643,0.05974190496275078,0.843596386249907,0.3588233945683412,1.4559663142106212,0.0001468383584251012,0.0701348270256422,-1.0205800126090199,0.011267517864948673,0.1955367686895446,0.5177043616408175,0.4694917409920873,0.8822062752678947,2.828891264312794,0.0000000000012900535814459766,0.5448977413607662,2.1105028295383947,0.0000000038291390321983895
ENSMUSG00000026663,Atf6,0.19168353460583204,0.8488655845922759,0.000000017139715051784155,0.08074840977897552,-1.009748712060122,0.0000000354253104123194,0.07921552274765588,-0.8853512092643174,0.010189362158269294,0.10520333994205207,-0.458740847766955,0.16890273887757049,0.1070033889632049,-0.40629713571315307,0.7112650534721249,0.23947998359736086,0.8336197137365136,0.005615726993597458,0.1393643878660027,-0.012717016006987603,0.9405424667310734,0.07988753156212006,-0.8217302637097808,0.5828017350916624,0.12059212308803843,-0.2288184596049323,0.921722350120241
ENSMUSG00000015461,Atf6b,0.3508490512695191,0.31627670646946027,0.046220712983278796,0.258730364627115,-0.34273750916032997,0.07303314852901563,0.28883920843759897,-0.10971917499229833,0.8162350489906199,0.30906960054404453,-0.004011208884667994,1,0.23090204986796847,-0.43459967983850833,0.6764490826435025,0.3052927764645601,-0.022629558287073248,1,0.3825410238362727,0.31137550151843074,0.6635442485945119,0.304399042676354,-0.024237885946098547,0.9243758967271971,0.3139861575218186,0.020663941752045334,0.8616211366058071
ENSMUSG00000037204,Atg101,0.38160850467399593,0.5550707399989532,0.00026902847617734754,0.30334565810143327,-0.03843435988854638,0.8859670726345243,0.16923316223362847,-0.9253903699159418,0.00444748440913295,0.2226525713059303,-0.5136686183065546,0.09234579481495764,0.23170658662709032,-0.42695120342144,0.6865128805672727,0.34242297900754715,0.1573586261124713,0.7281310221184781,0.21615700975135113,-0.5215434543849451,0.8613322263085642,0.15770900627349563,-0.9800661983196615,0.45435574151728036,0.16704242235157915,-0.9052092256077617,0.21251666966500543
ENSMUSG00000027244,Atg13,0.6189530132403351,0.25329317331425416,0.11642524944012575,0.6313231753283225,0.24019706653771267,0.2022409151196249,0.3307952560588871,-0.8094680199895872,0.012770760983642812,0.5449421682712644,-0.04276152256337129,0.9415907640090986,0.29848313763420314,-0.9277662361732927,0.1937570433631868,0.55400619667314,-0.016115649636291085,1,0.306459444746159,-0.8789001972879537,0.6013090719329607,0.4269850824871934,-0.39604369900252756,0.9191434568660451,0.29031437039712954,-0.9659999062116491,0.1734470777038287
ENSMUSG00000037526,Atg14,0.09218580418513217,-0.02283068863154103,0.9163019715010939,0.08578020979487608,-0.1566600473754729,0.4684994127776037,0.09518386923038492,0.03734618852212046,0.8597554910880877,0.0861387135239818,-0.12022432800589344,0.8140076103496402,0.09936028975154741,0.10269061072078278,0.7974115380720354,0.12730355157595558,0.490512706423023,0.13045841332111938,0.10807850487567557,0.2282604689536094,0.7520093783236732,0.09710467198499076,0.0715304826691634,0.8579694456467066,0.09290059852708146,0.0035100752926786605,0.8895704062346499
ENSMUSG00000026289,Atg16l1,0.17625752988944446,0.17125542447701214,0.3138760055470288,0.1589569585975441,-0.06725035305292826,0.7843068005615251,0.1055163287192096,-0.6839596756310211,0.051997703228812885,0.16309300848159394,-0.013387133039899801,1,0.1186691719704716,-0.48049605034866083,0.6301869616212844,0.2434091055595817,0.6134894690326145,0.058209766459371724,0.1393643878660027,-0.23761064943671828,1,0.11501049802477628,-0.5174884362364107,0.8317386988279044,0.14069081026937816,-0.22841259964917127,0.9226926652536976
ENSMUSG00000022663,Atg3,0.13972875072103869,-0.3744560819208491,0.020158665634655893,0.17122496625535877,0.08191715810600764,0.7068138327955339,0.17533870647702487,0.10354460295672085,0.7712968772497485,0.259529403428475,0.7458812032119839,0.002829118766535735,0.1597005466856855,-0.03904617953660283,0.964820921917199,0.14046611014939542,-0.23844314166378444,0.7242265841956127,0.1955367686895446,0.2604337190597863,0.716464612776706,0.14875609325360287,-0.14008132947951157,1,0.16704242235157915,0.027958040928656835,0.8537913235169559
ENSMUSG00000038160,Atg5,0.10187333514702357,-0.2642008232394031,0.11339705443549068,0.11175388225790558,-0.03861620682373168,0.8867946469618774,0.13291300160624475,0.24366514697329222,0.41166932143783325,0.10673407636978034,-0.10274788441740057,0.8540412891511006,0.1540687893718326,0.45388271907133904,0.3309358093568702,0.1182665710628476,0.05851392101302588,0.8438442783105581,0.21615700975135113,0.9499295695106431,0.14061007505924253,0.1398031802337101,0.306256326873652,0.6268840912697331,0.14515718519856477,0.36354485791269164,0.4141796214724971
ENSMUSG00000030314,Atg7,0.14623852471135423,0.031821811795310406,0.8684808904205763,0.14999556237874978,0.07576416764430283,0.7304475509028053,0.14919445292196848,0.05299495576525892,0.8837056416856361,0.17589553133168495,0.31759669181270134,0.2556000653151207,0.1130374146566187,-0.3584294074855974,0.7689410901456528,0.08054700022552744,-0.8815388344251063,0.030328920739037576,0.16211775731351333,0.17581964576493458,0.7855489849741721,0.11914261172626525,-0.2743767712942393,1,0.13443788536851692,-0.10149844105829775,1
ENSMUSG00000033124,Atg9a,0.4275779987288309,0.33181735528224543,0.03551918066902291,0.37503682785178777,-0.0025032496614465494,1,0.33721390513527816,-0.1676577872552758,0.6950066421644,0.2994677084064763,-0.35483568321040515,0.26026626021173116,0.23049978148840755,-0.7201310532242857,0.36016638867439194,0.43239987194240465,0.21878895266554355,0.6118261509376244,0.2054913678228305,-0.8776411105451374,0.6052165404109882,0.22795493919880808,-0.7273626594749403,0.662216141405475,0.2143859966009572,-0.8242189022325408,0.2699403148395916
ENSMUSG00000021066,Atl1,0.8624679236932294,0.6775249604355069,0.00000612467833259833,0.7580286919191898,0.24416566133119078,0.1935169837953612,0.228253423253127,-1.6357006628043933,0.0000007482228733599563,0.36000137623027606,-0.9628497678858159,0.0011864899147402273,0.18021623404329246,-1.9275598743372147,0.0023696452631239095,0.8424037487001504,0.3537188538849104,0.34190644162950656,0.27304043337012773,-1.3097532187221597,0.315101729674907,0.14531266516902872,-2.2221528596380375,0.019924126089822757,0.0946871484987561,-2.8543430637328155,0.00001792381330785403
ENSMUSG00000034218,Atm,0.04087891249842708,-0.07835497507104261,0.6874115541793634,0.03412039629829707,-0.40183951610486446,0.047327395276448796,0.055106450607064955,0.42602879508853153,0.14852136511793074,0.05761135282540947,0.5037848553909923,0.05620001615768462,0.050685815824676,0.28281107524644256,0.5856646907612214,0.034576273267543485,-0.2990545680292902,0.638581911847659,0.04408465330455187,0.08454214611306643,0.8840869140424967,0.04269850824871934,0.037640140750657025,0.8905246198803196,0.05806287407942591,0.4848339393033383,0.3012313412996772
ENSMUSG00000004263,Atn1,0.663842686965023,0.0707932822488917,0.6925458302716447,0.6619931944728592,0.05108876084196945,0.817419729621191,0.6714533143571069,0.06323652532561663,0.8543500632969978,0.674080659628704,0.07015584405639808,0.8133006144661189,0.5185239412540268,-0.32348558492027224,0.7036478614528294,0.42689910119529545,-0.6280396913251274,0.1123120284149503,0.5268827112689184,-0.29568141861199027,1,0.6756005901934463,0.06858549943535452,0.9604322330517249,0.7360585883299531,0.19662803107610094,0.7282224492099092
ENSMUSG00000073043,Atoh1,0.0006170401886555031,0.12455554469113572,0.9209261911086295,0.0003833752393067087,-0.6609134691865837,0.31881068514056615,0,-2.0678692272261685,0.13318185905571658,0.0011132628565296515,1.1793559507475049,0.14076890447636814,0.0004022683795609207,0.3986415002703012,1,0.0005893682943331276,0.37811140610168614,0.8895742670915263,0.0007110427952347077,1.2400490543729799,0.8106641257275359,0.000688685616914828,1.1931470490105696,0.7969426379503979,0.002233187464593304,2.2674271333662332,0.04298043631966523
ENSMUSG00000036816,Atoh7,0.016598381074833034,1.1059398665237872,0.0000000004757985229444943,0.01250761718238137,0.20033207917717366,0.3913334090093817,0.0032876007464442162,-1.8064733167881277,0.00004569838725714205,0.003200630712522748,-1.863397810229694,0.000006100771458310363,0.007643099211657493,-0.5111111808131659,0.652254884137858,0.006483051237664404,-0.8057850231326995,0.11986050796557954,0.0014220855904694153,-2.4341807844452648,0.0987707827707061,0.001377371233829656,-2.481082789807674,0.05133220851055123,0.0008932749858373217,-3.1200893031487054,0.0008645523849970662
ENSMUSG00000041329,Atp1b2,1.6055077188721865,-1.5386822930488024,0.00000000000000000000005387438115537851,2.490070101201986,-0.5898616688644673,0.0012109406822985893,18.036560457075456,3.0743553272841204,0.0000000000000000000000000000000000000000000000000000559648654546986,1.7177645876252523,-1.062159915282695,0.00035286143996689044,4.072565074674761,0.2614149873317384,0.6650506101847576,0.674433784815209,-2.418235806991647,0.0000000005114937787386655,2.5256240086736814,-0.4437749004670444,0.791770966917512,7.534909334665134,1.1723864049049735,0.03387731177569336,5.448530776114744,0.6973587130349062,0.1321422445782144
ENSMUSG00000029467,Atp2a2,4.317738720116883,-0.07290043848541261,0.6913524962123884,6.224288697764069,0.7045874375544556,0.000018675933809951477,3.4375779614486714,-0.4010449153742437,0.2533184044805352,2.433453446516752,-0.9345272562080063,0.001571868314328232,2.2643687085484223,-0.9977882512283567,0.09943539471816422,5.095285360607999,0.2094181912067854,0.6248324711703362,2.3037786565604526,-0.962938530133739,0.3918713908884938,3.2788322221314963,-0.44844096081609486,0.7552272934215313,2.2666852765622036,-0.9940250244992666,0.09986364239379976
ENSMUSG00000020788,Atp2a3,0.006077845858256705,-4.041417281583013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005970717072557326,0.018785386726028728,-2.04027199298761,0.0000000000000000000001353230821688839,0.018629737563183892,-1.8099353394834696,0.0000018371087571380827,0.010436839279965483,-2.667750861152442,0.0000000000012199768784372443,0.31296479929839627,2.537035827151237,0.000000000000040434146796450816,0.006286595139553361,-3.3453846419009667,0.00000000000542675343626764,0.07181532231870547,0.2277630736579095,0.7629432150653329,2.0660568507444843,6.380100267011901,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036060254497001965,0.10763963579339726,0.8306831820806337,0.06273435261847221
ENSMUSG00000030302,Atp2b2,4.199174447866728,0.9832777108642334,0.00000000002279076340513753,2.6299541416440215,-0.2329185837444614,0.2429213221189175,1.392690297160369,-1.1579464384455216,0.0003372917225096249,0.6601648739220833,-2.2767085859158414,0.0000000000009886245803529764,1.166176032347109,-1.3766479310956878,0.01789270333415707,4.89745406981018,0.7869542903919717,0.008363762319995683,1.2976531013033414,-1.2092332496790612,0.24608917639265082,0.5984678010989856,-2.331607877306352,0.013987103315669984,0.46048325519913935,-2.7232651638622762,0.000008825159333079163
ENSMUSG00000031376,Atp2b3,0.6474602699562194,0.6701634053819077,0.000008166477598704077,0.6041035333375462,0.36320994840066234,0.04181840674376513,0.1055163287192096,-2.3531070270283614,0.000000000032476482553746644,0.07862418924240665,-2.796904039842566,0.00000000000000023132387873400163,0.08005140753262321,-2.689110212191073,0.000033298781672870846,0.5194299234055965,0.043913486663851975,0.9232934909409841,0.13154291711842092,-1.9529054222368591,0.09106253941558318,0.05027405003478245,-3.3335495961221904,0.000579887272406534,0.9933217842511017,1.017153154244665,0.016926961645203697
ENSMUSG00000026463,Atp2b4,0.6994150538410128,1.561457821436696,0.00000000000000000000000002035727824953626,0.3107735533630007,-0.5850502798530095,0.0014126002711616521,0.17674767822550094,-1.3380673748788892,0.00004254155754261091,0.06860482353363978,-2.7453267498944136,0.0000000000000007648106254154264,0.16050508344480735,-1.4320281037463765,0.026973312904622796,0.23810479091058356,-0.8792734998938481,0.019587815834959145,0.1486079442040539,-1.5284061282927108,0.21257985866329365,0.5351087243428214,0.33865042151174296,0.5806362097068098,0.205453246742584,-1.069127888573127,0.12382880758311993
ENSMUSG00000005553,Atp4a,0.0014808964527732076,-0.4002859635924505,0.24554761248240844,0.002348173340753591,0.5957870029251584,0.09651736914552465,0.0036007055794389036,1.2072380109082008,0.014953739999692666,0.0013915785706620643,-0.2536034565286034,0.6968150741194978,0.0008045367591218414,-0.5910901642758724,0.7140857799284933,0.0013751926867772977,-0.20685109461946993,0.8771188108189175,0,-1.3551092134540657,0.5539751709365995,0,-1.4020112188164742,0.5016677085043075,0.0008932749858373217,-0.4355911288766343,0.7856163953746894
ENSMUSG00000031449,Atp4b,0.0002159640660294261,-0.6303319574723343,0.39399034557851476,0.0006709066687867403,1.9385486012296873,0.004735503888117464,0.00015655241649734363,-0.0678692272261685,1,0,-1.3124971455821708,0.37127543661672746,0.0004022683795609207,1.368267851226781,0.7187870711881102,0,-0.7738916873433634,0.6120522095434909,0,1.1507817162758922,1,0,1.103879710913482,1,0.00044663749291866086,1.523766886626019,0.647979591872522
