Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000010803,Gabra1,1.4894338753729768,3.0401291276947133,0.0000000000000000000000000000000000000000000000000000703082597379142,0.20150949372271654,-2.7551201750247216,0.000000000000000000000000000000002996137682087359,0.13107435407001897,-3.2257468533576255,0.000000000000000009084910460883416
ENSMUSG00000000560,Gabra2,0.1316147655531985,1.5259899782364705,0.0000000000000001664082013269052,0.04300834274268085,-1.5266699671926767,0.000000000003378377186754375,0.052135559785955174,-1.1194589757498226,0.0011695910305699303
ENSMUSG00000055078,Gabra5,0.20623693482358416,2.975272169277532,0.000000000000000000000000000000000000000000000003902506011344957,0.02914116681162955,-2.690303408451981,0.000000000000000000000000000004378373386181229,0.018958385376710973,-3.1544848687924865,0.00000000000000030551717811788556
ENSMUSG00000020428,Gabra6,0.0003248902878408174,-0.6118884175542618,0.37211507316660575,0.00026796475229084646,-0.2650097588780582,0.7176406877648179,0.0009806061401747054,1.8068370190312883,0.04615467027722818
ENSMUSG00000007653,Gabrb2,0.7505478633787894,2.530026115073285,0.000000000000000000000000000000000000002293014848572816,0.14456698386091166,-2.250895391840695,0.000000000000000000000003744626368215389,0.09413818945677171,-2.7341040859302064,0.00000000000006325552168053106
ENSMUSG00000033676,Gabrb3,1.054867466152633,2.730165787991546,0.000000000000000000000000000000000000000000012717794757458424,0.1777946131449766,-2.440844176503846,0.000000000000000000000000001616548913136387,0.1129331404767869,-2.954467600791868,0.000000000000001257410777358423
ENSMUSG00000029054,Gabrd,0.34407591431225937,2.6102845938815444,0.00000000000000000000000000000000000000008372144027247917,0.059220210256277064,-2.4149423130610885,0.000000000000000000000000043568691062374815,0.04919374136543105,-2.535733188635972,0.000000000002884363046434225
ENSMUSG00000001260,Gabrg1,0.09471406865001514,-1.0030555006601936,0.00000000044198747267598345,0.2365458850847447,1.3480632304034477,0.000000000000012264427818444268,0.07583354150684389,-0.701514385255483,0.049330815345487236
ENSMUSG00000020436,Gabrg2,0.8059502072000656,3.0493913367735335,0.00000000000000000000000000000000000000000000000000005705910625679463,0.10745386566862943,-2.7761475607336683,0.0000000000000000000000000000000015245661901529734,0.0725648543729282,-3.190653306215097,0.00000000000000002275301019069922
ENSMUSG00000055026,Gabrg3,0.3365692387142531,2.827454901988553,0.00000000000000000000000000000000000000000000023618687992746476,0.05566967728842335,-2.46290980440092,0.000000000000000000000000007283603511398465,0.027130103211500185,-3.356242643611004,0.000000000000000003616523973623564
ENSMUSG00000020159,Gabrp,0.0002051938660047268,-0.3589076763843906,0.8270643046882318,0.00020097356421813485,0.2066112687671513,1,0.0003268687133915685,1.1694070984159968,0.4869969403670292
ENSMUSG00000031344,Gabrq,0.03821735754338036,2.4139148397137857,0.00000000000000000000000000010679629370309383,0.008038942568725393,-2.113567044170251,0.00000000000000002452565359773877,0.004903030700873527,-2.6634829157487445,0.00000000018823976354297271
ENSMUSG00000023267,Gabrr2,0.002650420769227721,-3.7512250991631504,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000003532575483755262,0.04890356729307948,4.127383573244903,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009068647275160975,0.004085858917394606,-1.5062785727190855,0.0007399382227698422
ENSMUSG00000070880,Gad1,1.0591765373387323,2.1490737866308844,0.000000000000000000000000000007453618475635344,0.2658210342725197,-1.8750024967865002,0.000000000000000007384707109471943,0.17275011502744395,-2.376663128921101,0.000000000009877497815975532
