Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000038128,Camk4,0.8633728396222403,2.8789528997542617,0.000000000000000000000000000000000000000000000008816369684880962,0.11732511249775376,-2.8789528997542617,0.000000000000000000000000000000000000000000000008816369684880962
ENSMUSG00000032936,Camkv,1.7606388013800955,2.8210525930724897,0.00000000000000000000000000000000000000000000016866643613190154,0.24910506431761273,-2.8210525930724897,0.00000000000000000000000000000000000000000000016866643613190154
ENSMUSG00000026933,Camsap1,0.48202417173793566,1.1623364797633866,0.00000000009198184635780169,0.21532892310162693,-1.1623364797633866,0.00000000009198184635780169
ENSMUSG00000041570,Camsap2,0.7579502569152777,0.7438508549585887,0.00002473759323685302,0.4525810191751134,-0.7438508549585887,0.00002473759323685935
ENSMUSG00000044433,Camsap3,0.19633169494119446,1.605717049036259,0.000000000000000005285039661572492,0.06446858337658913,-1.605717049036259,0.000000000000000005285039661572492
ENSMUSG00000040712,Camta2,0.6261039700533906,0.6031284930804288,0.0006322462104816677,0.41215565187095926,-0.6031284930804288,0.0006322462104819351
ENSMUSG00000020368,Canx,1.1651101026508512,-0.23550023591376468,0.1737846635724884,1.3717160688700418,0.23550023591376468,0.1737846635724884
ENSMUSG00000021373,Cap2,2.0760558185236837,2.1858756199681633,0.0000000000000000000000000000006469016740169312,0.45624291180338006,-2.1858756199681633,0.00000000000000000000000000000064690167401722535
ENSMUSG00000024942,Capn1,0.07666787567423713,0.14740907908574696,0.454041015492408,0.06919049755514349,-0.14740907908574696,0.454041015492408
ENSMUSG00000026270,Capn10,0.18488085598674228,0.1691430887838763,0.37370969692041,0.16439970589007633,-0.1691430887838763,0.37370969692041
ENSMUSG00000026509,Capn2,0.5196775247932145,-1.1325884816882634,0.0000000000005403761841447638,1.1394268009638115,1.1325884816882634,0.0000000000005403761841447638
ENSMUSG00000027184,Caprin1,0.9463361245284942,0.35088140613746144,0.04995768966143299,0.7420150852013996,-0.35088140613746144,0.04995768966143299
ENSMUSG00000000805,Car4,0.2795161699015463,-1.1331192964419214,0.0000000000011101434317314334,0.6130779184482213,1.1331192964419214,0.0000000000011101434317319697
ENSMUSG00000031883,Car7,0.07370733187323464,2.2000738450283306,0.0000000000000000000000000014252517933677565,0.01599668884979641,-2.2000738450283306,0.0000000000000000000000000014252517933677565
ENSMUSG00000026928,Card9,0.006380482329746765,-2.798858498910696,0.000000000000000000000000000000000000000000000000000002223967800580721,0.04447272231434363,2.798858498910696,0.000000000000000000000000000000000000000000000000000002223967800580721
ENSMUSG00000032185,Carm1,0.3019584530827089,0.4753987284757275,0.007641358070099075,0.21715986941576026,-0.4753987284757275,0.007641358070099075
ENSMUSG00000021338,Carmil1,0.10758343938930345,-0.909187802910497,0.000000019519104809147272,0.20203047092529017,0.909187802910497,0.000000019519104809148314
ENSMUSG00000075289,Carns1,0.008762529066185559,-4.700837999381623,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018751459917104458,0.22829009569378125,4.700837999381623,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018751459917104458
ENSMUSG00000021647,Cartpt,0.0915216385378876,2.6016733013390922,0.000000000000000000000000000000002971227018962105,0.015033032894989395,-2.6016733013390922,0.000000000000000000000000000000002971227018962105
ENSMUSG00000060227,Casc4,0.23641813859155014,0.21594810348120808,0.24471922559555837,0.20352413765524105,-0.21594810348120808,0.24471922559555837
ENSMUSG00000033597,Caskin1,0.6567472998557211,0.01608204180130879,0.9531530400073436,0.6494559307421861,-0.01608204180130879,0.9531530400069652
ENSMUSG00000025888,Casp1,0.006431526188384739,-1.6256422424206294,0.00000000000000010277280724129139,0.019851312669024457,1.6256422424206294,0.00000000000000010277280724129139
ENSMUSG00000025887,Casp12,0.0019396666282430167,-3.5720876370636736,0.0000000000000000000000000000000000000000000000000000000000000006415544943873594,0.023224108510849002,3.5720876370636736,0.0000000000000000000000000000000000000000000000000000000000000006415544943873594
ENSMUSG00000029863,Casp2,0.027308464371316156,-0.6056588808339161,0.0005053221989883299,0.04153357165218224,0.6056588808339161,0.0005053221989883299
ENSMUSG00000031628,Casp3,0.037432163001181025,-0.4584508109682721,0.00922225942971658,0.05141104518895412,0.4584508109682721,0.009222259429714958
ENSMUSG00000033538,Casp4,0.0007486432600236205,-3.6392018329222102,0.0000000000000000000000000000000000000011780473900899706,0.009492011154849073,3.6392018329222102,0.0000000000000000000000000000000000000011780473900899706
ENSMUSG00000025076,Casp7,0.006210336134286852,-2.214817161384114,0.0000000000000000000000000000010087998775726202,0.028861495846470023,2.214817161384114,0.0000000000000000000000000000010087998775726202
ENSMUSG00000026029,Casp8,0.005155429722435386,-4.472334031918961,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030233090695984235,0.11477142421751518,4.472334031918961,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030233090695984235
ENSMUSG00000028914,Casp9,0.07319689328685489,-0.4811000897545208,0.0046838567488097765,0.10214753120954333,0.4811000897545208,0.004683856748809644
ENSMUSG00000007122,Casq1,0.0006295409232016808,-4.021955120505615,0.000000000000000000000000000000000000000000000039986376555940935,0.010455667109656085,4.021955120505615,0.000000000000000000000000000000000000000000000039986376555940935
ENSMUSG00000027861,Casq2,0.010225786347140817,-2.206187958631812,0.00000000000000000000000000000000018382856214359067,0.04721914178554361,2.206187958631812,0.00000000000000000000000000000000018382856214359067
ENSMUSG00000051980,Casr,0.0026712952687206457,-1.7978304031822994,0.000000000000002420124110673931,0.00929927996388767,1.7978304031822994,0.000000000000002420124110673931
ENSMUSG00000028977,Casz1,0.010634137216244609,-0.7585739221272938,0.00006004852731921442,0.017972183557150783,0.7585739221272938,0.00006004852731921442
ENSMUSG00000027187,Cat,0.08018990192025735,-1.6172226096345237,0.0000000000000000000000003601007037972595,0.24602136526223028,1.6172226096345237,0.00000000000000000000000036010070379736446
ENSMUSG00000007655,Cav1,0.011859189823555988,-3.7203951112921065,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018461507666689866,0.15649772706065881,3.7203951112921065,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018461507666689866
ENSMUSG00000000058,Cav2,0.16361258155425307,-1.129667759546876,0.0000000000010026544354729942,0.3579981872108051,1.129667759546876,0.0000000000010026544354732222
ENSMUSG00000062694,Cav3,0.0014632572809552581,0.29738899690172715,0.6011220421388564,0.001156387145768415,-0.29738899690172715,0.6011220421388564
ENSMUSG00000004044,Cavin1,0.009000733739829438,-5.386646351900117,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055148400203677345,0.37722312350920506,5.386646351900117,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055148400203677345
ENSMUSG00000031885,Cbfb,0.032225689420107666,-1.4032498210841817,0.0000000000000000065955826241407356,0.08523536920268025,1.4032498210841817,0.000000000000000006595582624140923
ENSMUSG00000034342,Cbl,0.2205434985551402,-0.2972236738531475,0.08470024471146709,0.2709800544917319,0.2972236738531475,0.08470024471146709
ENSMUSG00000022637,Cblb,0.0262365433399187,-0.6295647835436231,0.0003256445695232216,0.040569915697375225,0.6295647835436231,0.0003256445695232216
ENSMUSG00000040525,Cblc,0.0012420672268573703,-1.222982281106212,0.0001566625636201189,0.0028909678644210373,1.222982281106212,0.0001566625636201189
ENSMUSG00000024682,Cblif,0.00023820467364387923,-0.5948077135637568,0.5290141427846164,0.00033727958418245437,0.5948077135637568,0.5290141427846164
ENSMUSG00000031654,Cbln1,0.06713968872848196,2.104992491836203,0.0000000000000000000000015899507057657928,0.015563043670133251,-2.104992491836203,0.0000000000000000000000015899507057657928
ENSMUSG00000024647,Cbln2,0.23144986968412068,2.9562493823213014,0.00000000000000000000000000000000000000000000004233279787783899,0.029776969003536685,-2.9562493823213014,0.00000000000000000000000000000000000000000000004233279787783899
ENSMUSG00000040380,Cbln3,0.0012080379877653876,-0.617175526592213,0.08748337920499571,0.0018309463141333237,0.617175526592213,0.08748337920499571
ENSMUSG00000067578,Cbln4,0.11733281638915652,2.8237901875649625,0.000000000000000000000000000000000000000006104652121345172,0.016526699624940265,-2.8237901875649625,0.000000000000000000000000000000000000000006104652121345172
ENSMUSG00000024039,Cbs,0.043506382179099946,-3.6581500842285917,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004947144724383371,0.5494284426332182,3.6581500842285917,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004947144724383371
ENSMUSG00000018666,Cbx1,0.04173686174631684,-0.5939256010074536,0.00052018319898271,0.06297491664663826,0.5939256010074536,0.0005201831989825771
ENSMUSG00000025577,Cbx2,0.0029775584205484905,-0.9249097398968189,0.00016703712166411187,0.005637387335621023,0.9249097398968189,0.00016703712166411187
ENSMUSG00000029836,Cbx3,1.031647426932095,0.37369111752731804,0.0362672052091523,0.796220732659294,-0.37369111752731804,0.03626720520916265
ENSMUSG00000009575,Cbx5,0.2838889271248661,0.0010902648385546776,1,0.2836521302974441,-0.0010902648385546776,1
ENSMUSG00000053411,Cbx7,0.24917910325104367,-0.3248119814651522,0.05748083981601832,0.312079980964251,0.3248119814651522,0.05748083981600844
ENSMUSG00000033712,Ccar2,0.4986644696539152,0.6847368809874665,0.00010646602037159587,0.31020085185237734,-0.6847368809874665,0.00010646602037157166
ENSMUSG00000004994,Ccdc130,0.053698139287148776,-0.13002519630953913,0.4943647933889858,0.05873483044548741,0.13002519630953913,0.4943647933889858
ENSMUSG00000029875,Ccdc184,0.0948905332079939,1.9186943475775284,0.00000000000000000000008925032157907264,0.025055054824982326,-1.9186943475775284,0.00000000000000000000008925032157907264
ENSMUSG00000030898,Cckbr,0.3222568942010766,3.41981419148388,0.00000000000000000000000000000000000000000000000000000000000777762358966308,0.03006606578997879,-3.41981419148388,0.00000000000000000000000000000000000000000000000000000000000777762358966308
ENSMUSG00000020702,Ccl1,0.0005104385863797412,0.28257299977228634,0.652184290678833,0.000385462381922805,-0.28257299977228634,0.652184290678833
ENSMUSG00000020676,Ccl11,0.0004593947277417671,-1.5523243822422437,0.0073517040884631644,0.0013491183367298175,1.5523243822422437,0.0073517040884631644
ENSMUSG00000035352,Ccl12,0.0009868479336674998,-3.635863547496988,0.0000000000000000000000000000000000000005622147969833451,0.01243116181701046,3.635863547496988,0.0000000000000000000000000000000000000005622147969833451
ENSMUSG00000031780,Ccl17,0.011791131345372022,2.1297386213483813,0.000192903398374227,0.0026500538757192843,-2.1297386213483813,0.000192903398374227
ENSMUSG00000071005,Ccl19,0.0006465555427476723,-3.9976558038346868,0.000000000000000000000000000000000000000002474027973523722,0.010552032705136787,3.9976558038346868,0.000000000000000000000000000000000000000002474027973523722
ENSMUSG00000035385,Ccl2,0.0008507309772995687,-2.6872539623283513,0.00000000000000006185712585990184,0.005541021740140322,2.6872539623283513,0.00000000000000006185712585990184
ENSMUSG00000026166,Ccl20,0.0006975994013856463,-1.0635771967803898,0.01635376270876173,0.0014454839322105186,1.0635771967803898,0.01635376270876173
ENSMUSG00000094686,Ccl21a,0.0013781841832253014,1.0484987733882036,0.020293170312699796,0.0006263763706245582,-1.0484987733882036,0.020293170312699796
ENSMUSG00000095675,Ccl21b,0.0007146140209316377,0.6026383506424597,0.27760054285001023,0.00043364517966315564,-0.6026383506424597,0.27760054285001023
ENSMUSG00000004814,Ccl24,0.0018545935305130598,-2.187944145730614,0.000000000000000002923130694549948,0.00848017240230171,2.187944145730614,0.000000000000000002923130694549948
ENSMUSG00000023235,Ccl25,0.029231116380013182,0.10354846300323572,0.6510270672866932,0.02717509792555775,-0.10354846300323572,0.6510270672869881
ENSMUSG00000000982,Ccl3,0.0014292280418632755,-2.5680408040009715,0.0000000000000000004779770164064065,0.00852835520004206,2.5680408040009715,0.0000000000000000004779770164064065
ENSMUSG00000035373,Ccl7,0.000408350869103793,-3.869069374820805,0.0000000000000000000000005783757777810396,0.00616739811076488,3.869069374820805,0.0000000000000000000000005783757777810396
ENSMUSG00000009185,Ccl8,0.00042536548864978435,-3.4159684351463913,0.000000000000000002230805120640585,0.004673731380814011,3.4159684351463913,0.000000000000000002230805120640585
ENSMUSG00000028195,Ccn1,0.021676625301593012,-2.9209728013375904,0.00000000000000000000000000000000000000000000000000000000000000000000000000004355278811112,0.1642551574968553,2.9209728013375904,0.000000000000000000000000000000000000000000000000000000000000000000000000000043552788111124956
ENSMUSG00000019997,Ccn2,0.05716912167453102,-1.5700216907846878,0.0000000000000000000009369072234494404,0.16974799643925526,1.5700216907846878,0.000000000000000000000936907223450106
ENSMUSG00000027793,Ccna1,0.007401359502506248,2.1790231743543114,0.000000000000028097557146481924,0.0015900323254315707,-2.1790231743543114,0.000000000000028097557146481924
ENSMUSG00000027715,Ccna2,0.011467853573998186,-0.7611660999858776,0.00007213514176084815,0.0194176674893613,0.7611660999858776,0.00007213514176084815
ENSMUSG00000041431,Ccnb1,0.0005614824450177154,-3.344972805484823,0.0000000000000000000000028452726500686726,0.005830118526582426,3.344972805484823,0.0000000000000000000000028452726500686726
ENSMUSG00000051592,Ccnb3,0.0005104385863797412,0.13056990632723675,0.8972752708124586,0.00043364517966315564,-0.13056990632723675,0.8972752708124586
ENSMUSG00000070348,Ccnd1,0.13547040082518333,-0.9704385703488294,0.000000001922855450168803,0.2654390327515916,0.9704385703488294,0.00000000192285545017006
ENSMUSG00000000184,Ccnd2,0.21560925888680268,-0.3426325216097448,0.04643521038792038,0.2733891943787494,0.3426325216097448,0.046435210387944015
ENSMUSG00000034165,Ccnd3,0.07224407459227937,-2.258233032275286,0.0000000000000000000000000000000000000000000000003207931547763629,0.3456633909892754,2.258233032275286,0.0000000000000000000000000000000000000000000000003207931547763629
ENSMUSG00000002068,Ccne1,0.07983259490979153,2.655677446563685,0.00000000000000000000000000000000000055460727273935,0.012623893007971863,-2.655677446563685,0.00000000000000000000000000000000000055460727273935
ENSMUSG00000011960,Ccnt1,0.1368996288670466,-0.14584849407552536,0.4234211100563478,0.151438533297922,0.14584849407552536,0.4234211100563478
ENSMUSG00000033904,Ccp110,0.24926417634877363,-2.4985437987724337,0.00000000000000000000000000000000000000000000000000000000000030161573209154026,1.4087204575346313,2.4985437987724337,0.00000000000000000000000000000000000000000000000000000000000030161573209155743
ENSMUSG00000025804,Ccr1,0.0007996871186615946,-2.762225859395495,0.000000000000006821876505484905,0.005492838942399971,2.762225859395495,0.000000000000006821876505484905
ENSMUSG00000044052,Ccr10,0.0016504180959611633,-0.1349159785006524,0.7753472325012534,0.001782763516392973,0.1349159785006524,0.7753472325012534
ENSMUSG00000049103,Ccr2,0.0008847602163915514,-3.1916303694949733,0.000000000000000000000000000020353133369672025,0.008191075615859605,3.1916303694949733,0.000000000000000000000000000020353133369672025
ENSMUSG00000035448,Ccr3,0.00037432163001181024,-1.0655991943656016,0.06658638299885057,0.00077092476384561,1.0655991943656016,0.06658638299885057
ENSMUSG00000047898,Ccr4,0.00018716081500590512,0.08326419154887965,1,0.00014454839322105187,-0.08326419154887965,1
ENSMUSG00000079227,Ccr5,0.004219625647405861,-4.348245999090156,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001102771546388451,0.08624720795522761,4.348245999090156,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001102771546388451
ENSMUSG00000040899,Ccr6,0.0006635701622936636,-1.0377512094124857,0.013817428516908755,0.0013491183367298175,1.0377512094124857,0.013817428516908755
ENSMUSG00000037944,Ccr7,0.0004934239668337499,-2.349695215727225,0.000001813583724185777,0.002553688280238583,2.349695215727225,0.000001813583724185777
ENSMUSG00000029530,Ccr9,0.00032327777137383613,-3.8091268343645224,0.0000000000000000000000000001462132627689542,0.004721914178554361,3.8091268343645224,0.0000000000000000000000000001462132627689542
ENSMUSG00000058690,Ccser2,0.12633355012898595,0.10696523371276045,0.5925509265218474,0.11727692970001342,-0.10696523371276045,0.5925509265218474
ENSMUSG00000001416,Cct3,0.4821092448356656,-0.11888314409168532,0.5126541264642066,0.5235060974489095,0.11888314409168532,0.5126541264641173
ENSMUSG00000022234,Cct5,1.1909723243607582,0.5115114938784031,0.0037830016848551433,0.8354415300199395,-0.5115114938784031,0.0037830016848551433
ENSMUSG00000030007,Cct7,0.83633660916366,0.5360961912808624,0.00240796591234016,0.576748088951997,-0.5360961912808624,0.002407965912341253
ENSMUSG00000025613,Cct8,1.3421472190268915,0.985291248841693,0.000000027406022367933633,0.6779319642067333,-0.985291248841693,0.00000002740602236792818
ENSMUSG00000046186,Cd109,0.0035390408655662058,-3.13863508500721,0.00000000000000000000000000000000000000000000000000000000000014390082529203407,0.03127063573348755,3.13863508500721,0.00000000000000000000000000000000000000000000000000000000000014390082529203407
ENSMUSG00000051439,Cd14,0.007248227926592326,-4.050741235638489,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005746042030643941,0.12036062875539585,4.050741235638489,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005746042030643941
ENSMUSG00000025510,Cd151,0.037551265338002966,-2.796984784180135,0.00000000000000000000000000000000000000000000000000000000000000000000000004185900857968097,0.2610543981572197,2.796984784180135,0.00000000000000000000000000000000000000000000000000000000000000000000000004185900857967859
ENSMUSG00000038304,Cd160,0.00035730701046581887,0.15037838740741805,0.8646217842370375,0.00028909678644210374,-0.15037838740741805,0.8646217842370375
ENSMUSG00000008845,Cd163,0.0020077251064269824,-5.931623656358748,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007916229789318813,0.123540693406259,5.931623656358748,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007916229789318813
ENSMUSG00000052212,Cd177,0.00028924853228185334,-1.4192361489803034,0.052845791279698955,0.00077092476384561,1.4192361489803034,0.052845791279698955
ENSMUSG00000021624,Cd180,0.002858456083726551,-4.013708209120052,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005034432126700408,0.04640003422395765,4.013708209120052,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005034432126700408
ENSMUSG00000030724,Cd19,0.0005444678254717239,-1.814856194431906,0.00023106857785444115,0.001927311909614025,1.814856194431906,0.00023106857785444115
ENSMUSG00000028076,Cd1d1,0.004236640266951852,-1.222414551693407,0.000000009358325250919777,0.009877473536771878,1.222414551693407,0.000000009358325250919777
ENSMUSG00000027863,Cd2,0.0006975994013856463,-2.413161634570617,0.00000000009271407819316056,0.0037582582237473488,2.413161634570617,0.00000000009271407819316056
ENSMUSG00000022661,Cd200,0.5519542580719602,1.0662435215844592,0.0000000023245736510181372,0.26355990363971793,-1.0662435215844592,0.0000000023245736510182696
ENSMUSG00000022667,Cd200r1,0.001990710486880991,-1.5732515701973089,0.000000007180484579772383,0.005926484122063127,1.5732515701973089,0.000000007180484579769526
ENSMUSG00000034783,Cd207,0.0004593947277417671,-0.016271482002032656,1,0.00043364517966315564,0.016271482002032656,1
ENSMUSG00000031494,Cd209a,0.0004934239668337499,-3.5136709508383515,0.0000000000000000002454397209858633,0.005781935728842075,3.5136709508383515,0.0000000000000000002454397209858633
ENSMUSG00000065987,Cd209b,0.000408350869103793,-3.800356624736791,0.000000000000000000000011488636718899734,0.005878301324322776,3.800356624736791,0.000000000000000000000011488636718899734
ENSMUSG00000031495,Cd209d,0.0002552192931898706,-0.9611299278095728,0.1597779902400489,0.00048182797740350627,0.9611299278095728,0.1597779902400489
ENSMUSG00000030577,Cd22,0.0009358040750295256,-2.0162714820020327,0.0000000030136305474731583,0.0038064410214876995,2.0162714820020327,0.0000000030136305474731583
ENSMUSG00000034028,Cd226,0.0009528186945755169,-1.7562711362578725,0.001202466887450502,0.0032282474486034917,1.7562711362578725,0.001202466887450502
ENSMUSG00000004709,Cd244a,0.0006125263036556895,-1.7516765621806218,0.00002181770206432795,0.002071860302835077,1.7516765621806218,0.00002181770206432795
ENSMUSG00000005763,Cd247,0.0014292280418632755,-0.7927470911756664,0.03500870319458284,0.002457322684757882,0.7927470911756664,0.03500870319458284
ENSMUSG00000056481,Cd248,0.0048491665706075415,-5.034442474088467,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006507096408521541,0.15943687772282022,5.034442474088467,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006507096408521541
ENSMUSG00000047139,Cd24a,0.05733926786999093,-0.31119150795285444,0.08366289594204519,0.07111780946475753,0.31119150795285444,0.08366289594202844
ENSMUSG00000030336,Cd27,0.00023820467364387923,-1.0542393322010533,0.16306895249712908,0.00048182797740350627,1.0542393322010533,0.16306895249712908
ENSMUSG00000016496,Cd274,0.006516599286114697,-2.0891633170966015,0.0000000000000000000000000010678106293504162,0.02775329149844196,2.0891633170966015,0.0000000000000000000000000010678106293504162
ENSMUSG00000035914,Cd276,0.015364201450030212,0.3241272163840536,0.1332142792901858,0.012238430626049058,-0.3241272163840536,0.1332142792901858
ENSMUSG00000026012,Cd28,0.0007316286404776291,-1.5341197868646521,0.000025718171802947384,0.0021200431005754276,1.5341197868646521,0.000025718171802947384
ENSMUSG00000061665,Cd2ap,0.07450701899189623,-1.5579017308203622,0.0000000000000000000000294021968046128,0.2193762781118164,1.5579017308203622,0.00000000000000000000002940219680459275
ENSMUSG00000042502,Cd2bp2,0.11741788948688647,-0.12339569642827586,0.504636348881509,0.12787714520289056,0.12339569642827586,0.5046363488815268
ENSMUSG00000034652,Cd300a,0.0023820467364387924,-2.8659726947692334,0.0000000000000000000000000000000000000021492521017379973,0.017442172782006927,2.8659726947692334,0.0000000000000000000000000000000000000021492521017379973
ENSMUSG00000063193,Cd300lb,0.0006635701622936636,-0.7033321703419251,0.13270451125119911,0.0010600215502877138,0.7033321703419251,0.13270451125119911
ENSMUSG00000034641,Cd300ld,0.0006465555427476723,-1.6425608450121256,0.00000949940950265597,0.0020236775050947262,1.6425608450121256,0.00000949940950265597
ENSMUSG00000047798,Cd300lf,0.0016674327155071548,-0.5161978788673913,0.17281845594205072,0.0023609570892771806,0.5161978788673913,0.17281845594205072
ENSMUSG00000002308,Cd320,0.03271911338694141,1.3154376336779139,0.00000000005329059586453961,0.01310572098537537,-1.3154376336779139,0.00000000005329059586453961
ENSMUSG00000004609,Cd33,0.005767956026091076,-3.8891581683017336,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019635266364493973,0.08566901438234341,3.8891581683017336,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019635266364493973
ENSMUSG00000016494,Cd34,0.12165452975383832,-0.8468810119047165,0.00000018752836500018077,0.21879808453893218,0.8468810119047165,0.00000018752836500023408
ENSMUSG00000002944,Cd36,0.005682882928361119,-2.136048836855595,0.00000000000000000000000522893922832446,0.025006872027241975,2.136048836855595,0.00000000000000000000000522893922832446
ENSMUSG00000030798,Cd37,0.004236640266951852,-4.018721981236856,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020847526396791325,0.0689014007687014,4.018721981236856,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020847526396791325
ENSMUSG00000029084,Cd38,0.010429961781692712,-4.094082297973726,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008083797686685072,0.17837271723477802,4.094082297973726,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008083797686685072
ENSMUSG00000032094,Cd3d,0.0008677455968455601,-2.010711956660133,0.000000051206347553345604,0.0035173442350455958,2.010711956660133,0.000000051206347553345604
ENSMUSG00000032093,Cd3e,0.00013611695636793098,-4.758038062432062,0.00000000000000000000000072968787115680275,0.004095537807929803,4.758038062432062,0.00000000000000000000000072968787115680275
ENSMUSG00000047649,Cd3eap,0.032361806376475594,0.01081858591716145,1,0.03208974329507352,-0.01081858591716145,1
ENSMUSG00000002033,Cd3g,0.0007146140209316377,-2.994296791744773,0.00000000000000006371683108658767,0.005781935728842075,2.994296791744773,0.00000000000000006371683108658767
ENSMUSG00000023274,Cd4,0.039814209737619816,1.9098511964150777,0.000000000000000000024919889858036,0.010552032705136787,-1.9098511964150777,0.000000000000000000024919889858036
ENSMUSG00000017652,Cd40,0.0014802719005012495,-3.7252612742166606,0.00000000000000000000000000000000000000000000000000000003968108091719736,0.019754947073543756,3.7252612742166606,0.00000000000000000000000000000000000000000000000000000003968108091719736
ENSMUSG00000031132,Cd40lg,0.00032327777137383613,0.01287486365748336,1,0.00028909678644210374,-0.01287486365748336,1
ENSMUSG00000005087,Cd44,0.004679020375147628,-1.4912059353546328,0.0000000000004926182660868401,0.01315390378311572,1.4912059353546328,0.0000000000004926182660868401
ENSMUSG00000055447,Cd47,1.1645316055862875,0.9348869323281067,0.000000128939449110823,0.6091269290335126,-0.9348869323281067,0.000000128939449110823
ENSMUSG00000015355,Cd48,0.0012931110854953445,-4.1832790000620514,0.000000000000000000000000000000000000000000000000000000000000000000000000000005784109822493162,0.02375411928599286,4.1832790000620514,0.000000000000000000000000000000000000000000000000000000000000000000000000000005784109822493162
ENSMUSG00000024669,Cd5,0.0004934239668337499,-1.4021626356213606,0.008444888376057318,0.0013009355389894668,1.4021626356213606,0.008444888376057318
ENSMUSG00000040747,Cd53,0.007197184067954351,-3.8283821725697487,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016550205595363998,0.10243662799598542,3.8283821725697487,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016550205595363998
ENSMUSG00000026399,Cd55,0.02873769241317943,-0.9785631228390939,0.000000010685486584202313,0.05661478734491198,0.9785631228390939,0.000000010685486584202313
ENSMUSG00000032679,Cd59a,0.04030763370445357,-1.8008019697135915,0.0000000000000000000000000000052108859743132985,0.14045285541312208,1.8008019697135915,0.0000000000000000000000000000052108859743159645
ENSMUSG00000068686,Cd59b,0.01633403476415172,-1.0258475887867835,0.00000000495594713072374,0.03324613044084193,1.0258475887867835,0.00000000495594713072374
ENSMUSG00000015854,Cd5l,0.00028924853228185334,-0.7912049263672607,0.25203442462367115,0.00048182797740350627,0.7912049263672607,0.25203442462367115
ENSMUSG00000024670,Cd6,0.008983719120283446,1.6385350073332319,0.0000000002574523818304482,0.002842785066680687,-1.6385350073332319,0.0000000002574523818304482
ENSMUSG00000018774,Cd68,0.02155752296477107,-2.6043405460766644,0.0000000000000000000000000000000000000000000000000000000000024159626158123314,0.1311535754492344,2.6043405460766644,0.0000000000000000000000000000000000000000000000000000000000024159626158123314
ENSMUSG00000030156,Cd69,0.00030626315182784476,-1.8976269855034147,0.00010091542442442081,0.001156387145768415,1.8976269855034147,0.00010091542442442081
ENSMUSG00000019489,Cd70,0.0007656578795696118,-0.7854912751728662,0.06415806475907415,0.0013009355389894668,0.7854912751728662,0.06415806475907415
ENSMUSG00000028459,Cd72,0.002960543801002499,-1.2403117562199641,0.000001666799159663612,0.00698650567235084,1.2403117562199641,0.000001666799159663612
