Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSMUSG00000014852,Adamts13,0.0008664768404313412,0.4507460800763887,0.337845977274956,0.0006271223406880244,-0.2121858176621263,0.7638336087233997,0.0007088865971697147,0.19097999979752167,1,0.0003383346007923805,-0.6096823868195678,0.6067878417040334,0.001002933210916484,1.4399924832759918,1,0,-0.8940625594104308,0.6604341287105909,0.00118135479026881,0.9528179180881082,0.3632383283567481,0.0014395856957049298,1.5646588423726886,0.5783488260949444,0,-0.09391907095093721,1,0.0004517947838465092,0.26778119551678436,1
ENSMUSG00000059901,Adamts14,0.0019805184924144943,-1.9144865689001103,0.000000000000034682535646148364,0.002122567922328698,-1.566368111554116,0.00000017848057949677908,0.0004253319583018288,-3.349901432459517,0.0000002687051959468493,0.000676669201584761,-2.7471859105695025,0.000045373514567159214,0.007020532476415388,0.6010059521692757,1,0.005767143261184723,0.22304574358843254,0.8076123576737366,0.00019689246504480163,-3.8442929724726937,0.0000044237462577038506,0.007197928478524649,0.5855174472703535,0.6717998156707641,0.16146583567929965,6.028014924320719,0.000000000000000000000000000000000000000000000000000000000000019054411919830082,0.02078256005693942,2.1257621906443562,0.00001766030824391434
ENSMUSG00000053399,Adamts18,0.006777086716230847,0.47034011373277895,0.02985305775304373,0.008683232409526492,0.9217180620666161,0.000032969124608005096,0.0008506639166036576,-2.62940160255632,0.0000014707956098771388,0.0016916730039619025,-1.686958100296204,0.0020423206614104696,0.004011732843665936,-0.1842294478923927,1,0.0008238776087406747,-2.2370286440685803,0.030411533047186964,0.00472541916107524,-0.22085261925206368,0.8272290032271902,0.0014395856957049298,-1.4130227782037164,0.47338318832321064,0.0014163669796429794,-1.4368851556090876,0.35958123038565765,0.0004517947838465092,-2.6880190005726803,0.01206153204143742
ENSMUSG00000022449,Adamts20,0.1066694881773869,0.14305472311265266,0.4132620500698095,0.05788821606350994,-0.9991855658086459,0.00000006868375968279471,0.19933891112412377,1.1304056838636547,0.0000027771870137796355,0.20046325096948545,1.1137314898517316,0.000029076872565735253,0.1193490520990616,0.2590544891112607,1,0.012770102935480459,-2.973230918135754,0.000021392073765365535,0.034259288917795484,-1.6111229969339118,0.000057804024682864474,0.021593785435573946,-2.195209564725748,0.06452656985183836,0.012747302816786814,-2.9275088472458473,0.004395731243354038,0.17981432397091066,0.8721368220816075,0.03916075185332373
ENSMUSG00000043635,Adamts3,0.10620530415572725,-0.2036394895942224,0.23854514334698682,0.09522611542447385,-0.36891972836666387,0.05741141782814081,0.030056791719995903,-2.039453324312143,0.000000001028910358123052,0.043983498103009465,-1.4611984178652158,0.00005255173542365437,0.04914372733490772,-1.219144706749649,1,0.023892450653479568,-2.288332488745516,0.0006571730343836182,0.6129262436844675,2.9045261741651647,0.00000000000000000000000000000000000063467160332138745,0.026632335370541202,-2.102349468348266,0.07571165440142116,0.02195368818446618,-2.3750829138684546,0.018465913681998354,0.018523586137706875,-2.6441543447264992,0.00012043793154486006
ENSMUSG00000022894,Adamts5,0.007395998745110377,-0.9555389451934921,0.0000004579178904210093,0.01423085311561286,0.42807236310398356,0.042757315804107535,0.004395096902452231,-1.4335108651102706,0.0003276981954148931,0.016916730039619025,0.6187369677348036,0.06889923724439098,0.016046931374663745,0.5668541421730433,1,0.006591020869925398,-0.7425388462791087,0.4491230747431674,0.003937849300896033,-1.5464764321419846,0.0019278745164802967,0.0050385499349672545,-1.0203036583484666,0.6137827955642424,0.06798561502286302,2.7038882001764057,0.0000000050122860408832875,0.044275888816957897,2.0738803989461623,0.0000003082491933459021
ENSMUSG00000046169,Adamts6,0.013213771816577954,-1.96068507097689,0.00000000000000000000000000015501003516098665,0.04298200042715613,0.3609412019138487,0.06120499348623668,0.0792535215635741,1.3215159000525718,0.00000007781454990757625,0.08932033460918845,1.4973984467538446,0.000000013747505373394772,0.06819945834232091,0.9588980769017823,0.7583268044124742,0.02801183869718294,-0.3504949115503715,0.8168220370579032,0.02736805264122743,-0.4077848839653253,0.47838538683288,0.038868813784033104,0.13913272082840944,0.844848907718927,0.026910972613216608,-0.3888872161765411,0.9561742692491392,0.039757940978492806,0.16426372057127647,0.7092818858457377
ENSMUSG00000027951,Adar,0.5626219798529363,0.2843502378942073,0.07528441850247578,0.6880496880948686,0.6529483673411149,0.0000930106230955108,0.16531235445997747,-1.695278773139285,0.00000004666255296293167,0.23649588595387397,-1.1477009635535467,0.0006776488803117873,0.32595329354785735,-0.628986407750182,1,0.39175380295619083,-0.36934108585523284,0.6571698466499922,0.4999099687487514,-0.008835950679835114,1,0.30015361755447784,-0.7523926962614659,0.704640707795444,0.19120954225180223,-1.4068139434184224,0.2034487527164757,0.2177650858140174,-1.228325170603679,0.07096857852283414
ENSMUSG00000020262,Adarb1,0.3244336855386493,-1.220514577512604,0.0000000000000038502114544201995,1.234176766474032,1.8168852287964081,0.00000000000000000000000000000005074792876988504,0.33459447386410535,-0.8532474592429617,0.004495699625434612,0.4337449582158318,-0.44961468650497327,0.21667976116412663,0.8615196281772598,0.5782424216537108,1,0.5664158560092138,-0.03655907232709865,1,0.31995025569780267,-0.9028371079071664,0.01633969362303868,0.4426726014292659,-0.396297212531851,0.9555431769691357,0.31230891901127694,-0.9045422074966997,0.5331218961781313,0.12333997599009701,-2.2626636877893898,0.00059304665914114
ENSMUSG00000020431,Adcy1,2.158208135905807,1.1656185869042655,0.0000000000000019182639475276565,1.27141818547489,-0.24848225730111645,0.21066254252700126,0.459783846924277,-1.7476581269505802,0.000000018537212572207397,0.8779782890562274,-0.7667610582184439,0.024067559156476574,1.8393795088208318,0.34936753888660577,1,1.0034829274461419,-0.5430153533041935,0.4542311126449834,0.6168640929853636,-1.28636555377832,0.0004798009590829389,1.0033912299063361,-0.5371248955846258,0.7313553263308235,0.5587567734691554,-1.3889793963581227,0.21174474327449827,0.4725773439034486,-1.6423589248475978,0.005581835560405672
ENSMUSG00000021536,Adcy2,0.721991827289415,1.3491932586206334,0.00000000000000000003744432729874107,0.39692020147546647,-0.28729086322459874,0.1409529845968132,0.0921552576320629,-2.4307330495414425,0.00000000000040713753084933036,0.4263015969983994,-0.1233034686247767,0.8013932387849075,0.38211755335918046,-0.27347143886353575,1,0.20143807533709499,-1.2193601575799005,0.07206552825983784,0.06812479290550137,-2.838087652677215,0.000000000008206643383061387,0.2029815830943951,-1.195555173598178,0.3915812886867219,0.18200315688412286,-1.353838272024591,0.23117911307618375,0.10210562114931107,-2.2027051553740993,0.0008038163962349902
ENSMUSG00000020654,Adcy3,0.23933328156771402,0.2317260444960132,0.15908591313559334,0.28707731149495636,0.5655482299947907,0.0009596543034631928,0.042249641191314996,-2.473423350767712,0.0000000000003449774949226649,0.12416879849080364,-0.8611343725564664,0.016573898753453206,0.14943704842655614,-0.5440834767116227,1,0.054375922176884535,-2.0284371904757386,0.001922594339524223,0.3872874787431248,0.9060986053949698,0.0020568469579545358,0.0798970061116236,-1.4541165382607812,0.258276666103646,0.09985387206483005,-1.1330750618728387,0.3657517905528473,0.06325126973851128,-1.806316409110095,0.006324344029997033
ENSMUSG00000022376,Adcy8,0.12610332588420411,-0.09150471722696318,0.6204166165715329,0.2370522447800732,1.3402080229696645,0.000000000000000051916430518426435,0.027221245331317045,-2.3668744067337326,0.000000000004361888414874413,0.14396137263715791,0.14880229718619242,0.6188950616742667,0.10731385356806379,-0.2793154654956638,1,0.03707449239333036,-1.8381775036023158,0.005403075228653624,0.004331634230985636,-4.947073033230611,0.0000000000000000000003213540590165573,0.05254487789322994,-1.314885192736786,0.33111512099959,0.028327339592859588,-2.195242840216255,0.02992302125680362,0.024848713111558004,-2.406315383294816,0.0003815262661333892
ENSMUSG00000024256,Adcyap1,0.12396807938456975,1.4715573264193336,0.0000000000000000000007619549507506839,0.08509567761335961,0.2016793797079237,0.3223703089648091,0.012618181429620921,-2.7047056040283137,0.00000000000008452079005779003,0.015225057035657123,-2.411184582631734,0.000000000824593702404576,0.052152526967657174,-0.540397997041111,1,0.016477552174813496,-2.2230110819755664,0.0012031743613534246,0.0013782472553136116,-5.703573214112389,0.00000000000000000000006004039524547078,0.035269849544770776,-1.1105628246560344,0.4695887166040087,0.004957284428750428,-3.7882326862951876,0.0004931128151279558,0.00542153740615811,-3.7495736710893164,0.0000009363657007244016
ENSMUSG00000029778,Adcyap1r1,0.3597426167862265,-0.6225499063816831,0.00006373415888414449,0.5473813230605394,0.28433743362581654,0.12264112175652812,0.16857323280695816,-1.581392644931473,0.0000002909542445995839,1.5461891256211788,1.9908390476729365,0.000000000000000009534760743728935,0.7943231030458554,0.7545368868715998,0.8440660336032287,0.3913418641518205,-0.2865550605214171,0.7581705778045669,0.20752465815722093,-1.2479462801343386,0.0007305096461040819,0.2360920540956085,-1.018070920160438,0.5104635929130055,0.5778777276943355,0.2892391102531675,0.6403622138251496,0.2412584145740359,-0.9954856593694559,0.16307397273839547
ENSMUSG00000030000,Add2,2.0103191066050434,1.2915494953538547,0.0000000000000000010536289513538606,1.002623902219992,-0.4927128011527901,0.007523907486639798,0.21621041213676298,-2.704746694570167,0.0000000000000004939477255942442,0.3880697871088604,-1.8277720041240362,0.00000014159627602814877,0.8745577599191742,-0.5825673133647009,1,0.3835150268687841,-1.7967842726487604,0.0023811669042480797,2.210511705057988,0.8308906904279084,0.004953786334165159,0.5297675360194142,-1.3141776469339612,0.32164851753838136,0.19120954225180223,-2.7879242157305035,0.0041889983409752005,0.060088706251585716,-4.468854872637706,0.0000000010019611645101532
ENSMUSG00000031486,Adgra2,0.013430391026685789,-2.835053849344102,0.000000000000000000000000000000000000000000000000000000037433608259647606,0.01939255238127583,-1.9983738295131044,0.0000000000000000000001587554148197971,0.012192849471319094,-2.4497035655489,0.000000000017846164457190923,0.027912604565371393,-1.2167358777346915,0.001273594018766186,0.06519065870957147,0.0826243340712347,1,0.6537468825357254,3.8979147426843843,0.000000000000000000000000000000000000000000009736640201122025,0.01693275199385294,-1.937225116195033,0.000004945263043599278,0.03095109245765599,-0.9941829380453888,0.5655123918588556,0.7350944624347063,3.8690232688910218,0.0000000000000000000000000005885251830974558,0.47980606044499274,3.2478425319917883,0.00000000000000000000000036524419400967535
ENSMUSG00000029090,Adgra3,0.030233852610765014,-1.0301121176299652,0.0000000002335453758516919,0.05185819355689432,0.11400413160775003,0.6075540443927918,0.03856343088603248,-0.3693069482935991,0.3180358560007712,0.10166954753811035,1.1862399636573655,0.000008618414178891256,0.07923172366240225,0.7220561172854132,0.9152581619874528,0.09021459815710389,0.9260191521870347,0.03573004610320022,0.01791721431907695,-1.4963561242098482,0.0003378165234449803,0.06046259921960705,0.32602339914180867,0.6787093773377141,0.069401982002506,0.5274363148714247,0.42605776582403576,0.17981432397091066,1.9941050461689867,0.00000007297996699361184
ENSMUSG00000034730,Adgrb1,3.0078815147530693,0.46546184766062715,0.002348363787890239,2.9442911493502213,0.31649971953687484,0.07994161442232384,1.0488686091723098,-1.3416030757541522,0.000009313662193477217,1.9753665667263136,-0.3734666289851043,0.3159798229617952,1.9757784255054736,-0.35302358778942944,1,0.7971015864566028,-1.6885202989181343,0.00414612141588049,3.088258314227714,0.31838371237196195,0.40308980601866395,0.8860649957063843,-1.5217086988455326,0.1342267205169444,0.6076214342668381,-2.0685473960256506,0.03564568114504054,0.4789024708772997,-2.4253507743376104,0.00006550493246427675
ENSMUSG00000004730,Adgre1,0.004858459426704306,-3.3322728573699614,0.00000000000000000000000000000000000000000000000000000000000022909501318929032,0.003907454584286921,-3.3678464672750508,0.000000000000000000000000000000000000000011219743746356852,0.010349744318677835,-1.6638603113696853,0.000006284827597645932,0.01370255133209141,-1.2336225569883146,0.0024097032543801402,0.04212319485849233,0.4715728006554123,1,0.02842377750155328,-0.11874869331937443,1,0.005119204091164843,-2.633823892613009,0.00000006170711415173331,1.015627708319828,6.211367964337199,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015439688645282206,0.10906025743250941,1.8799730407768576,0.000281930291916742,0.17484458134859904,2.692940504244771,0.00000000000003161005606444304
ENSMUSG00000002885,Adgre5,0.006715195513342894,-4.0382768235020965,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000970116123382209,0.00820083060899724,-3.444448483022635,0.0000000000000000000000000000000000000000000000000009958598746186204,0.011909294832451208,-2.6193354018829837,0.0000000000009322465158707321,0.0779861254826437,0.20545921403165046,0.5140434152133566,0.10631092035714731,0.6557361723306574,0.978716955635515,1.188031511804053,5.157630638394573,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006360896860747153,0.006103666416388851,-3.5304274811923273,0.00000000000019333916519076608,0.04750632795826268,-0.5157871483362699,0.8894784737486509,0.7287208110263129,3.686995581527418,0.0000000000000000000000010232510987576692,0.1811697083224502,1.4750319197721802,0.00018509639112092934
ENSMUSG00000041293,Adgrf1,0.001114041651983153,0.43448666607727837,0.30768407319911,0.0011095241412172737,0.36106326249523946,0.5084180506180209,0.0007088865971697147,-0.20387961754369144,0.7873020027402802,0.000676669201584761,-0.20975177993093297,0.7942721853345048,0.001002933210916484,1.0691547879076833,1,0.00041193880437033736,-0.24023820054447143,0.8866701121266548,0.00039378493008960326,-0.7511074143140917,0.570492938908617,0.0007197928478524649,0.5837676653203943,1,0.0007081834898214897,0.5599052879150221,1,0.0004517947838465092,-0.10305649985152421,1
ENSMUSG00000056492,Adgrf5,0.025530121191280588,-4.037054717788436,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013962884514831583,0.17380936873068858,-0.7366404247844498,0.00006232278581852844,0.06847844528659444,-2.018938757106609,0.0000000011774940626785865,0.09016617111116941,-1.5961821341924975,0.000011052954207256338,0.40719088363209255,0.6626497632241648,0.9375433964373638,4.501667254159047,5.159495877264215,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005992351426045828,0.03209347180230267,-3.0904994467283156,0.0000000000009687886489307345,0.1619533907668046,-0.6842939276523232,0.76445559089494,1.9524618814378472,3.092152293752762,0.0000000000000011352566910052114,0.3216778860987145,0.3213007614156578,0.46722998092239054
ENSMUSG00000031785,Adgrg1,0.07857088206625626,-3.1591470728920927,0.0000000000000000000000000000000000000000000000000000000000000000000000000000028696534562173696,0.20275347676244357,-1.4008546975359601,0.000000000000023495896501567042,0.34083267591919886,-0.42985836790829013,0.16951059638247903,2.7383110915131317,3.369547795634585,0.00000000000000000000000000000000000000000000000000000000000001699912412938259,0.9608100160579918,1.119424153438127,0.6332920277656995,1.8240650257518538,2.1692694632150338,0.0000000001969448523325002,0.11262249000562653,-2.0641072027603604,0.00000019152193468301196,1.974391781659311,2.2268354253236664,0.0000007868255231801213,0.6253260215123754,0.48957813309527554,0.42817419447895316,0.3483337783456586,-0.3734640796560973,0.7527838038187417
ENSMUSG00000031298,Adgrg2,0.003094560144397647,-1.3065797756798938,0.0000000036296712996990406,0.009985717270955465,1.1932336790551208,0.000000029060821044815892,0.01446128658226218,1.5435797904273034,0.00000013520630574967736,0.003214178707527615,-0.8407266784089247,0.10745839998958545,0.01002933210916484,0.927682361954802,0.9930031970427856,0.0012358164131110122,-1.8631685514646472,0.056468144645367535,0.0009844623252240083,-2.3871440996295163,0.00017224596390805362,0.0007197928478524649,-2.045394639311297,0.2668856377131014,0,-3.072362927584491,0.04688165037547684,0.0076805113253906555,0.48833227002906554,0.47964779250634143
ENSMUSG00000061577,Adgrg5,0.0009283680433192942,-1.5322652958148826,0.00011822536125715768,0.0047757778252395695,2.1936810957251316,0.0000000017766636750286331,0.0007088865971697147,-1.339534716901257,0.12843470803397555,0.0008458365019809513,-1.0621945915170734,0.31930309718429367,0.003008799632749452,0.9941927302264597,1,0.0016477552174813494,0.01588783594714549,0.9618986913307997,0.000590677395134405,-1.4303972975834007,0.26567559051852874,0.0028791713914098596,0.8398937018120094,0.6250925724490487,0,-1.5421928997037142,0.8482358932017231,0.0031625634869255643,0.8589756499494552,0.42677940379390394
ENSMUSG00000039116,Adgrg6,0.01008826607073633,-0.5092827153039279,0.00714581420456666,0.00916563421005574,-0.5909752975984643,0.00860937856843063,0.006947088652263204,-0.8976139234714653,0.018094484474410446,0.00625919011465904,-1.0341802153474777,0.01739980745086478,0.002005866421832968,-2.088607574826052,0.815909165935222,0.04902071772007015,2.102680791258864,0.00000006877190447927203,0.004528526696030438,-1.4827016550257222,0.0021623268229354815,0.007917721326377114,-0.5610038588935806,0.8782722377302834,0.05028102777732577,2.0898264250782175,0.000048743819272401396,0.07996767674083212,2.906267330115004,0.0000000000000001941220314899953
ENSMUSG00000022755,Adgrg7,0.0002166192101078353,0.08752977669839446,1,0.00014472054015877484,-0.4028693792712357,0.8940892279767546,0.00014177731943394294,0.2734421599894947,0.7629834709800856,0,-0.5316798748182947,1,0.001002933210916484,3.2105106371532237,0.9543830724563105,0,0.8186554885090978,1,0.00019689246504480163,0.7859206093433642,0.7339223887401579,0.0014395856957049298,3.3975488565374317,0.24536550462102122,0,1.6187989769685913,1,0.0009035895676930184,2.710724691365513,0.20372177818460846
ENSMUSG00000013033,Adgrl1,1.0413504341912523,0.5070484020615227,0.0008787022315269827,0.8866545093727606,0.06415106044336538,0.7680405900017914,0.26398936878600177,-1.7942527140982079,0.000000008477727846304442,0.8246905894314275,-0.061830389548364256,0.9240513731393941,0.8394550975370971,-0.03189509268551119,1,0.42553278491455854,-1.033873182449854,0.09178465232385581,1.1092921480624125,0.39940873884381367,0.26518005841092623,0.44699135851638067,-0.9519332761372062,0.5561869590251893,0.3873763689323549,-1.1601121519782909,0.3423566717522303,0.3641465957802864,-1.2591512540239276,0.06244744119018278
ENSMUSG00000028184,Adgrl2,0.30769211515745803,0.7351365900645694,0.000001056380107484462,0.22402739616578346,-0.09043477002181133,0.6986012042218291,0.034310111303014194,-2.883972663839461,0.00000000000000020407078459637492,0.0695277604628342,-1.8316534910643476,0.00000043114494775635456,0.126369584575477,-0.892084482214643,1,0.2574617527314609,0.13920786646477312,0.7459888693704728,0.3762615007006159,0.7415157299877371,0.01583957446054114,0.11516685565639438,-1.03259198010698,0.5015934053877914,0.12818121165768964,-0.8779389856819582,0.5545866055778095,0.19291637270245943,-0.28790527781225084,0.8536282257247039
ENSMUSG00000037605,Adgrl3,0.5130780719411299,0.11602394496741153,0.50259855501789,0.5852498644020855,0.3606706994332558,0.04353927190507469,0.15567149673846936,-1.7445531524905502,0.000000020904054940073952,0.5550379125999002,0.19690925958116035,0.5671981529458107,0.5235311360984047,0.09940871131900697,1,0.40905523273974503,-0.26574952678514197,0.7826845159990248,0.6855795632859993,0.5259595051240695,0.11431568200442727,0.1885857261373458,-1.387459106241662,0.2840282553932468,0.25919515727466524,-0.9267190761273938,0.5153164984834725,0.09758767331084597,-2.353366125684693,0.0003539729872053123
ENSMUSG00000069170,Adgrv1,0.0013306608620909882,-2.8974888317631917,0.0000000000000000000000000000003213567599630006,0.005016978725504195,-0.48909239807747795,0.06269133765930593,0.0038279876247164593,-0.7830247916695328,0.07622042151877692,0.030619281371710435,2.7324118377985416,0.000000000000000000000010466879876132433,0.016046931374663745,1.4024427449595915,0.5659228002840795,0.0016477552174813494,-1.7062997028477822,0.075650949200114,0.001575139720358413,-1.9623160971578635,0.0009477827279985807,0.0007197928478524649,-2.2125532064622337,0.20740326431169695,0.0021245504694644693,-1.2308667499469772,0.4984839020020528,0.06054050103543223,3.6026649455080593,0.000000000000000000000004292077010932274
ENSMUSG00000028138,Adh5,0.3081562991791177,-0.529080316091348,0.0007402689235487648,0.3536970001480457,-0.18363445750243268,0.37408398209852256,0.7356825105427299,1.0492988524446873,0.00001069312258274627,0.5250953004297746,0.4732329726171056,0.11546287334052983,0.4402876795923365,0.1821022219674695,1,0.43129992817574325,0.15380791235451619,0.8168220370579032,0.2752556661326327,-0.5275997154616618,0.20098015966667923,0.41891943745013455,0.1094841361849308,0.8411568974631086,0.4256182773827153,0.1327921604176916,0.7998390487408993,0.5886886033520015,0.6186972038696239,0.19944395026667164
ENSMUSG00000022878,Adipoq,0.0007426944346554354,0.3328365899828434,0.5857713650816262,0.0005788821606350994,-0.15309107013970902,0.840375726237927,0.0002835546388678859,-0.7265578400105053,0.45087757278436114,0.000676669201584761,0.3454633773961717,0.8779863177420719,0.001002933210916484,1.597533760262472,1,0.0008238776087406747,0.9011176487010708,0.839264362765701,0.0007875698601792065,0.5806017013658558,0.7591667848042489,0,0.08466590125307505,1,0.0007081834898214897,1.0882842602698108,0.826018180308976,0.0009035895676930184,1.0382993493940162,0.5884729071459558
ENSMUSG00000026457,Adipor1,0.2543728438694866,-0.722682556523033,0.000003187365747128144,0.26729883767325713,-0.5174251691730627,0.00511615417475224,0.6677711745338712,1.0527620937399045,0.0000101249914236923,0.35745050573715,0.02178148268886071,0.9506752304285878,0.44530234564691895,0.34341118090594125,1,0.8176985266751197,1.2749023930838803,0.001742591838037759,0.3020330413787257,-0.23667938730644478,0.659377062728126,0.6694073485027924,0.9486330052891171,0.1843152399941921,0.7074753063316682,1.0315940276364757,0.08167761289999055,0.7066070419359404,1.0452570873525433,0.014265432526718969
ENSMUSG00000030790,Adm,0.004177656194936824,-3.011234195822679,0.0000000000000000000000000000000000000000000000000012493750130435251,0.045586970150014075,1.760360969597068,0.0000000000000000000000014771772731231926,0.004962206180188003,-2.2021853190038145,0.000000017627192145361512,0.01945423954556188,-0.16733198246568204,0.7982064040367746,0.02005866421832968,-0.055383422819810235,1,0.039958064023922726,0.9238102345611718,0.05208830557330518,0.00118135479026881,-4.076651636715332,0.00000000000301651853050978,0.007917721326377114,-1.3556678926415247,0.38746453016595095,0.058071046165362156,1.4711479080632488,0.008322255472585265,0.13102048731548765,2.8117883270209165,0.0000000000000003991413501278914
ENSMUSG00000042429,Adora1,0.6982256053804411,0.5723103944522467,0.0001571731488034356,0.3887676110465222,-0.6819240056955027,0.0001754720653035643,0.8132347042730967,0.5958732866256398,0.020188529454426892,0.5712779734379345,0.02435482224285046,0.9433800562511035,0.7441764425000312,0.41023830768111713,1,0.3167809405607894,-0.8467727227643864,0.26222069079028437,0.5014851084691098,-0.17597786504105972,0.7667845422784294,0.34118180988206837,-0.7293457716537891,0.7209932084980202,0.19545864319073117,-1.5376892834321665,0.14761341196509062,0.08584100893083674,-2.739752477168623,0.00004182723445666622
ENSMUSG00000020178,Adora2a,0.004641840216596471,-6.041877316362829,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021356148579272444,0.01316956915444851,-4.2129296371289815,0.0000000000000000000000000000000000000000000000000000000000000000000000002871750476450424,0.030056791719995903,-2.72546175642359,0.000000000000037177536780922466,0.04313766160102851,-2.1785385527545422,0.000000014891122417404722,0.06418772549865498,-1.5154130755844832,1,0.06014306543806926,-1.6393875881144777,0.01671260689885766,2.527114788850029,6.667981969471835,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001632692435365897,0.06046259921960705,-1.611802268045682,0.22010262400405858,0.4008318552389632,1.1505786126825668,0.03451093747039996,0.04472768360080441,-2.0626782983308036,0.002944347062271218
ENSMUSG00000018500,Adora2b,0.004115764992048871,-3.26116234903741,0.0000000000000000000000000000000000000000000000000000000004011144325350113,0.007718428808467992,-2.0183714609517756,0.0000000000000000001069335397102632,0.0076559752494329185,-1.7914259401877395,0.000001782378637622985,0.2046924334793902,4.236372086543621,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028133365111449214,0.06117892586590553,1.3236514135325477,0.41405653163232153,0.00947459250051776,-1.3828331665771048,0.07997188808429727,0.003150279440716826,-3.0006034025541544,0.000000004454211571282235,0.005758342782819719,-1.9847149015774068,0.16354154037377186,0.0686937985126845,1.5018126641799996,0.006747765419212674,0.11159331161008776,2.2961417417110503,0.0000000009072450398196804
ENSMUSG00000031448,Adprhl1,0.0009902592462072471,-1.1365649398690554,0.0013084131623581573,0.0024120090026462475,0.7170149396714809,0.059716882287570154,0.004395096902452231,1.6194380148386882,0.00042883523696486735,0.000676669201584761,-1.1059159689463929,0.19030147332171365,0.003008799632749452,1.221157881352732,1,0.0016477552174813494,0.24441939438099958,0.9430334772285998,0.002165817115492818,0.4696612645426921,0.662083541111842,0,-1.2959381009618944,0.6993581378235978,0,-1.3198004783672665,0.6628158406817785,0.0009035895676930184,-0.3767381498848277,0.9211310547167076
ENSMUSG00000045875,Adra1a,0.049977146332022,-1.3743787747190779,0.000000000000000006868777712187565,0.18905326562741287,1.5424356841242952,0.00000000000000000000039880339596562826,0.021550152553959326,-2.2704504049657714,0.00000000004326240601592534,0.20249325857423972,1.1898030114661844,0.00000690310921821351,0.1193490520990616,0.3098568936434196,1,0.03460285956710834,-1.503649732257001,0.026789403775495737,0.04036295533418434,-1.3187417520284375,0.0009738268789650768,0.03742922808832817,-1.3671349932860535,0.315963441522983,0.0963129546157226,-0.00502764184687976,0.9204473904001446,0.11565946466470635,0.2625641850632361,0.5604856848995684
ENSMUSG00000050541,Adra1b,0.08237719104386537,-0.6907507352326836,0.000013987577509979368,0.25109013717547435,1.98231596436065,0.0000000000000000000000000000000000015295906322116487,0.03558610717791968,-1.747121545251808,0.00000009490012037158099,0.04702850951014089,-1.318451089155121,0.0002540163970349617,0.08224052329515169,-0.4400780736918928,1,0.03707449239333036,-1.615412605650906,0.015154996127077672,0.0035440643708064294,-5.002163834206852,0.0000000000000000000005206471018199814,0.0410281923275905,-1.4465887099721937,0.26804378581794774,0.02124550469464469,-2.3786132285422528,0.018557819192762306,0.12108100207086446,0.11474282533787816,0.7440154288789966
ENSMUSG00000033717,Adra2a,0.02252839785121487,-0.6956442468902653,0.00004776979423406763,0.017897106799635156,-0.9805743258541026,0.0000012435558070530521,0.0076559752494329185,-2.08595272752894,0.00000001950131858337989,0.0832303117949256,1.6463151428097813,0.00000000021872007794347697,0.04011732843665936,0.418913282805895,1,0.01112234771799911,-1.4484284231114959,0.05280142905388705,0.004331634230985636,-2.8503887713780145,0.0000000036726142430131874,0.01727502834845916,-0.7897042290448661,0.7207306407802093,0.07719200039054237,1.3753268375133154,0.013171549783807116,0.2642999485502079,3.4532403053569425,0.00000000000000000000000000011283195343093746
ENSMUSG00000035283,Adrb1,0.19826846845155727,0.8279379718798414,0.000000041013448161476967,0.13965532125321772,-0.09712368067227395,0.6764950968298572,0.02892257316452436,-2.446072860648992,0.0000000000009384164235700868,0.11993961598089889,-0.3116185658322146,0.487871704696161,0.11032265320081325,-0.40583658659624877,1,0.05725949380747689,-1.3767421087748444,0.040593981716753776,0.12364846804813544,-0.26185072044484947,0.6840471910209287,0.34550056696918313,1.2711395214469619,0.02793930947669839,0.03682554147071746,-1.9887949886083893,0.0501569928629184,0.025300507895404514,-2.54629089096102,0.0001754612874162764
