Barcode,UMAP-1,UMAP-2
dlmhejmg-1,6.950468819434002,7.946740104566559
dlmiocfl-1,6.937379156720913,6.45340354507977
dlmjjlgf-1,-6.6448886713363375,-10.93218389358547
dlmlbdkg-1,-5.891155881918618,-10.486385715436134
dlmloigg-1,8.591515663477441,7.362352323698918
dlmlpejp-1,-0.6511938897656707,6.554206326992117
dlmmapgh-1,-4.164372788202954,-0.32322922912276975
dlmmgnpn-1,-6.034320307968319,-9.635345801631802
dlmnnpfg-1,-6.061333711906701,-10.736243283167324
dlmokbad-1,-2.9431567068280944,-8.610322840463564
dlmokmjk-1,-5.494502477993694,-10.034535871036196
dlnanokh-1,9.891733287343596,6.177390219791252
dlnaoncm-1,4.075926257454952,-2.3370464831144453
dlnaopda-1,9.212575410105103,7.244844756519991
dlnbhkbf-1,-3.5258424297253295,-9.043313279388014
dlnbicim-1,-7.076219882790291,-10.818938554572695
dlnboldi-1,-7.1321452983935965,-10.512522407736391
dlnemiha-1,-7.102311108378919,-8.07588892729407
dlnfgjid-1,-5.285442080675653,-10.801499948914584
dlngjbbj-1,-4.788790561545452,-9.18411583561142
dlngklon-1,-6.407092628232979,-11.10974485263107
dlnhdcon-1,-5.35519328766414,-11.145260411543946
dlniglje-1,0.11100615046319193,8.922580256180979
dlnjlkgn-1,3.2219679628239324,5.24506717456913
dlnkfihj-1,-2.7295969422683557,-8.624631858865834
dlnlblmg-1,-4.757304688683903,-10.433487776871038
dlnlchej-1,7.406492534189628,7.836622645730471
dlnmccpa-1,-11.245866300700692,5.8304608304217815
dlnoibjj-1,9.401118141722803,3.799380556760895
dloabjab-1,9.433623615498309,3.846749447356628
dloaelah-1,-5.894207108980629,-11.185588816024834
dlobbamm-1,1.0081176578342763,9.712084322332775
dlobhmdn-1,-5.711705257416978,-10.323993047535017
dlobkiba-1,-10.219189996582065,4.834506364143698
dloddkji-1,-11.546080638956946,3.0435933785257787
dlodijca-1,7.966153427224055,7.859483242262524
dlofahgh-1,-6.007219573082509,-11.244460427989006
dlohfbmp-1,-6.628497994382965,-10.066881724355087
dlohjgjl-1,-8.686023664043043,2.168258406368699
dloilmel-1,-6.040055997337316,-9.561331579502621
dlomlfpo-1,-6.46247986533922,-11.011405347038151
dlommame-1,-9.739307867813151,3.5258178056877933
dlonbkkn-1,-10.737163326019168,2.8766960174711715
dlopbbpd-1,-4.719470129760272,-9.946558021606553
dlopbded-1,-5.6775600959220105,-11.137980049650338
dlopcdkc-1,-6.013911151968089,-10.57203265095692
dlophbgj-1,-5.536183801155942,-10.53406382908934
dlopjlik-1,-4.5951596275340325,-8.773264544639632
dlpaalka-1,-6.37987375586082,-11.185481697448571
dlpafnej-1,-6.2763614992549,-11.21015254932048
dlpahola-1,-6.589688683459384,-11.025266041979865
dlpaidfd-1,-10.405801971103942,2.8815407213921094
dlpajdfa-1,-9.98269167016,2.631802973005334
dlpbacph-1,2.23068918354873,8.06504712433627
dlpbdngc-1,-11.058727777314756,6.810888523433021
dlpblfjn-1,8.74347397105711,7.648230973522237
dlpbmgcf-1,-8.397595685776377,1.1917123967002448
dlpcabdi-1,-5.88572238893847,-9.417583015331893
dlpcjifn-1,2.0283243092089873,7.816577739190276
dlpdnedb-1,7.091186562008455,8.020903579632021
dlpenajg-1,-5.974609498534031,0.6426526456283168
dlpgfopb-1,-6.5019128136613045,-10.352392929907195
dlphdpcp-1,-2.7355741190210496,-8.528668113854453
dlpijape-1,-5.408370880849113,1.4369054924729472
dlpjnabk-1,-7.250968738358428,-8.145759448341297
dlpkmhab-1,-6.492566012584199,-11.231449367723267
dlplmimi-1,-5.149010844289607,-10.870995234354005
dlpmbmgg-1,-11.355642480349585,6.610669679978633
dmaabaib-1,9.04463309493313,7.580465872981075
dmaaibam-1,-5.877875059627435,1.1233855756609656
dmaajklh-1,3.553537883676291,9.89244007427942
dmabndfo-1,7.201820306946729,6.380023407916312
dmacmidm-1,-4.30459009530719,-9.134952535614921
dmadibnn-1,-6.8546753355346475,6.992150086423972
dmaepfeh-1,6.037216110669804,14.264080257308878
dmafdaoj-1,-9.463937497110235,6.717594975964199
dmaiicek-1,7.896345143204796,7.524335070362304
dmajinlb-1,-6.7885458851834715,-11.04743699666525
dmajjaah-1,-11.10094120059848,3.270110297442915
dmajloaf-1,-12.614658299578608,3.7562931519235
dmakehmn-1,-6.491968938480206,-9.655430951565359
dmaklelc-1,-5.8072755982546616,-9.886300817195089
dmakolod-1,-6.601818408380614,-11.304346197169775
dmalhhij-1,-6.140695139256876,-10.660320321448724
dmamadci-1,-5.157009088044592,-9.664920359080364
dmamfbha-1,-5.452000298099335,-9.399739253702545
dmamidhi-1,-6.741185454430749,-11.15091900771013
dmamjhob-1,9.55152791820743,5.929395692891304
dmankfhe-1,7.046854184419745,2.2486480182457744
dmaocknd-1,-6.337276607773152,-11.010681262406925
dmbabepm-1,5.8099148593310135,4.515108538845271
dmbaolng-1,-6.150780289964354,-11.176056218705522
dmbbmdkp-1,-11.871495367343373,6.193324677418867
dmbcpieg-1,-5.231371280497698,-11.276027310325096
dmbdemln-1,-4.30938633545336,-8.83228839650856
dmbdmjnk-1,-12.654754289659094,5.141603420869104
dmbefaig-1,-6.65568260040347,-9.894288482410039
dmbgholk-1,7.853725080144901,7.229496175559837
dmbhifpd-1,-5.799931171052983,-9.656740466363289
dmbhikoe-1,-5.653595378107276,-9.540286723896108
dmbicflf-1,-8.208505071106702,0.39643688087301787
dmbiikma-1,-12.136569001588366,3.906468022353132
dmbjabli-1,-5.932797070500762,-9.509273820003225
dmbjcmfd-1,-5.008340811793211,-10.26820853081156
dmbjnoje-1,-2.0867378274236663,-8.28329012596207
dmbkigmg-1,-7.224030035557858,-9.756624730581231
dmbkngbc-1,-7.055647218738495,-7.80565884484478
dmblioag-1,-4.88659638734067,-9.356053059932222
dmbmmkgp-1,-5.552647174152131,-10.125432615425606
dmbnibcn-1,-8.38694853983882,1.1885459580554423
dmbniiok-1,4.868974127969019,-1.0904263714121367
dmbnljpi-1,-6.435134459791892,-10.411622352904933
dmbocjoi-1,-12.439149813900427,3.1279288412880257
dmcbpngo-1,-5.712436478524683,-9.794512401094686
dmccgncp-1,-10.597965264563456,2.9638231517180738
dmcddgah-1,7.097918478830919,7.211393853476807
dmcfplhn-1,7.310109159400898,6.997025474073182
dmciladj-1,-6.962689098755607,-11.046890280720936
dmcjoemi-1,-6.632308407026448,-10.685698550502256
dmcmpflj-1,-6.9678438436730366,-10.41038247190357
dmcodgjh-1,6.894650201610516,7.648296504471716
dmcokehi-1,-8.30266056478318,4.107446217334536
dmdagoii-1,-7.208315728082763,-9.526434051729643
dmdapbch-1,0.6028515388968038,9.081444490198892
dmdbkpfc-1,-6.213695951356032,-10.820393036672215
dmdblgjd-1,1.373315962456128,8.597187395055103
dmdbpjbb-1,-6.461926396879918,-10.44255761496072
dmdcggne-1,-5.788734932257698,-10.358501942738965
dmdgnccf-1,1.2655730570543646,8.580731020875714
dmdhdini-1,8.838912551100131,6.459312439861257
dmdjbmkn-1,7.731064664519411,2.7976538071877775
dmdjiaee-1,9.929649977855883,5.146032804521006
dmdjjpke-1,-5.47989602628229,-10.558462384917702
dmdlgenn-1,9.417772967462597,4.354181959545853
dmdljkko-1,0.6289598438316095,7.809769331772237
dmdlkndi-1,4.299010707602587,-1.7409317343865562
dmdlphah-1,-6.676025168671783,-10.56595901674168
dmdmdogp-1,7.148674706852058,7.120659980322569
dmdnfjek-1,-5.837172045402312,-8.704930357817986
dmdokfoe-1,7.302489764332176,2.5971700538302405
dmebokni-1,9.555157144385351,4.403758647042475
dmecialf-1,-4.29391624568285,-7.864943139827386
dmecnhaa-1,-7.0775296098930145,-9.140872051077192
dmeedegl-1,-6.7164723662323285,-10.019189860316269
dmeeklfb-1,1.8680888804102438,9.039736435366997
dmeiakkk-1,-6.595247719380945,-10.056610423620919
dmekkfef-1,-5.948532282580989,-10.954382680635065
dmekkjep-1,-6.248714580505204,-10.49814164284009
dmelejdm-1,-7.331002198686701,-9.374262383619525
dmeljmcp-1,-8.86957149933039,3.4101001669197304
dmenhjli-1,-7.019222973662326,-10.147493626424215
dmenlibh-1,-5.57402956806869,-11.15416403319294
dmeopale-1,-10.047843247119268,5.555649394993142
dmepljeg-1,9.593873874322027,6.807281991942986
dmfbiehh-1,-4.660832896122683,-9.452256796886088
dmfbjomm-1,-6.684236030562432,-9.849652167187346
dmfdndno-1,-6.247987635110161,-9.195011874286687
dmfejlgd-1,1.5034304094758006,8.447816599710444
dmfelijc-1,-3.452901386229329,-0.18529879405232272
dmfeobjk-1,0.33587818092652627,6.7962117280187675
dmffclka-1,-5.992299904155019,0.643911146473122
dmffiidm-1,-11.735763603537295,3.801990610702297
dmfhbdac-1,4.387918481783581,-1.707333511372511
dmfhjnlb-1,2.2161246533661543,7.580907612028454
dmfibobf-1,-3.5354522481694475,-9.311040491639478
dmfjbejb-1,-6.070329726904499,-10.795620512419596
dmfjfcpl-1,-3.1887603905127317,-8.912024299168705
dmfkhkpf-1,9.907249440723549,5.66743226596853
dmfljaei-1,8.744774612515545,7.092289414132271
dmfmijke-1,-5.229835447718025,-10.274635852082845
dmfmlegp-1,9.61056979811816,4.351591872560706
dmfpblmg-1,-5.313775296323491,-9.111778560439717
dmfpmpaa-1,6.521803032955876,6.63926271521244
dmgbdemc-1,-6.392869068816549,-11.38061935542549
dmgbdldo-1,-5.135528466183916,-10.43027591132251
dmgbhela-1,7.594627213450735,8.027430428464493
dmgbhnep-1,-3.551629078426107,-9.07093165167759
dmgccmme-1,-1.4622324023822229,8.581360564758247
dmgcnifj-1,-7.080113249075673,-10.465266514136834
dmgdlgbj-1,-3.8564832997217082,-0.27436070447664
dmgebafg-1,-6.526208062115831,-11.279376484400867
dmggbkjn-1,-5.160920108800388,-10.507043253764504
dmggjlja-1,7.385210692090108,7.952815095553393
dmghbjom-1,8.742066372750354,7.745874890190761
dmgifckg-1,-2.576814812183355,1.1262657846940196
dmgimmdk-1,-0.8233526270259255,6.0573115122361685
dmgjdoln-1,-12.924803452562097,5.029141840970497
dmgjfjel-1,9.780567762826893,6.364050850662028
dmgjjnln-1,-11.547487261771398,3.4248392390810802
dmgmekif-1,-5.919480797902712,-11.349113832734
dmgnddnk-1,-6.351324772746771,-11.240869571917324
dmgohohk-1,-6.856871884639994,-11.04173200060235
dmgpkpeh-1,-4.424805405604423,-9.912693572900062
dmhbfkdj-1,-2.881117223077889,-8.664007442536453
dmhbgoam-1,-6.376659522641491,-11.104036212703516
dmhblmoj-1,-5.940766593764464,-10.599501927045521
dmhcjboa-1,-6.113293503699911,-10.728002320993182
dmhddkjf-1,5.959113769063847,1.1070997681213532
dmhddlge-1,6.3529925987473,5.290494857365209
dmhdlggg-1,-5.9462894989400645,-10.570648634773983
dmhelohl-1,-5.3498420996941745,-11.120608305013631
dmhfaknn-1,-6.451304029510483,-11.249281662387938
dmhgdenh-1,-6.554071482373024,-8.77685621477702
dmhgpfhl-1,-7.045825361289384,-10.533878297506194
dmhhamno-1,-9.999103714464027,6.627843652526985
dmhhkneg-1,-5.241461823665191,-10.485565969827485
dmhifkkf-1,-4.065034331504609,-9.586857662182947
dmhjakjb-1,-7.330896526151854,6.45929551615108
dmhjbiia-1,-12.841528559382445,4.188885040213743
dmhklofk-1,6.384687586191224,13.26247887734901
dmhlilmp-1,-4.282561709801049,6.327501721605549
dmhmhllf-1,1.1371784227188704,7.394784855537756
dmhnfhpi-1,-9.220438653498642,2.9648922462879
dmhoeonb-1,8.077973156882877,4.880539346177635
dmhohcjo-1,-11.215097500589037,4.070088242588442
dmialffj-1,5.795814986503568,7.265781169606053
dmibfjfd-1,-5.3858397665588535,-11.29178843899062
dmibmebc-1,-4.487576746527484,-9.494200053291106
dmibpfhj-1,-6.396486611499366,-8.651402830431175
dmicbool-1,-6.613237295922599,-9.043977373228506
dmidajfc-1,-5.478874325876084,-11.111299065704689
dmidccef-1,-5.9615397724065735,-11.220189028146697
dmieefib-1,-6.166102807448747,-9.563569201193664
dmigjpml-1,-2.6605316079366994,-8.312217768566603
dmigkemi-1,-9.001336050106827,6.333335064340566
dmijhipm-1,-6.3791421573167195,-10.761032662446105
dmikajld-1,1.4805029627606663,9.190516518839383
dmikgapb-1,-6.343478130436888,-11.31051772003971
dmilceap-1,-6.024032544573399,-10.035233032502775
dmilhkga-1,-3.3977731828185522,-0.6765738634774031
dminfegn-1,-6.422060010610232,-9.506224179792557
dminmcge-1,-2.310230648361935,1.8224753630010717
dmipgmil-1,-0.5066459387611614,6.688379715014672
dmjbbieh-1,-4.9919305990657765,-9.601288579415959
dmjbgnnl-1,-8.680066875113221,6.441336947754255
dmjbmikp-1,0.35856644769362894,-8.331348769601137
dmjclllh-1,-6.259857541209264,-10.380970558588102
dmjdpjgm-1,-6.242710679784357,-11.333689226598885
dmjhenjd-1,-5.9070945058720685,-11.384130264911175
dmjhhmgg-1,6.145983249659148,14.224318782346359
dmjiahle-1,-6.345489060403179,-1.9952073671448731
dmjibkpk-1,-12.024782422429011,4.403021854030437
dmjjcbck-1,8.98933861743215,7.428031608646989
dmjjjjhk-1,-5.204166456703853,-10.439583160409779
dmjlnimm-1,-4.062210268388658,-9.024840181723656
dmjmikeo-1,-4.830131536052325,-9.744392409649768
dmjnhajc-1,-5.866481473035304,-11.024694733274387
dmjnndlh-1,-5.456517400284063,-9.66827605361233
dmjomkkj-1,-5.597098687342575,-10.912626597220221
dmkaeggl-1,-6.385656476411758,-11.327910601066037
dmkaplhj-1,-5.478368986038975,-10.509153876814207
dmkbliop-1,-7.0734692559235715,-10.075933872117508
dmkcablo-1,-12.537913029545107,3.4183316291157735
dmkdipch-1,-9.603010796225828,2.4404495532927113
dmkdjhij-1,-4.754769190997658,-9.106958495485905
dmkfgehg-1,-6.653971647691453,-11.375181902842549
dmkfodfl-1,8.12297921557916,8.03042445891146
dmkfodhe-1,0.2451808650217747,8.897435213104899
dmkiamgh-1,-3.400249325171363,1.1576595030479084
dmkigalg-1,-6.651794731355463,1.82693631206404
dmkikigh-1,-4.706376661445412,-0.8334758464106472
dmkjfiha-1,7.056721132015567,7.378135284050194
dmkjgpmi-1,-4.972084494251008,-9.751246205052773
dmklfgoh-1,-1.8495689403761804,-7.981370193709172
dmkofmoe-1,-6.927016472557616,-9.656465906156244
dmkpbhgj-1,-5.901749119929654,6.630339731024889
dmlaalnl-1,-6.1514153267599,-11.416991041347279
dmlablip-1,-3.3571784761517076,-0.15357074040910815
dmladckd-1,-3.2191937672315905,-8.10909507497256
dmlapebo-1,8.764672577250499,5.176031891943816
dmlbkmin-1,-7.018101280914063,-10.233712430187412
dmlbmmml-1,8.643464006718945,5.440799213211859
dmleobbl-1,8.844104123226527,5.500841914430599
dmleocpn-1,-2.8314156691226486,-7.936840753743104
dmliioan-1,-6.2663795496646815,-1.2959463067802266
dmlilngc-1,-6.898259948532002,-10.471531111752748
dmljokpj-1,-2.5524776032161625,0.9512389253489826
dmlklkhk-1,-1.1165249718195676,5.3388176690742695
dmlkmeei-1,-2.6832912586400286,1.0032119080349888
dmllbaam-1,-3.3269328996059335,-0.64917957818189
dmlobkng-1,2.9861517283349057,4.8740413972776695
dmlocomj-1,-0.43345648274183707,5.321324604451418
dmlpkhkk-1,-0.25817508016201063,6.651549145756489
dmlpohpj-1,-0.9836150440325337,-6.757166416159972
dmlpopbj-1,-0.9400173541150989,-6.899163165715879
dmmbppff-1,-3.09104341228388,-1.689206449951016
dmmdchjc-1,-3.4634854869293736,-0.6101447031539526
dmmemifc-1,-1.2390754454106538,4.52509836382553
dmmialmp-1,6.149075219623543,4.832618901871493
dmmioidl-1,-6.388248133235206,-10.996310582374923
dmmkjfkg-1,-2.6686049534446363,0.14794297152227026
dmmkjkmd-1,-2.835849359503032,-1.601857536200556
dmmlkdig-1,-6.212373979272877,-11.171728655450071
dmmmhicd-1,3.0629732384193336,5.031021256220562
dmmphkjc-1,-4.421868625196162,-0.8161130273408029
dmmpjbda-1,-5.555051617949317,-11.073637942631631
dmnaddal-1,-0.9437147294351524,-5.949398842768938
dmnboabi-1,-1.1991646746377587,5.007561415760009
dmnclkpn-1,0.015410331450628225,3.34216461223638
dmnekpce-1,-2.1304958066191877,0.8503783275703803
dmnfghkg-1,-12.908909423946087,4.9612767555758595
dmngbocb-1,-0.5068738231170771,2.3149354326196776
dmngodgm-1,-10.592196112769418,5.9101654242735
dmnhjapf-1,0.8223532406717288,2.9968015007839566
dmnideeb-1,-0.7950633386007087,2.7092013056750606
dmniekjg-1,0.06982524356197306,3.4164525508422128
dmnifbcp-1,-10.409577899404303,5.862875064748204
dmnjnahk-1,5.532249093226708,14.312774214218646
dmnkkgad-1,5.660406223840783,12.300167091303377
dmnkndgn-1,6.332976273398507,5.007814214332632
dmnljjhg-1,0.06086069048344747,3.2011806896210073
dmnlppmi-1,-12.262790994418376,4.07917223472029
dmnmdkcn-1,-12.465292369484441,3.69269511355677
dmnmilbh-1,1.789503019468253,2.7213320395032983
dmnmknad-1,2.7844189116626725,3.4796861368510714
dmnoenkd-1,1.4559612306384544,8.960741562833247
dmnofeaf-1,0.6810711381152892,3.2095000619716854
dmnojdll-1,8.101068547533899,7.475291516059181
dmnppbih-1,2.3145475863246636,2.854308806108823
dmoaieok-1,1.699028403019426,2.9496571658600175
dmobafkb-1,-12.497939295327004,4.0993372096860465
dmobbaap-1,-2.0122951760539936,0.8520963310390046
dmobhlhn-1,-1.795128193207428,1.2005260431962017
dmocjlbg-1,-1.8495851822739253,1.0805889352846325
dmockabf-1,5.738217764445252,13.999718659623495
dmocpelb-1,-4.982569386513475,-0.23225909961023436
dmoeeebl-1,-8.751288334142481,3.980677249715813
dmofgnnk-1,0.49174117588496213,8.63615235905236
dmoihdjb-1,-10.929008226080782,4.9760875088725225
dmojkldj-1,9.468944871862004,4.222051978922674
dmokkafp-1,-0.6731368345759897,2.839075370202101
dmolcdia-1,-9.979742458797336,3.828916442429348
dmoljifm-1,-8.656037099023838,5.016256242902104
dmolpjdh-1,-2.295255756136862,2.1196280382269674
dmomlhbo-1,0.27214817310399597,2.666668906888099
dmomoabd-1,-0.623641488395615,1.4034175072513082
dmompiak-1,-0.9891166902416689,2.684795301313774
dmonelee-1,1.0843090336339054,9.49203123743037
dmonifdi-1,-1.7939771809380909,1.116262730464289
dmooeicc-1,1.7953762472669166,2.686759498466136
dmpacmeo-1,2.1510967254357487,2.844384203876465
dmpbhefj-1,5.513914114039812,11.309474920281458
dmpdeahj-1,-1.0657173263085775,1.8566652274917474
dmpdjjnn-1,5.815385054342872,12.363486099143813
dmpehjok-1,-1.31074829515069,1.7267255460953386
dmpekbld-1,0.2993760960387339,1.86963987689907
dmpfghnh-1,-1.139901059026863,1.7869284818820383
dmpgbkol-1,7.904869469912854,7.6324459582028386
dnacdhci-1,7.295185591459484,2.5566872998477037
dnackmcm-1,-1.7342722549910157,2.118499684108382
dnadmlcb-1,0.37355718767513596,3.4121334728859423
dnaelmep-1,-10.069744671643399,3.933243363370444
dnaeofbh-1,1.7325878359036768,2.9657738272375154
dnafnfhc-1,-12.109919675021965,3.7852026785026687
dnafpifi-1,0.0639780129079991,3.427524954817496
dnahcoej-1,-5.7317067321819515,1.0851279670142144
dnahkjae-1,1.1626511555986367,7.258266236130052
dnaicmce-1,-0.09928265130284628,3.3765769893490973
dnaiidmj-1,0.07205627962128217,3.458953273635491
dnajmnal-1,1.1777853732698174,3.3090949052724383
dnajniop-1,8.000490445653188,2.821008230173169
dnakmaed-1,-1.8521927897861918,1.0645036688990581
dnaljemd-1,0.808313652447478,9.547081856457346
dnalneme-1,2.373181121309756,2.919897072043564
dnalpleg-1,-5.204274949655273,4.0978372335063
dnamadji-1,1.816497504843784,2.793174269549415
dnamecoa-1,-7.2580182312246935,3.7697810569936183
dnamkjhd-1,8.408047072375403,7.276077218762381
dnammogl-1,1.7611584628716794,3.0193083890949337
dnaofeen-1,0.3005437616814277,3.3495172861655207
dnapnlim-1,8.08333713848121,7.522829290452411
dnbbklkb-1,6.193381684491839,13.881062897035841
dnbbljef-1,7.257351055098795,7.744481558866722
dnbbooef-1,-11.896197466190255,4.257087936327561
dnbbpcbe-1,-9.807415179928277,6.11516714807672
dnbchkcm-1,-4.4729154263903155,-0.6139920759853128
dnbcpmhm-1,9.306505691823647,6.320001810711472
dnbdnfgk-1,9.575944660466638,4.219163724287824
dnbdpcfp-1,-0.01828313887282633,3.210582049286636
dnbejhaj-1,5.872540748057572,12.575109676723885
dnbeknel-1,-11.815018133697832,4.9514826387059365
dnbfagod-1,0.5040628753406845,3.4288818242798453
dnbfljom-1,9.328071906632717,6.821514790883985
dnbfmhbh-1,-10.5843677346367,4.196056236455383
dnbgmgnd-1,0.4313760303296964,3.3466025493621543
dnbhjioo-1,6.255495129680747,13.379759799932728
dnbiicjd-1,-0.017942472700254713,3.263082883508893
dnbkpmgj-1,1.316696416806792,3.1087812240404418
dnblndgg-1,-1.5620433017316389,1.4264137900069247
dnbmblmb-1,-0.16597511978761578,8.383817148348252
dnbngaaf-1,-4.575143091439132,-0.6823393634436047
dnbnjnpg-1,9.231773777525357,5.7198650807645155
dnbnmfph-1,-0.4094857375422474,1.8402131953045309
dnbohaff-1,-0.3453432355049052,1.928388612045968
dnbolkie-1,-6.9289043745048575,-6.835063698163555
dnbongga-1,-8.914626904018787,6.889425970213734
dncahneo-1,-2.0113859902376032,0.9298251490195477
dncbijob-1,-1.661676888909079,1.3088073374739266
dnccdopg-1,-0.8771158823321605,2.220703207800909
dncckpmk-1,-1.5278382373359418,1.6073192488528845
dncdeoie-1,-1.3767472502672906,1.5789442399503923
dncegjlj-1,-12.249277530590039,4.2586655039612635
dncgeplh-1,-1.6807704488759965,1.2762083748114472
dncgheof-1,-4.581778529428907,-0.7487184859122403
dnchgned-1,2.9130099035874966,6.316806514087677
dncieaoj-1,-3.668629384547125,-7.486147868777153
dncjfgpb-1,-0.30126606876094053,1.749827441253227
dncjoini-1,0.5121439601211287,9.23035133529312
dnclehfm-1,-0.21503086362838436,1.8124369582153643
dncnheng-1,-2.136849273713173,0.6401533995655704
dncoacom-1,-1.7939402974535519,0.9774578201963311
dncpoend-1,-1.4958018921602831,1.5050612788607578
dndahcjl-1,-0.4997000109129426,2.0010789249143595
dndbhnol-1,-0.20152394489195724,1.777562472234037
dndcdaph-1,1.0994338775688706,9.846919433030198
dndcgnhh-1,-0.09942048691671657,1.9888673238393662
dndckkob-1,-1.7482115680838735,1.3822782502296476
dndclcon-1,-10.110692200805882,5.522496020655122
dndcnboj-1,-0.48331795233160085,1.7375326386303267
dnddhefk-1,-1.6506794782619487,1.1917976783627078
dnddkjbo-1,-12.719570482820263,3.426061144369096
dndfhfjp-1,-11.632401560706503,6.27915284856848
dndflpoc-1,-1.3725781615934232,1.6147682856904153
dndgfbcf-1,-1.2955247381760622,1.8550880250544728
dndgnbfl-1,7.113677714754232,6.384741300757998
dndifimg-1,2.1355193234799597,2.7366916837379596
dndilpjo-1,-0.2084762872620675,1.7160822068820372
dndldaae-1,-1.5332421965824274,1.460991828258573
dndlimpl-1,-0.16713115099629708,2.0829348108854266
dndllfmp-1,9.427626842903218,5.608472765562685
dndlmapa-1,9.21332455130174,6.827868605097047
dndmhklo-1,8.829215391434648,7.257979454236006
dndmilie-1,-1.555438188306084,1.3907962415722885
dndnnhck-1,-4.415895651188446,-0.49022182019060034
dndnnnep-1,-0.5844789863454428,2.221358854548607
dndoamli-1,-1.178511569249926,1.5791864578642028
dndohjna-1,0.8831439929112815,9.746393569747886
dndpnpdm-1,7.554941252968592,5.803023710090218
dnealehk-1,-10.681080490837578,6.004462943845324
dneccnoj-1,0.1617454217472906,3.5406717814089337
dnecdobj-1,-4.236505658780238,-0.36048049265770726
dnecjfnp-1,8.098855266458955,7.535444526474746
dnecpeem-1,-1.7975198364561238,0.8825353482527594
dnedcngp-1,-7.444369851329049,3.880624492073822
dneeddaj-1,0.5391459632884724,3.3830279694190506
dnefgfjh-1,0.06551795825116254,3.4676410851557407
dnefmekk-1,-0.13797310954003833,3.3648598482279732
dneglade-1,6.032534886005435,7.174784241523868
dnegmgjh-1,9.802144433604669,6.352270489879245
dnegnehf-1,-11.922788044207707,4.787478718839034
dneillin-1,5.3634308783526015,13.999759779999806
dnekdbkc-1,-5.579517413077318,0.7191734827110021
dnekdcde-1,8.583749602154505,7.444015776199282
dnekokmd-1,-9.276326724718201,4.8726656074730865
dnelpekc-1,1.5551552695933164,2.6309791866729193
dnenjkgk-1,3.690226390570257,2.8603812683045375
dneoebjh-1,1.2417462771128995,2.877066439423719
dnepaalm-1,0.8450824854791092,3.2438479551571326
dnfamjaj-1,-5.0500597574834725,6.536640983251148
dnfbpllo-1,-0.6692362206796886,2.739304736769091
dnfdeegd-1,-12.355624851294783,4.129639800893818
dnfefdpc-1,1.268597535654603,9.218541009801008
dnfekaic-1,9.207767725135591,6.991435938394149
dnfeminc-1,1.5876631783377109,9.427342756684705
dnfeomdi-1,-4.437751626592366,1.94911409556986
dnflcjph-1,-12.391824291447513,4.356893573606096
dnfmoacd-1,-12.738689049837914,4.6067907952865585
dnfncnji-1,-11.10557917093786,6.013883926612419
dngbkjlp-1,-11.31859679150334,6.609504424005072
dngcfknj-1,-3.4141809171006092,3.9185621628161336
dngdjaad-1,-0.2484382243116589,3.162320560093722
dngeabnk-1,0.27306867878591995,3.3116213350204093
dngephda-1,-0.9927159325281277,2.161992292008066
dngfemmg-1,-11.748534226066749,4.495657960089051
dnghadfh-1,7.180481573514651,7.000902572179822
dnghdbmn-1,8.888400882149122,7.276280982781493
dnglpnhf-1,-1.3939274774692907,1.6779842080652942
dngoahfi-1,-12.224526273543862,3.5597064420289994
dngolhhk-1,-6.392753393910047,6.241885023780505
dnhbmhee-1,0.43774879428914487,2.3560781575747187
dnhebpli-1,0.10389750357159672,2.064344083313625
dnhenlnn-1,-12.20958583813857,3.254149429243247
dnhfjfcb-1,-10.370528554613509,3.7408443379304384
dnhgemfi-1,0.9347995925896608,8.103621810162483
dnhhfjgn-1,8.129447858038048,7.441405732870779
dnhipllo-1,-11.969982778717952,4.443211702324477
dnhjpkpi-1,6.530883342172763,6.649546874257676
dnhljkde-1,0.6632590087715233,3.4049181369446253
dnhmbcle-1,0.5906032684509552,3.2754108622641347
dnhobkpk-1,6.03507270034183,5.8597612154177945
dnhojenf-1,0.1798027830409438,3.1158352900802053
dnibkkpf-1,6.323969052352789,13.929250077780383
dnicinjd-1,-9.933536404769358,5.12862877144715
dnidhloi-1,1.9351413073446446,2.8969450323527948
dnieapjm-1,0.1833883399160363,9.680858521251501
dniehghk-1,-11.942321894291593,5.03213774474818
dniejhgl-1,0.08630347848937601,3.5223432583542786
dnifmhbb-1,1.8350964673788466,2.8138451047400657
dnifnaim-1,0.3646571567598644,3.4267644095680967
dnifnikd-1,0.07934160707244536,3.388110194907923
dnihdmal-1,0.6137683420864871,3.1975460242165936
dniieeio-1,-8.82454027238781,4.011414460897756
dniijjkc-1,-0.06740998545056648,3.4343372871499684
dnikagcp-1,0.8604715976389423,3.0852882750811155
dnikbhkf-1,-8.697036799810892,3.719873224625118
dnilkldd-1,-0.568331572434012,1.6298475787176347
dnimggon-1,-0.5201212953102293,1.6157345730151582
dnimieik-1,-4.894633387800728,6.262981576203544
dnimplci-1,-1.3361160357528505,1.6227802761436507
dninpkgh-1,-9.662319198313085,5.928674379559256
dniohdil-1,-6.076032995493767,6.820490965150952
dnippjld-1,0.05702659530334084,1.904394165353647
dnjblcko-1,-1.745626032991737,0.9850114065516624
dnjbmecn-1,-2.2697786171166126,3.438896344619557
dnjbpncn-1,-5.4114118672343015,0.8886614199747503
dnjcchhp-1,-0.15009322418785226,1.632642452087796
