Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSMUSG00000019590,Cyb561,0.26521945919546863,0.6287840737371129,0.000035883535112008024,0.23075766888265853,0.18994659706102102,0.3341402609758595,0.07006716175944042,-1.6632767682466811,0.0000008886070433002914,0.03826042433521537,-2.5625592600005036,0.00000000000004347264347534505,0.1618750084714426,-0.3838834040866095,0.6568273715572341,0.17818149842288133,-0.24896702063727139,0.6401578959366584,0.3483499113270101,0.7711197511081862,0.04776743798413653,0.061311800464058513,-1.777167699222201,0.13652973096157264
ENSMUSG00000024646,Cyb5a,0.29923064318336473,-0.23002187234966898,0.16729293971202341,0.23138146794597203,-0.6567056469332664,0.00031552032011285193,0.43788176362027725,0.4522343940284037,0.11503887657142362,0.5428806391127651,0.8146355699485269,0.0008967417769529129,0.41497618697128297,0.3461216965389864,0.48515085477132114,0.326502370869712,-0.01516817206454002,1,0.4892628575834676,0.5973507015618431,0.1443987400485314,0.3913974238926526,0.2532291995169693,0.7152725635244328
ENSMUSG00000018042,Cyb5r3,0.17141143814189655,-0.3642710159063305,0.02393181705378586,0.16976931430793218,-0.3167943481389921,0.10244868396199922,0.14940568331785234,-0.4564410685456197,0.17989080939334154,0.12966805629243902,-0.6777398070505054,0.02441952310099988,0.5936560162374304,1.6776950607647048,0.0000008395666266793592,0.16521570030170143,-0.2956112885360702,0.6266720117478809,0.6862132778163303,1.9213513456528595,0.0000000009167543874502213,0.1903517526035305,-0.07239306159013426,0.9846076799628976
ENSMUSG00000015340,Cybb,0.0010474458836852055,-2.978518749896341,0.0000000000000000000017533138954076686,0.0015355053866178152,-2.11301375564819,0.000000002981083675653285,0.0027358110882211004,-0.9818739353415822,0.1257699972996619,0.0008347728945865173,-2.603084004642364,0.00006906086361380205,0.01611890974185975,1.7038784351215037,0.001915034020715529,0.0007858059467381757,-2.556336426252373,0.0017417086167387456,0.06586860976173944,4.440969486733852,0.00000000000000000000000000000004165622406073388,0.06487644002592238,3.900020864352883,0.0000000000010197411662486572
ENSMUSG00000039294,Cybc1,0.06765268119331504,-0.4973735913123223,0.0019894558667642643,0.07768697565419508,-0.15348589011966718,0.47999611124271113,0.1007690417494772,0.287735413915402,0.3211381058849211,0.11213782550612215,0.46413601066621135,0.07179611033408458,0.10425848003245455,0.32639669870049337,0.4477505164920541,0.05186319248471959,-0.7306017574974168,0.08900022978251076,0.1199398565810778,0.5392745209647032,0.16459105859233283,0.3379278304646946,2.0878404758564217,0.000005192005627356177
ENSMUSG00000056436,Cyct,0.00046210847809641416,-1.3465886264284244,0.0021437994034657452,0.0007197681499771008,-0.38899923318955487,0.5114438660427133,0.0018238740588140672,1.2168816771101412,0.06265286966832963,0.001530416973408615,0.9387106369224192,0.1945582141410566,0.0010288665792676436,0.5653585710400755,0.8799802976854004,0.00019645148668454392,-1.3198962304302917,0.24532357488194229,0.004260158840311506,2.5235617331310563,0.00022726618006052812,0.00213878373711832,1.6487765549639999,0.4174308713507507
ENSMUSG00000030447,Cyfip1,0.34263803289255457,-0.02725886082811635,0.894738704612984,0.18685181173405538,-1.1093549079777512,0.0000000009851556068821634,0.6210291170261898,0.9488116417031929,0.00019173901731030102,0.30135301494573274,-0.219574915040329,0.5159684627538348,0.5655336630707815,0.7421902866977853,0.07211190534494023,0.19507632627775212,-0.8702087223484218,0.020933823207342675,0.49516153905466814,0.5403569756740341,0.19785949101912245,1.522814020828244,2.226104953043447,0.0000007158167387688783
ENSMUSG00000020340,Cyfip2,5.719701476790557,1.036690390138378,0.0000000000016069572725715093,3.656422201883672,-0.16562657502088496,0.42665773950485913,1.4163901961740242,-1.5737886850602874,0.000001068458684208626,1.1368215536110722,-1.908414509052193,0.000000000774513075779235,1.3028880448792595,-1.649314686803155,0.0013842883845714892,5.439545214808336,0.4853127007719904,0.1511457306592784,1.1951384069704665,-1.7770701590149718,0.0002844021192727857,1.7103140617822834,-1.2352984908910698,0.23481476027361367
ENSMUSG00000020810,Cygb,0.042298329361758445,-1.1011504809082937,0.000000000005093106515552303,0.14189029463215247,1.630659695827366,0.00000000000000000000000197764954343668,0.04149313483802003,-0.8231102536967154,0.017563976917172357,0.028521407231706007,-1.3923926543652811,0.000016516141410661395,0.04629899606704396,-0.6257916409091946,0.372715539117644,0.1001902582091174,0.5403974510403873,0.09299729084359598,0.04292929292929287,-0.7380684735191885,0.22849451046847805,0.04420153056711195,-0.6715379674020783,0.763425530665428
ENSMUSG00000036712,Cyld,0.7722140741309812,-0.08234001254700823,0.6514937304212254,0.7815242572451361,-0.04319687305795422,0.8688354175524248,0.39015705908130915,-1.0990044317201586,0.0005338860548187006,0.591297466998783,-0.4710812226542293,0.12293962018906825,0.3782799456440703,-1.1066682914258104,0.0336721580064656,2.471556153978247,1.8517261593375793,0.00000000000020353825114689635,0.29362325545531615,-1.4791646205134845,0.004803124748913802,0.5682035461611004,-0.49858221889466614,0.8756260776272298
ENSMUSG00000032323,Cyp11a1,0.02772650868578485,2.1178180419872534,0.00000000000000000000000000000000015002423143449061,0.009452955036365925,-0.8485431176988776,0.00008080901107437951,0.004103716632331651,-1.919223501696524,0.000004374584903478773,0.002782576315288391,-2.4824477669172182,0.00000000288833972845285,0.0020577331585352873,-2.70033429026575,0.00022945655264504158,0.007465156494012669,-1.0283048341612453,0.029998206009503,0.0013108181047112328,-3.256335193419801,0.000009844243286157353,0.005703423298982187,-1.2519296517842324,0.42994122370488025
ENSMUSG00000022589,Cyp11b2,0.0003080723187309428,0.0885954459621967,1,0.0003838763466544538,0.5761059763642589,0.6075924393912022,0,-1.1732179204188,0.39526051278108243,0.00027825763152883906,0.3924286043653229,1,0,0.07124950077003334,1,0.0007858059467381757,1.799539000558326,0.14872376785957941,0,0.0030879588616130604,1,0,1.1546674846939577,1
ENSMUSG00000003555,Cyp17a1,0.0002464578549847542,-0.3814834168746106,0.6251431267152481,0.00033589180332264706,0.32371881472997366,0.8818604047092395,0.00015198950490117225,-0.11432423136523262,0.8148882710893253,0.00041738644729325864,0.8715964410638826,0.5774645860734179,0,0.07124950077003334,1,0,-0.7739278613249994,0.6120538711722682,0.0009831135785334246,2.18751252999904,0.13219107096421517,0.0014258558247455468,2.859924219132825,0.25940435632589914
ENSMUSG00000032274,Cyp19a1,0.0006161446374618856,0.07039085058460515,0.9215670533465754,0.0008157372366407143,0.663568817614598,0.24647528688973103,0.0003039790098023445,-0.4989880816005563,0.5890980876250038,0.00013912881576441953,-1.253934441019977,0.21265674712834556,0,-0.8996041535704506,0.621309044131475,0.0009822574334227196,0.9954592105335838,0.4210683423351659,0.0003277045261778082,0.061981647915182236,1,0.0014258558247455468,1.8288973235122015,0.5005524993528248
ENSMUSG00000032315,Cyp1a1,0.0003388795506040371,-0.12691058978901282,0.8936968102463186,0.0004318608899862605,0.42325448828088774,0.6518822022242825,0.000607958019604689,1.0921266461021943,0.43718037630681317,0.00027825763152883906,0.10863563836473134,1,0,-0.191784905063761,0.7899595800088225,0.00019645148668454392,0.011947333322153142,1,0.0006554090523556164,1.4245517272998907,0.4580814897828661,0,0.8916330788601634,1
ENSMUSG00000032310,Cyp1a2,0.0004004940143502256,-0.5634812506174978,0.31029183127659177,0.0004318608899862605,-0.27189093019069155,0.7187838082368968,0.001215916039209378,1.5112802538532701,0.055189094164199,0.0009739017103509368,1.1611030582588668,0.17317623997148432,0.0003429555264225479,0.322788267765997,1,0.00039290297336908785,0.09733882455279819,1,0.0003277045261778082,0.25462672585757673,1,0.0007129279123727734,1.4062062516899214,0.7855753975471469
ENSMUSG00000024087,Cyp1b1,0.002772650868578485,-4.181358373811388,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000007018877837957773,0.003790778923212731,-3.416249267597757,0.0000000000000000000000000000000000000000027313302892433935,0.02492627880379225,-0.34294860641319413,0.45944395648287284,0.0037564780256393276,-3.124299160603382,0.00000000000013887336710451016,0.06927701633735467,1.2243585314412524,0.002000357542142741,0.0005893544600536317,-5.406777691442706,0.0000000000000002633862741078209,0.6206723725807687,6.330355137445588,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004127374911156848,0.01711026989694656,-0.8220627359831951,0.7200261043411217
ENSMUSG00000024365,Cyp21a1,0.0005853374055887913,1.5360544229334163,0.013568327359102758,0.0002399227166590336,-0.5063561838277142,0.5206509298988191,0,-1.3873427257716475,0.2808236344465044,0.00027825763152883906,0.16110305825886684,1,0,-0.14287530458281417,1,0.00039290297336908785,0.7000033270074137,0.8351549386012828,0,-0.21103684649123444,0.780489206103439,0,0.9405426793411102,1
ENSMUSG00000038567,Cyp24a1,0.0004313012462233199,-0.20091117123278934,0.8069247753506706,0.0005758145199816807,0.43919603214990843,0.5914601939272015,0.00015198950490117225,-0.7772892440876618,0.5219520548631126,0.00041738644729325864,0.16110305825886684,1,0,-0.5702965283174901,0.8029560472727897,0.0007858059467381757,1.0625734063921204,0.5061023756875974,0.0006554090523556164,1.0224532837285434,0.587819090212621,0.0014258558247455468,2.174032809560888,0.4099232280372712
ENSMUSG00000024987,Cyp26a1,0.0009242169561928283,-0.8673012712977926,0.013430181728869586,0.002255273536594916,1.0562385038649875,0.00319274787293115,0.0010639265343082057,-0.2436072483101981,0.7543930753659401,0.0022260610522307125,0.833528400230362,0.15298485483590324,0.0010288665792676436,-0.0530786342321683,1,0.0007858059467381757,-0.5630310788263806,0.5803746561447023,0.0009831135785334246,-0.12124017614058857,0.9161113466093049,0.0007129279123727734,0.004107808118575917,1
ENSMUSG00000063415,Cyp26b1,0.05129404106870197,0.5835910797709971,0.0005627085128004648,0.019865600939367983,-1.292700612592781,0.0000000002565870310811911,0.016110887519524258,-1.4186169063467684,0.00014861787340949333,0.006956440788220977,-2.6525244608142664,0.000000000006977628375943878,0.02092028711177542,-0.9817496902472964,0.14662609798948514,0.005304190140482686,-2.98894075229585,0.0000000007922383096409474,0.3008327550312279,3.28690549668591,0.000000000000000000000000000007161759346634047,0.024952476933047068,-0.6942196996065464,0.7812236036510869
ENSMUSG00000026170,Cyp27a1,0.0044670486215986705,-4.501736961600789,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004997291571278285,0.015307069322846345,-2.3587296334079833,0.000000000000000000000000000011702159190901164,0.0498525576075845,-0.33890753397449025,0.42277132775788934,0.43241235939581596,4.093271890502358,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010134904976645042,0.028808264219494024,-1.1213531443412625,0.06992323315792026,0.006482899060589949,-3.3035283639628403,0.0000000000026671673269203663,0.18384223918575038,1.6846553143687286,0.0000003291228261696543,0.25807990427894395,2.141532562790886,0.000004266670352113762
ENSMUSG00000006724,Cyp27b1,0.0015711688255278082,-0.011433372369076267,1,0.0007197681499771008,-1.313711105885318,0.001838423485227575,0.001215916039209378,-0.2542544925097072,0.7756058615198439,0.00306083394681723,1.1403444980920714,0.01760066426837555,0.0006859110528450958,-0.6657160933961741,0.5836879790809503,0.0031432237869527028,1.162975303349958,0.0574318187063943,0.0009831135785334246,-0.3072521617505384,0.8094432629764808,0.00641635121135496,2.237808719994203,0.02768459672550779
ENSMUSG00000005547,Cyp2a5,0.0002464578549847542,-1.1520015707518425,0.052419953656653855,0.0001919381733272269,-1.2288222082988067,0.0804966683350105,0.0004559685147035168,0.38317542810558436,0.8544119348917275,0.0009739017103509368,1.4241374640926612,0.0773327008583742,0,-0.4943476750841924,0.79823729533487,0.002553869326899071,3.0923207497861736,0.000005031298701383556,0.0003277045261778082,0.47701914719402616,1,0,0.589070308839732,1
ENSMUSG00000003053,Cyp2c29,0.0003388795506040371,0.7990888287672107,0.34080819689060876,0.0002399227166590336,0.07860631689344189,1,0.00015198950490117225,0.14871017446856172,1,0.00013912881576441953,0.009099964813817252,1,0.0003429555264225479,1.393177595657395,0.6912205596859223,0,-0.5223890943290357,0.7979552319085083,0,0.25462672585757673,1,0.0007129279123727734,2.4765955795813195,0.6033721143837963
ENSMUSG00000025479,Cyp2e1,0.0003388795506040371,-1.711873090510169,0.004050181209679625,0.00033589180332264706,-1.4370935213906009,0.04590621487625707,0.000607958019604689,-0.2074336357567148,1,0.00027825763152883906,-1.1284035589361174,0.42760505672835797,0.01131753237194408,4.67328551485013,0.00000000022896852749633837,0.0009822574334227196,0.4776109056709643,0.733739520190413,0.0006554090523556164,0.1875125299990401,0.8895751170301932,0.00213878373711832,1.7761558614402286,0.41916306606694287
ENSMUSG00000049685,Cyp2g1,0.0001540361593654714,-1.2713004991241874,0.07175120192182212,0.0005758145199816807,1.386728612255773,0.04572975409155218,0.0003039790098023445,0.47063826935592346,1,0.00041738644729325864,0.8074661036441668,0.591788035869512,0.0003429555264225479,1.0712495007700333,0.7566974339873658,0.00039290297336908785,0.8699283284497259,0.8207104394838345,0,-0.053495569504754314,1,0,1.0980839563275904,1
ENSMUSG00000030670,Cyp2r1,0.008256338141989266,0.49899232871187227,0.01534050080714553,0.003454887119890084,-1.199174674309539,0.000002153283859367956,0.006231569700948063,-0.11145889767084327,0.900120718770937,0.0020869322364662933,-1.7160958524128462,0.00015370068522551876,0.005487288422760766,-0.2418255875633566,0.8744158656744068,0.008643865414119933,0.3959971401173119,0.41306424014061516,0.016712930835068217,1.401940030399519,0.001061417676378329,0.02566540484541984,2.0192923533254667,0.0007666091408247685
ENSMUSG00000029727,Cyp3a13,0.0019100483761318452,-3.592574162137825,0.0000000000000000000000000000000000000000000000000000002653648580411291,0.0041266707265353786,-2.137554150731492,0.0000000000000000018115914720727863,0.010335286333279714,-0.5188693568264329,0.2458367600152153,0.12201597142539594,4.94419826256085,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005262231445177297,0.017490731847549942,0.29530753134389087,0.5881234628055632,0.0019645148668454393,-2.8430675615584606,0.00000028111778638629386,0.0022939316832446574,-2.529229000471152,0.000418138539452843,0.0014258558247455468,-2.79890817821469,0.06659700329677933
ENSMUSG00000028240,Cyp7a1,0.0003388795506040371,0.661585305017276,0.466834456795162,0.0002399227166590336,-0.00885652435689721,1,0.00015198950490117225,0.07832084657716365,1,0.00013912881576441953,-0.061289363077580816,1,0.0003429555264225479,1.322788267765997,0.7065852249330313,0,-0.5895032901875723,0.8013405408329558,0.0003277045261778082,1.2546267258575767,0.7090381484631068,0.0007129279123727734,2.4062062516899214,0.6180166823687371
ENSMUSG00000039519,Cyp7b1,0.09842910583453622,0.23193087513783484,0.16562579043959447,0.03272545855229218,-1.7477095204260142,0.00000000000000000022605584339329127,0.3410644489982305,2.345455518275667,0.000000000000000000000000004992233188128028,0.022538868153835965,-2.0890484025235425,0.0000000005843931391059678,0.05041446238411454,-0.8473430245240086,0.18391020633177152,0.05893544600536318,-0.6364435094747987,0.1552475287823143,0.11338576605752163,0.35547816555984557,0.3808568522431323,0.0456273863918575,-0.9680307164634812,0.5588836113227491
ENSMUSG00000050445,Cyp8b1,0.0003388795506040371,-0.2713004991241874,0.6740892020724337,0.0006717836066452941,1.2306094103384915,0.05220071920158595,0,-1.5293617306440765,0.2953973398405721,0.0006956440788220978,1.1611030582588668,0.28832348832412696,0.0003429555264225479,0.7609093801578819,1,0,-1.130071671550274,0.4567524167796449,0,-0.3530558513636617,0.7822186255848295,0,0.798523674468683,1
ENSMUSG00000046806,Cyren,0.0039433256797560675,-0.561242778421498,0.024939957323847572,0.0034069025765582775,-0.7158095494566643,0.016535196476425467,0.007143506730355096,0.5758205060479806,0.17902985435194252,0.004730379735990264,-0.07107038387016651,0.9850139134127336,0.010631621319098984,1.1720738702895197,0.034511054102457916,0.004125481220375422,-0.25184063483793473,0.8253097662215053,0.010158840311512053,1.1039123283811003,0.04147219971047843,0.028517116494910934,2.6482810388880695,0.000012321465833841922
ENSMUSG00000052821,Cysltr1,0.0008009880287004512,-3.0444484295970398,0.000000000000000000000007597323707408632,0.0007197681499771008,-2.890060476301766,0.000000000000007111358962203403,0.0009119370294070336,-2.144071574759284,0.0007272055374490983,0.001808674604937454,-1.253934441019977,0.019514840380968203,0.00823093263414115,1.014665972403665,0.08875425677401622,0.0005893544600536317,-2.5646998991869996,0.0010015142906289625,0.009831135785334245,1.283727845258344,0.016166216026282203,0.16468634775811064,6.773861620234413,0.0000000000000000000000000000000000000000000000000000000000000000000000000001571120587160953
ENSMUSG00000044768,D1Ertd622e,0.10073964822501828,0.4384312602965039,0.005615926681062684,0.060988354574726344,-0.6184267998044013,0.0009450293638308554,0.05243637919090443,-0.7442142419759539,0.032323293790918285,0.16973715523259184,1.146603488563752,0.000001649832320557017,0.03703919685363517,-1.2184496233526665,0.03879356971925141,0.05186319248471959,-0.7477782291408452,0.07946466059883897,0.04489552008635972,-0.939977205122875,0.10154049645647213,0.1097908985054071,0.38290456057164546,0.611216839977194
ENSMUSG00000039224,D1Pas1,0.0004929157099695084,0.6235172641837554,0.3670364017755864,0.0003838763466544538,0.07860631689344189,1,0.00015198950490117225,-0.48355804103095146,0.6543768476670428,0.00027825763152883906,0.009099964813817252,1,0.0003429555264225479,0.7609093801578819,1,0.00039290297336908785,0.5480002335623624,0.8538707023655898,0.0003277045261778082,0.6927478382494616,1,0,0.798523674468683,1
ENSMUSG00000040260,Daam2,0.044701293447859794,-3.6200042705326325,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018963515260127913,0.07197681499771008,-2.611798866510239,0.00000000000000000000000000000000000000024258466821150692,1.3099975427432036,2.3519717511814275,0.000000000000000000000000000309231878620257,1.8594566226914673,3.267057291155476,0.000000000000000000000000000000000000000000000000000000000000000015506013809348845,0.29014037535347553,-0.251890834226032,0.8315427370782957,0.058149640058625,-2.638613435039044,0.0000000001615450540161022,0.30640373197625065,-0.1710507318525345,0.833432739205483,0.23098864360877858,-0.5785466682143587,0.824423732807641
ENSMUSG00000022150,Dab2,0.0048367354040758015,-4.2601700533122004,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265837856100832,0.02869475691242042,-1.227215643499278,0.0000000003496051256960781,0.11414411818078037,1.1349628440124522,0.00000906259183337208,0.0121042069715045,-2.332368316469191,0.0000000000680456799673796,0.25104344534130507,2.3353077369566764,0.00000000000008837346336033778,0.004714835680429054,-3.629279762406961,0.00000000000014889769296557477,0.6229663042640133,4.1706483332182245,0.0000000000000000000000000000000000000000000000000000000000000004177289237877158,0.21102666206234091,1.9592562516302738,0.0000560080998779746
ENSMUSG00000055639,Dach1,0.027387629135180815,-1.5519804245522182,0.000000000000000000013077829876341038,0.03862755738210441,-0.7690922347765885,0.0000768778643251911,0.03738941820568838,-0.6931081571572637,0.05706935372004841,0.012521593418797758,-2.323253870474437,0.00000000007322076615573575,0.20680218243279638,1.9626973507162275,0.0000000030909640940548436,0.3542020304922327,3.200076930142055,0.000000000000000000000000000000000000000000017921076850777326,0.06128074639525013,0.07031909522770352,0.8139658248560752,0.034933467706265896,-0.7325458182572717,0.744156231240907
ENSMUSG00000048826,Dact2,0.40514590636306286,1.5908313263916654,0.000000000000000000000000003840129215551514,0.10887692881986945,-1.429090543303124,0.000000000000008876946412165363,0.09864118868086079,-1.3860410344329042,0.00003252193035788472,0.03519959038839814,-2.9112833706601147,0.00000000000000005691297167661723,0.06961997186377722,-1.8472115680794696,0.0010181475664189175,0.4930932315782052,1.1131056784304885,0.00007329228017455064,0.09831135785334245,-1.3469017041056364,0.011539284530845772,0.10408747520642492,-1.2408057384605353,0.3580869720339636
ENSMUSG00000039952,Dag1,0.19605722364037198,-0.45245356479460463,0.004370532230745523,0.15004766699855962,-0.8489822201696711,0.0000029553074135816075,0.5802959297126756,1.4802085779480316,0.0000000004252357537006847,0.1103291509011847,-1.1876275731292838,0.00013528686960293394,0.3769081235383801,0.6912051979135749,0.10155192575769988,0.2487075821426326,0.0634683532951903,0.8925489253445195,0.7494602513686474,1.77873676270984,0.000000024914313018573366,0.16967684314472006,-0.49559716009940136,0.8797999541347259
ENSMUSG00000035735,Dagla,0.3021265229794356,0.9664713507825318,0.00000000008752400184590573,0.20753314991006408,-0.06687894251796767,0.7850126831862936,0.15685316905800978,-0.48729250610153496,0.1484375508299506,0.047860312622960324,-2.2696174759964047,0.000000000007438604993031811,0.089511392396285,-1.2897044426495716,0.023715818406181297,0.19448697181769847,-0.151655380728827,0.8062646357126555,0.04587863366489314,-2.2620765153362252,0.000027396140258369443,0.13189166378896308,-0.7070531404801947,0.7333060111069902
ENSMUSG00000039206,Daglb,0.09430093676354158,-0.33051185034710295,0.04410737215062511,0.08291729087736202,-0.5063561838277151,0.007056940320207917,0.1407422815384855,0.41305246944020046,0.16477397224631335,0.11561604590023264,0.09980687898999419,0.6865625466570008,0.0709917939694674,-0.6269689774543807,0.3690936183741547,0.06679350547274493,-0.736034470883983,0.08415036045489388,0.14156835530881315,0.4016494512544613,0.31464789270503146,0.7970534060327606,3.0488504213771956,0.000000000000007005261368676025
ENSMUSG00000042096,Dao,0.0010782531155582996,-2.3108288633108245,0.00000000000000026206514254137765,0.002015350819935882,-1.057371352625533,0.0007373132686842207,0.023254394249879354,3.5978734576520326,0.00000000000000000000000000000000000730352620089496,0.003617349209874908,0.019826371406875154,0.9723992793357931,0.0034295552642254787,0.0247901896773719,1,0.00039290297336908785,-2.7349337297091356,0.0005765834345689564,0.007537204102089588,1.1497576080036227,0.03601522685305838,0.0014258558247455468,-0.8063383836901785,0.7713749108065283
ENSMUSG00000021559,Dapk1,0.4981837466198076,0.7301785866534947,0.0000011043362307087183,0.383828362111122,0.014154545193734158,0.9509955114570061,0.1522934839109746,-1.3981150569179537,0.000014128949379915018,0.06107755012058018,-2.753925242476353,0.0000000000000006550169483004713,0.20165784953645816,-0.9418684373322719,0.11464564737926386,0.665970539860604,0.881193392758469,0.002666265226445708,0.1631968540365485,-1.2536202037482869,0.018845797121444154,0.15613121280963738,-1.2970172030469642,0.32421049360097876
ENSMUSG00000002307,Daxx,0.06155284928244237,-0.04336434263274613,0.8334544230890539,0.06684246886120676,0.12808702729956112,0.5561611915798893,0.0498525576075845,-0.35260312372916225,0.3993701139058339,0.06066016367328692,-0.0488161900898767,0.9919662569389899,0.07510726028653798,0.2779021678791458,0.5296533464047787,0.0630609272257386,0.013493133363845278,0.9235191578216639,0.06259156449996137,0.004892455708361609,0.9093688357453215,0.06986693541253179,0.17314690530161814,0.8005777365479239
ENSMUSG00000010592,Dazl,0.01540361593654714,0.9197587154074691,0.00000027790502709142137,0.004510547073189832,-1.562209418561232,0.00000000002533481707450271,0.0027358110882211004,-2.039657431927216,0.000005490886920265609,0.001808674604937454,-2.628145926840082,0.00000000645474299577351,0.0034295552642254787,-1.5969521603185441,0.02580951792015268,0.046951905317606,2.443663573747627,0.00000000000000000027817782267627023,0.0009831135785334246,-3.136054060284076,0.00005645302768153003,0.00427756747423664,-1.1721985330090714,0.5192637208699741
ENSMUSG00000000889,Dbh,0.0009550241880659226,1.288126909489831,0.007593853137664589,0.00033589180332264706,-0.9326209385298121,0.15581090910407555,0.000607958019604689,0.269004408186273,0.8803654311367755,0.00041738644729325864,-0.22356079197645862,0.8696306033953247,0.0010288665792676436,1.160516838867121,0.4417738143571765,0,-1.7739278613249994,0.19963372533122292,0.0003277045261778082,0.032234304521129076,1,0,0.15466748469395775,1
ENSMUSG00000034675,Dbn1,2.089592923488239,1.0339607642392565,0.0000000000019649651913124826,1.3216862615312843,-0.18724055211182594,0.360705768573295,0.6578105772122735,-1.2166418176179121,0.00013049580281228348,0.25112751245477727,-2.6497599308762245,0.0000000000000007561041204785704,0.4184057422355084,-1.8377978136173472,0.0004072976229846136,2.208900516281012,0.6521803800397505,0.03697329812805752,0.3745662734212348,-2.000904190300457,0.00005270119522525139,0.5325571505424617,-1.4672731099230518,0.23726905372147913
ENSMUSG00000020476,Dbnl,0.4011717734514337,0.10901956257447054,0.5315509837793576,0.39620837429072814,0.06214747695981049,0.7777488589637029,0.26491770704274326,-0.5743573488817402,0.08053486097391176,0.3326569984927271,-0.2253049742246105,0.5034848391071876,0.34329848194897045,-0.16612125228135066,0.8531953070148715,0.42060263299160855,0.1415758645882268,0.758157783343248,0.3473667977484767,-0.14885530433077498,0.8658844419640945,0.6523290398210876,0.7836382826950528,0.3051505952149795
ENSMUSG00000059824,Dbp,0.5919917676733797,-0.5007463850339425,0.0014025625578114992,0.5858912740813601,-0.43332532681853464,0.020073185256552356,1.5679237325604929,1.242832351833112,0.00000030680904510554106,0.27366638060861326,-1.5169077558313022,0.0000005877586194648562,0.7085461175889839,-0.05949969532031768,1,1.6395841078692035,1.2787856524304488,0.000002328921980666377,1.313767445446833,0.8788192373565432,0.018601134184594866,0.36501909113486,-1.0256814162549657,0.49515568164497736
ENSMUSG00000030507,Dbx1,0.0002772650868578485,-0.14201748217922194,0.882462452178847,0.0003838763466544538,0.5761059763642589,0.6075924393912022,0.0004559685147035168,1.011206650718627,0.5848677233116973,0.00041738644729325864,0.8715964410638826,0.5774645860734179,0,0.07124950077003334,1,0.00019645148668454392,0.2849658277285698,1,0,0.0030879588616130604,1,0,1.1546674846939577,1
ENSMUSG00000045608,Dbx2,0.03943325679756068,-2.1269105897890124,0.000000000000000000000000000000000000003452560827088652,0.0335411957889329,-2.1409494522734716,0.0000000000000000000000000032697559110505975,0.8751555692209498,4.134501227245078,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008047468478219857,0.08055558432759892,-0.5946440315613222,0.06951444131021264,0.15330112031087892,0.3954335695977633,0.3506386385570762,0.02809256259588978,-2.1353843203989995,0.00000019574414327480578,0.1124026524789882,-0.0704931735194938,1,0.10194869146930659,-0.2067889743800415,1
ENSMUSG00000040325,Dcaf1,0.10462135944102817,0.03158184007262843,0.8719206765074549,0.11041243420648728,0.13239740618419127,0.5259610884518767,0.07645072096528964,-0.46497114337412127,0.21153825010955787,0.0954423676143918,-0.12304819534999023,0.8079046408650842,0.08916843686986245,-0.21463452810376804,0.8804986082079908,0.12867572377837627,0.3433098139593733,0.32183679191537573,0.09798365332716465,-0.07479305791529312,1,0.08127378201049616,-0.3398705667515962,0.9932078557656825
ENSMUSG00000022214,Dcaf11,0.06635877745464508,-0.0822169422613972,0.6644093825745754,0.07111309321773757,0.06939398319590451,0.7614244205103351,0.07417087839177205,0.12413813209125157,0.6706544011074965,0.0705383095925607,0.0450434043994945,0.8305165842194806,0.06687632765239684,-0.03295020949399108,0.9636551711379869,0.05972125195210135,-0.2100022968892401,0.7779542100360588,0.08258154059680767,0.28287006616477806,0.4865215247847497,0.0563213050774491,-0.2737429406633858,1
ENSMUSG00000049354,Dcaf7,0.9796083591006518,0.4242637964635727,0.005947401660329549,0.973462430572363,0.3166566570711686,0.08005826674941995,0.41645124342921197,-1.0615026263639782,0.000813033878051646,0.40848220308433575,-1.0970062638362963,0.00022441137576577696,0.583367350444754,-0.5279507925321167,0.37627334021102654,0.8659581533054697,0.0619892105254401,0.8925489253445195,0.4892628575834676,-0.7888111714810655,0.1208392391351521,0.5667776903363548,-0.5610603575492685,0.8343961507336908
