Barcode,Cluster
ggdkagcc-1,11
ggdnbdcj-1,4
ggdnljfb-1,4
ggdnmcoo-1,4
ggdphfmf-1,11
ggebacdm-1,4
ggeeamdj-1,2
ggefccdj-1,2
ggefffke-1,22
ggegehpg-1,2
ggehfohn-1,2
ggehhkmf-1,11
ggejnmkm-1,5
ggekdala-1,6
ggeklgoj-1,11
ggeknold-1,2
ggelamem-1,4
ggelfgha-1,4
ggenebmp-1,4
ggeogclk-1,4
ggepckfk-1,4
ggepkdag-1,3
ggepoggn-1,4
ggfaiifn-1,6
ggfanmia-1,11
ggfaodig-1,2
ggfchnap-1,11
ggfclejb-1,2
ggfdajej-1,8
ggfeccmg-1,5
ggfedpdo-1,2
ggffjbeg-1,2
ggfgbnmd-1,8
ggfgogba-1,1
ggfiaijk-1,2
ggfilpfa-1,4
ggfjfnca-1,5
ggfjgmhp-1,5
ggfjjeoo-1,11
ggfkoigi-1,11
ggfljodo-1,13
ggfneoee-1,11
ggfodomj-1,11
ggfoeapd-1,2
ggfojmob-1,6
ggfphfbc-1,4
gggagkhc-1,11
gggcbgoa-1,4
gggcfhia-1,11
gggdcjpl-1,4
gggeimgc-1,11
gggghklc-1,6
ggggngad-1,4
gggifgnb-1,2
gggihljb-1,4
gggjapod-1,4
gggjgkmj-1,3
gggjjkmd-1,2
gggkbgog-1,1
gggkcbkg-1,2
gggkdjoj-1,2
gggknekg-1,11
gggljghf-1,6
gggmmgmo-1,2
gggnmjmp-1,4
gggoleac-1,4
gggpfgfi-1,12
gghbdgeb-1,4
gghbicho-1,11
gghbigjp-1,2
gghbihop-1,11
gghcigmf-1,4
gghcjibk-1,4
gghdfend-1,2
gghfoinh-1,2
gghgnfnc-1,11
gghgnopp-1,4
gghgpfcl-1,8
gghilkmd-1,3
gghkcibg-1,20
gghodedk-1,19
gghokgpb-1,11
gghonnmd-1,2
gghpjgfp-1,2
ggiahppk-1,2
ggibibgg-1,11
ggibjknj-1,20
ggiddpgj-1,4
ggididap-1,6
ggidkpfn-1,22
ggignnlc-1,6
ggiidbkl-1,2
ggiijhig-1,18
ggijelfo-1,4
ggijfdef-1,2
ggikbohh-1,18
ggikfgfc-1,2
ggikgkak-1,2
ggimgeko-1,4
ggimihbo-1,2
ggimlglg-1,6
gginllko-1,11
ggioffcg-1,13
ggiokjjf-1,11
ggiomlao-1,2
ggipekda-1,4
ggiphenh-1,2
ggiphgco-1,22
ggippgac-1,3
ggjbnaip-1,2
ggjboinf-1,18
ggjbpial-1,2
ggjcgfij-1,2
ggjcilfk-1,5
ggjemana-1,2
ggjfhkce-1,1
ggjfofnf-1,2
ggjichjc-1,1
ggjjhkjl-1,2
ggjkgoel-1,19
ggjlocke-1,2
ggjmalbn-1,2
ggjndipp-1,16
ggjohjdn-1,2
ggjohpha-1,3
ggjphbpo-1,5
ggjppbcm-1,16
ggkaelnp-1,12
ggkaliac-1,3
ggkanndc-1,15
ggkbfaci-1,11
ggkclinm-1,2
ggkcmlmb-1,8
ggkdijfk-1,6
ggkdnnmk-1,4
ggkgihkn-1,4
ggkgmnne-1,15
ggkhlond-1,4
ggkhofgo-1,4
ggkklhae-1,4
ggkmcdhc-1,2
ggkmnnon-1,12
ggkobjeo-1,13
gglbefhm-1,2
gglbhhnn-1,5
gglefbkl-1,18
gglfjpin-1,12
gglibdbi-1,1
ggliomap-1,2
ggljoioc-1,25
gglkbdmh-1,22
gglkhcce-1,4
ggllcpfc-1,1
ggllifhj-1,22
gglmfcce-1,11
gglmpacp-1,15
gglnjfoc-1,1
gglnpkfc-1,2
gglobomd-1,4
ggloflle-1,2
ggloielf-1,20
ggmbdfdl-1,6
ggmcoggk-1,11
ggmcpfmm-1,3
ggmcphmm-1,11
ggmgbiag-1,15
ggmifamf-1,19
ggmimbcl-1,1
ggmlehpm-1,1
ggmmbchb-1,1
ggmmemin-1,12
ggmodiih-1,2
ggmpbcnp-1,2
ggnbbgpe-1,2
ggncngcf-1,16
ggndciad-1,1
ggndgogc-1,4
ggndkegd-1,6
ggnebjjk-1,16
ggnedfkb-1,4
ggneinbc-1,4
ggneljko-1,4
ggneoomd-1,5
ggnfhbfo-1,5
ggnhfbij-1,2
ggnhijoh-1,2
ggnhmemi-1,6
ggnihdlj-1,2
ggnjlboi-1,2
ggnjpgaf-1,4
ggnkbimd-1,4
ggnknlff-1,12
ggnmacgb-1,6
ggnmnaoi-1,16
ggnmoibm-1,6
ggnopgcc-1,2
ggobjoeb-1,2
ggobpkji-1,3
ggockddc-1,8
ggoffbka-1,19
ggofpjni-1,18
ggohepke-1,3
ggoiebdj-1,2
ggoileja-1,6
ggojppnj-1,2
ggokodbc-1,11
ggolibmc-1,2
ggomchmo-1,4
ggomobge-1,1
ggonigoa-1,4
ggpbdjai-1,2
ggpcfnkj-1,4
ggpcjhmi-1,4
ggpdpgih-1,4
ggpedkbj-1,20
ggpeggjn-1,18
ggpfkkgg-1,6
ggpioodn-1,2
ggpkcahf-1,4
ggpkdlif-1,4
ggplgdhn-1,11
ggpllphn-1,20
ggpmmnoh-1,2
ggpphnad-1,5
ggppkjka-1,11
ghaacdec-1,12
ghabcppk-1,6
ghabmihe-1,18
ghadmnao-1,4
ghaenjlo-1,4
ghagehlc-1,11
ghaiiane-1,18
ghaingpe-1,12
ghajpaah-1,11
ghakplil-1,11
ghalakpo-1,4
ghamjjdk-1,11
ghaogpep-1,3
ghaooibh-1,11
ghbakkbe-1,11
ghbakokh-1,11
ghbclgae-1,4
ghbdekkn-1,3
ghbdiegl-1,11
ghbenmgn-1,11
ghbflnee-1,12
ghbgkcmd-1,11
ghbgmgoe-1,11
ghbihmei-1,8
ghbjhpih-1,6
ghbkekmh-1,6
ghbkenno-1,6
ghblnmlj-1,2
ghbmnpli-1,2
ghbnidnc-1,12
ghbnoohf-1,18
ghboilga-1,6
ghbokjfo-1,3
ghbppajl-1,11
ghcafiic-1,15
ghchohgb-1,6
ghciamoe-1,6
ghcicpai-1,5
ghcidfln-1,3
ghciimek-1,4
ghckbmle-1,4
ghckmlig-1,12
ghcligkg-1,4
ghcllefj-1,8
ghclmogi-1,4
ghcmjcbb-1,11
ghcmooke-1,2
ghcnmbak-1,16
ghcnpkdm-1,12
ghcobadg-1,2
ghcpnmkl-1,11
ghdajdcc-1,2
ghdcjgfl-1,5
ghdcnggb-1,11
ghdcpiii-1,11
ghdeadjf-1,6
ghdiifln-1,11
ghdjmcgj-1,11
ghdkdaap-1,22
ghdmfopj-1,2
ghdmlmbc-1,3
ghdphmco-1,11
ghebjcni-1,4
ghedkjem-1,4
ghefopil-1,11
gheglcjc-1,12
ghegoeld-1,11
ghelknjl-1,11
ghemclnd-1,2
ghenfkgl-1,11
ghenjbgb-1,6
ghepcgbh-1,4
ghfalgpc-1,11
ghfebmho-1,4
ghfekmjk-1,2
ghffpmal-1,2
ghfhijef-1,13
ghfiimfn-1,3
ghfimedo-1,18
ghfjblbp-1,11
ghfkmiio-1,11
ghfkmnnc-1,11
ghflkakm-1,11
ghfnhmaj-1,4
ghfpboji-1,22
ghfpchda-1,11
ghfpddea-1,11
ghgaghda-1,22
ghgajaip-1,1
ghgbgdmn-1,6
ghgddmbm-1,2
ghgdgkfp-1,20
ghgekpeg-1,2
ghgfcfao-1,6
ghggcnel-1,1
ghggkcag-1,6
ghggoapi-1,2
ghghmfko-1,4
ghgihegn-1,2
ghgikkjg-1,1
ghgioclh-1,1
ghgjggpk-1,2
ghgjkekk-1,4
ghgkgjlh-1,2
ghgmjhnd-1,13
ghgmmhej-1,3
ghgmnbhi-1,2
ghgncemi-1,2
ghgonidh-1,3
ghgooacb-1,22
ghgpdpel-1,4
ghhbpjch-1,6
ghhcgjgc-1,4
ghhddghl-1,4
ghhdggcj-1,2
ghhejehj-1,2
ghhejofc-1,4
ghhemcgn-1,2
ghhfdind-1,11
ghhfenmm-1,2
ghhfhmab-1,2
ghhhlkni-1,2
ghhhlmig-1,5
ghhhpfaa-1,4
ghhiagbo-1,6
ghhkickg-1,5
ghhldfpp-1,4
ghhlgicb-1,1
ghhmiglj-1,1
ghhnigjg-1,2
ghhnknhm-1,2
ghhokgbg-1,4
ghhploig-1,4
ghiahcbj-1,13
ghibcjed-1,2
ghiedghb-1,4
ghifkfpo-1,6
ghigllmj-1,6
ghihfoff-1,1
ghiibbel-1,18
ghijknjd-1,3
ghikmcic-1,8
ghiloclk-1,18
ghimnncm-1,6
ghiogjpk-1,1
ghiphgof-1,2
ghiphkdo-1,4
ghipjile-1,15
ghjallnn-1,15
ghjbbaoe-1,2
ghjbckab-1,2
ghjckdfm-1,19
ghjemhgc-1,2
ghjgegfg-1,4
ghjhapii-1,2
ghjhbjjo-1,19
ghjhccph-1,5
ghjjhpic-1,22
ghjkejmc-1,2
ghjkfkkc-1,1
ghjmjidj-1,22
ghjpmnfl-1,2
ghkbphcd-1,3
ghkdccfl-1,2
ghkdkbaf-1,1
ghkekbec-1,15
ghkfbbpa-1,22
ghkfglon-1,13
ghkinfej-1,2
ghkldbli-1,4
ghklhioi-1,4
ghkoejjc-1,2
ghladcae-1,2
ghladhpm-1,2
ghlagjhe-1,5
ghlbddml-1,4
ghlbgojf-1,4
ghlbmifp-1,2
ghlcbljo-1,2
ghlcdpep-1,6
ghlclclp-1,4
ghldhjen-1,2
ghleeceb-1,4
ghleigip-1,2
ghlgagci-1,4
ghlgicbh-1,4
ghlhckda-1,22
ghlihoon-1,2
ghllhfng-1,20
ghlmfhck-1,3
ghlniomd-1,4
ghlopefm-1,4
ghlpcjif-1,2
ghlpfcaa-1,2
ghlpfibf-1,5
ghlpiepa-1,4
ghmafddp-1,2
ghmalhdo-1,15
ghmcffpp-1,2
ghmchaag-1,2
ghmffkfc-1,4
ghmidlmn-1,5
ghmidlnk-1,4
ghmikdbo-1,6
ghmjjhno-1,2
ghmkanak-1,12
ghmkedcj-1,1
ghmkemnk-1,4
ghmkhakd-1,10
ghmlbafd-1,2
ghmnehki-1,4
ghmnhega-1,4
ghmnnokk-1,4
ghmpckhp-1,2
ghnajock-1,4
ghnalcfp-1,6
ghnaliap-1,11
ghnbofgb-1,11
ghncljnf-1,11
ghndaogm-1,1
ghnefeah-1,18
ghngfebh-1,2
ghnmhmlf-1,15
ghnnmjbj-1,11
ghnpjkfi-1,3
ghoacdih-1,11
ghobibkn-1,3
ghofniab-1,11
ghogfjek-1,6
ghojjpap-1,13
ghokglol-1,8
gholffdi-1,11
ghomcpeo-1,3
ghookgok-1,19
ghopcedc-1,6
ghpecfhc-1,18
ghpejjja-1,13
ghpeoglj-1,6
ghpidlpa-1,12
ghpiepkk-1,2
ghpifgch-1,18
ghpjhpng-1,3
ghpnljmc-1,11
ghpofofj-1,22
ghpojokm-1,2
ghpooged-1,2
ghppnhei-1,2
giaaabnl-1,5
giaaiind-1,6
giaakdpl-1,2
giacfhjb-1,8
giacjkha-1,11
giadflok-1,2
giadkkmb-1,2
giafhipn-1,13
gialcmmi-1,22
giamcfhi-1,2
giaoohkl-1,2
giapepda-1,2
giapmdnd-1,2
giapodif-1,22
gibanckc-1,4
gibblghg-1,2
gibboage-1,3
gibdgihg-1,6
gibeldba-1,11
gibemgjb-1,8
gibfbjlo-1,8
gibfklpd-1,5
gibfoebb-1,11
gibgpkln-1,22
gibkhojc-1,18
gibllibk-1,2
gibmgppe-1,11
gibmjcbl-1,18
gibngfpf-1,6
gibnjipa-1,3
gicabllp-1,18
gicamkpo-1,4
gicckgce-1,5
giceofmi-1,5
gicgjaib-1,4
giclelhc-1,8
gicliocl-1,22
giclplma-1,2
gicmiedb-1,2
gicnfjei-1,4
gicogodl-1,2
gicpcfko-1,1
gidbbidf-1,2
gidboamh-1,2
gidbpccg-1,2
gidckmjf-1,4
giddnnja-1,2
gidegcbn-1,13
gidehhcj-1,3
gidfnopj-1,2
gidhcaln-1,2
gidhehmk-1,2
gidhiojg-1,2
gidilmjm-1,4
gidjcmdc-1,4
gidjeaaa-1,4
gidjhhfa-1,4
gidkcgil-1,5
gidlkppk-1,2
gidlmjkb-1,22
gidmfien-1,2
gidoabcm-1,22
gidoeglf-1,2
gidpbpic-1,4
gidpimfg-1,2
gieajljo-1,10
gieanehp-1,4
giebpjdl-1,18
gieeejel-1,4
giegdkcg-1,4
giejbibe-1,2
gienbmfn-1,4
gieoijfa-1,2
gieonfmh-1,2
giepapcm-1,6
giepokil-1,2
gifabdan-1,2
gifackbc-1,22
gifamfbl-1,2
gifbmfja-1,2
gifccdha-1,2
gifcnjpm-1,2
gifdhgjb-1,4
gifehfgg-1,2
gifenehm-1,5
giffbkef-1,8
giffcffk-1,16
giffpmng-1,4
gifgfcdl-1,15
gifhacfj-1,1
gifhpfcm-1,20
gifigiib-1,2
gifilglb-1,3
gigbmcbo-1,1
gigdjimh-1,2
gigdphdn-1,2
gigeeojp-1,1
giggjnjd-1,1
gigibkgn-1,2
gigifnoi-1,11
gigigbch-1,5
gigkbnbg-1,1
gigkdmpb-1,22
giglcmpl-1,2
giglcpni-1,2
gigmahma-1,4
gigmbejj-1,4
gigmjdol-1,4
gignkbek-1,4
gigobhcp-1,2
gigocjag-1,12
gigpenpm-1,4
gihadhka-1,8
gihbefeo-1,5
gihclhig-1,2
gihdfoka-1,20
gihdlbho-1,4
gihegabk-1,2
gihenmjm-1,4
gihfapcf-1,1
gihfnfik-1,2
gihgaanm-1,22
gihgaegg-1,2
gihgglcb-1,12
gihihokm-1,18
gihihpbk-1,4
gihjfelc-1,4
gihjoehj-1,1
gihlbaom-1,2
gihljani-1,4
gihmgncl-1,5
gihmkada-1,4
gihmkjob-1,4
gihnlgjg-1,4
gihodfpo-1,4
giiapdek-1,4
giibbepe-1,4
giibcoco-1,8
giicejle-1,6
giifakmg-1,2
giifcbgi-1,3
giigmfnj-1,1
giihcchj-1,3
giihkcog-1,22
giiiibko-1,18
giijblhc-1,2
giijhdnk-1,3
giijmbon-1,4
giiklfja-1,13
giikllcp-1,13
giilnila-1,4
giipcmha-1,2
gijajico-1,2
gijemopf-1,2
gijgaejb-1,4
gijglepb-1,2
gijhdnef-1,2
gijhegpl-1,8
gijigehp-1,2
gijjhkda-1,1
gijjmknm-1,2
gijjnmim-1,4
gijknaho-1,12
gijlclog-1,16
gijmkian-1,6
gijnbagd-1,2
gijncaep-1,2
gijndpnl-1,16
gijoimbe-1,2
gikcmhpe-1,2
gikcnmce-1,2
gikelkjk-1,2
gikepbkc-1,4
gikhcije-1,1
gikicjco-1,5
gikjjojh-1,4
gikkgmhl-1,4
gikloild-1,22
giknfnjk-1,2
gikoopcd-1,4
gikpdlkl-1,1
gikpjcek-1,11
gilaapid-1,1
gilafdoa-1,2
gilamapi-1,3
gilbegkp-1,18
gilbpoab-1,6
gilfemfb-1,8
gilfjhde-1,11
gilfkpop-1,11
gilgjjeh-1,4
gilhidhn-1,11
gilinlog-1,4
gilkadhd-1,1
gilklegg-1,11
gilmadhg-1,22
gilmofkl-1,1
gilpedem-1,4
gimaoakl-1,2
gimbghbe-1,1
gimbodgf-1,4
gimdiijm-1,2
gimgbjem-1,2
gimggfgg-1,2
gimhnagm-1,2
gimjijjn-1,13
gimjpkbk-1,2
gimkfpgf-1,2
gimljljl-1,4
gimnemoh-1,2
gimnkaja-1,22
gimpfnbf-1,2
ginbcflk-1,2
gindapee-1,3
gingiejl-1,16
ginifmkd-1,18
ginjjbkp-1,3
ginjldke-1,11
ginkdidd-1,2
ginkiiaj-1,2
ginlhdok-1,1
ginlmbfp-1,2
ginofiek-1,22
ginppinj-1,4
gioadkhe-1,2
gioaekfg-1,6
gioajjak-1,2
gioamfhf-1,2
gioanhap-1,10
giobaihp-1,6
giobcblh-1,4
giocgoea-1,11
giodnabh-1,11
gioeahhk-1,11
gioedpao-1,3
gioeefjf-1,3
gioenfai-1,2
giofbppn-1,2
giofpdgk-1,2
giohakne-1,3
giohicae-1,4
giohkaeg-1,2
gioifdnb-1,22
giojeijf-1,5
giojpknp-1,6
giokecma-1,2
giomoddh-1,2
giopfeff-1,1
gioplpdb-1,16
gipajfhc-1,11
gipcaala-1,8
gipfikli-1,11
giphdpea-1,3
gipjanbg-1,11
gipjfhki-1,22
gipjiecc-1,11
gipkoehn-1,11
gipkoife-1,15
giplhmno-1,22
gipnlafd-1,4
gipnmmdg-1,11
gippanip-1,11
gippjkfn-1,11
gjaagpnk-1,11
gjabipih-1,13
gjabnfjc-1,2
gjadagfd-1,13
gjadoijo-1,4
gjaekgpo-1,11
gjafbgji-1,4
gjaflcoa-1,12
gjagcjfn-1,11
gjaglicl-1,11
gjagnpfe-1,1
gjagoopn-1,11
gjagplcm-1,5
gjahcahd-1,5
gjahnpcg-1,3
gjainnfi-1,3
gjaipjln-1,4
gjakkome-1,4
gjakllfl-1,2
gjandoie-1,4
gjaocaml-1,2
gjbapnil-1,2
gjbbiijj-1,16
gjbdcelc-1,4
gjbeniae-1,2
gjbffhbd-1,2
gjbgafep-1,2
gjbhiego-1,2
gjbicljn-1,2
gjbinoll-1,5
gjbkhpgo-1,3
gjblfcof-1,4
gjboagak-1,2
gjbpmcjd-1,4
gjcbdgfo-1,2
gjccecmd-1,4
gjccoeoc-1,4
gjcdlgdl-1,5
gjcfllki-1,5
gjcgmfpa-1,5
gjchojnh-1,12
gjcilchm-1,2
gjckfaff-1,2
gjclmgki-1,11
gjcmgnip-1,4
gjcohpek-1,2
gjcpegeb-1,11
gjdebafj-1,4
gjdffgjp-1,2
gjdfhepo-1,1
gjdkoacm-1,22
gjdmiohp-1,3
gjdpjmkp-1,11
gjdpokoi-1,3
gjecnmap-1,11
gjedebnc-1,13
gjeegejp-1,11
gjegdien-1,4
gjegfffk-1,11
gjegglhj-1,4
gjegjchf-1,8
gjegpgmp-1,11
gjehgnfj-1,8
gjeiipji-1,11
gjeijflj-1,6
gjelailf-1,5
gjemamkl-1,4
gjeneadn-1,4
gjepbkke-1,11
gjepeihe-1,11
gjfcbdcp-1,11
gjffbmle-1,11
gjfffmca-1,6
gjfgapke-1,22
gjfghcmd-1,3
gjfigdgn-1,3
gjfinlcj-1,18
gjfjojfc-1,11
gjfkkafe-1,11
gjfkkped-1,4
gjflhljk-1,1
gjfloeeh-1,2
gjflohgp-1,2
gjfonggi-1,2
gjfoooop-1,6
gjfpddak-1,2
gjfpgaah-1,3
gjgapllj-1,2
gjgbakfe-1,4
gjgbcnhb-1,2
gjgbehdb-1,3
gjgdppcl-1,2
gjgelefa-1,11
gjgfkfcl-1,5
gjghhfel-1,4
gjghhnpo-1,8
gjgimogo-1,6
gjgiollb-1,2
gjgjdlbp-1,11
gjgjphmm-1,11
gjgkccpl-1,4
gjgmkooi-1,11
gjgopnlg-1,4
gjgpkkdp-1,6
gjhainfl-1,8
gjhbmcik-1,12
gjhcbnjp-1,11
gjheegkk-1,11
gjhegdfo-1,2
gjhemepb-1,1
gjheneln-1,2
gjhglgkn-1,2
gjhhcdgh-1,4
gjhipija-1,2
gjhjdchn-1,2
gjhjiiji-1,4
gjhjngkk-1,20
gjhkhopj-1,4
gjhlefif-1,4
gjhlhbba-1,2
gjhmfnei-1,14
gjhmilei-1,12
gjhmochm-1,14
gjhnfoil-1,3
gjhphcac-1,3
gjiahmli-1,8
gjibccgp-1,3
gjicffck-1,8
gjidmbjn-1,1
gjidmmhi-1,8
gjiemedp-1,8
gjigdhdi-1,1
gjigpdlk-1,5
gjihpoae-1,21
gjijdpga-1,6
gjinnhek-1,16
gjiomnhg-1,3
gjipajhf-1,21
gjipdkbp-1,21
gjiphino-1,2
gjiphmcn-1,3
gjiphoak-1,4
gjjbamma-1,2
gjjbcbkj-1,20
gjjbceol-1,2
gjjcgjgl-1,2
gjjdcead-1,5
gjjebell-1,2
gjjelmgo-1,10
gjjfghec-1,2
gjjfjeho-1,4
gjjfjgbo-1,2
gjjfknpe-1,2
gjjgeiga-1,2
gjjhfjao-1,4
gjjipncm-1,13
gjjkkhnn-1,4
gjjlepfo-1,2
gjkbpedo-1,2
gjkcenaf-1,20
gjkckdhi-1,10
gjkclcfi-1,4
gjkcomaf-1,2
gjkfblkp-1,2
gjkgiaga-1,2
gjkgidkh-1,14
gjkgniaa-1,14
gjkkobdm-1,5
gjkkoofj-1,3
gjkllcog-1,14
gjkmnhdm-1,3
gjkmpneo-1,14
gjkognjf-1,3
gjkpdbnd-1,3
gjlapgbp-1,3
gjlbfklm-1,14
gjlbhkec-1,8
gjlbhkhn-1,8
gjlbncnl-1,3
gjlbpoih-1,14
gjlelcjk-1,3
gjlgkfeo-1,14
gjlhfnbe-1,14
gjlhmflj-1,8
gjlhnjgo-1,3
gjliigpb-1,13
gjliklfp-1,5
gjljblak-1,5
gjllfcnf-1,6
gjllfloj-1,3
gjlljjlh-1,4
gjlmbpoh-1,4
gjlmeonf-1,20
gjlmhnef-1,2
gjlmjggn-1,4
gjlmjgld-1,4
gjlnhijm-1,2
gjlpdkak-1,4
gjlpocep-1,3
gjmajlao-1,5
gjmaoggh-1,5
gjmcabme-1,5
gjmddobd-1,3
gjmflggi-1,12
gjmfpeci-1,4
gjmhonmj-1,2
gjmjngdf-1,4
gjmjnnjc-1,20
gjmkhodk-1,20
gjmldmgi-1,3
gjmnbgge-1,4
gjmnglen-1,20
gjmoecmn-1,2
gjnbfgbp-1,2
gjncicpe-1,4
gjnddjel-1,3
gjndkjdp-1,4
gjnedpgn-1,6
gjneeejc-1,11
gjnfkclg-1,5
gjnglhfg-1,22
gjnibifc-1,11
gjnieigp-1,5
gjnilgno-1,11
gjnipdmo-1,11
gjnkacna-1,2
gjnkmcob-1,2
gjnlhklm-1,11
gjnmdgej-1,2
gjnneeic-1,2
gjnoaoaf-1,2
gjnoikkd-1,11
gjnplfdc-1,11
gjnpolpc-1,20
gjoajakc-1,2
gjoakpfd-1,3
gjodcbjn-1,11
gjodkdbj-1,11
gjoekkfj-1,6
gjoepkpk-1,11
gjogmnme-1,11
gjojkjpk-1,11
gjojmlcg-1,6
gjojonfa-1,6
gjokakho-1,4
gjoniilh-1,2
gjonlmnf-1,2
gjoofgjj-1,3
gjoojflj-1,2
gjoopcln-1,2
gjopenji-1,11
gjopjbhh-1,11
gjpcfdgp-1,2
gjpckaec-1,19
gjpcmekm-1,22
gjpdgomp-1,11
gjpdpkoa-1,8
gjpecjgd-1,3
gjpgpchd-1,8
gjpijonh-1,11
gjpilpnm-1,20
gjpjdmen-1,2
gjpjgkbm-1,22
gjplilik-1,2
gjplpbbc-1,4
gjplpgpm-1,4
gjpnjnnn-1,11
gjpnnfed-1,2
gjpnpjkl-1,3
gjpogomi-1,2
gjpojckh-1,4
gjppbame-1,2
gjpppmcn-1,6
gkaafmhm-1,2
gkaaodce-1,11
gkabeaeb-1,2
gkabndpb-1,5
gkaeccmi-1,2
gkaecmpi-1,4
gkaihibp-1,2
gkajdkip-1,1
gkajklgf-1,2
gkakbklf-1,2
gkampndl-1,6
gkanomho-1,3
gkbadcml-1,4
gkbafkah-1,11
gkbagfba-1,11
gkbamdcc-1,6
gkbanoji-1,20
gkbbjgdp-1,5
gkbccbfi-1,2
gkbcfogi-1,2
gkbdkjfj-1,2
gkbdpkkn-1,11
gkbecgip-1,4
gkbecjjh-1,11
gkbepfic-1,4
gkbfhjdg-1,11
gkbhcemi-1,6
gkbiadhl-1,5
gkbjhkhi-1,10
gkbkkimj-1,2
gkbmelcf-1,20
gkbmkcpi-1,2
gkbmofgl-1,2
gkbnjecm-1,2
gkbofkon-1,2
gkbogepo-1,2
gkbomcnh-1,2
gkbphbdj-1,20
gkbphjoe-1,20
gkbponbg-1,4
gkccmenk-1,11
gkchkghd-1,6
gkcingnn-1,2
gkcjjkhn-1,2
gkcjoiej-1,8
gkckionk-1,2
gkckllba-1,8
gkclcdpb-1,4
gkcmepog-1,4
gkcoaheg-1,4
gkcolfab-1,2
gkdaggln-1,15
gkdahgbk-1,4
gkdalfem-1,4
gkdbhenn-1,2
gkdcanni-1,4
gkdecjca-1,20
gkdfckim-1,2
gkdfnpan-1,4
gkdgmopo-1,2
gkdidfdj-1,2
gkdijkag-1,2
gkdmgcho-1,6
gkdnfjgi-1,2
gkdophlc-1,3
gkdpeoaf-1,4
gkdpnapm-1,4
gkeabbdi-1,20
gkeakfda-1,10
gkeebfka-1,8
gkeecehk-1,8
gkeepgcj-1,16
gkeicfjj-1,1
gkeklhim-1,8
gkekmmpl-1,4
gkeldocf-1,16
gkelkbof-1,12
gkenammd-1,6
gkeoonin-1,4
gkepdmdl-1,2
gkepgnda-1,2
gkfapmhe-1,6
gkfcbhoh-1,4
gkfclfad-1,2
gkfdcfgk-1,2
gkfeaolc-1,6
gkfgopnc-1,2
gkfgphdk-1,3
gkfhiono-1,4
gkfkeecc-1,2
gkflcmgi-1,4
gkfloflp-1,2
gkfmcpbg-1,2
gkfmialm-1,2
gkfnbmpi-1,2
gkfnmpop-1,2
gkfnobch-1,12
gkfongah-1,3
gkfooigd-1,2
gkfpjbfn-1,2
gkgalnle-1,4
gkgalobp-1,2
gkgcdmok-1,2
gkgcgkmi-1,6
gkgckchg-1,4
gkgfceoh-1,20
gkgjdgbe-1,10
gkgkgjde-1,4
gkgkhope-1,3
gkgkjaii-1,4
gkgmcdep-1,10
gkgojdeb-1,11
gkgojoop-1,3
gkgopmoi-1,3
gkgpekna-1,3
gkgponho-1,8
gkhabppm-1,1
gkhdbdek-1,3
gkhelfhi-1,1
gkheoeef-1,8
gkhikdgh-1,6
gkhikiga-1,3
gkhoabkd-1,6
gkhobldp-1,8
gkibkpjd-1,18
gkibnhgd-1,2
gkiccdhk-1,11
gkifappk-1,3
gkifinen-1,3
gkilfobp-1,8
gkilohpc-1,6
gkimdakg-1,2
gkinbmae-1,4
gkioiegp-1,5
gkiomcoh-1,2
gkipjlnf-1,11
gkipkcal-1,22
gkjaolbk-1,11
gkjapfac-1,11
gkjbhjdh-1,2
gkjbicog-1,8
gkjbinif-1,2
gkjbpfmj-1,2
gkjcbjjc-1,18
gkjeaeig-1,2
gkjfgnhp-1,2
gkjggmei-1,2
gkjhgeic-1,3
gkjiopbl-1,4
gkjjadbc-1,20
gkjjfbdi-1,13
gkjkkbja-1,2
gkjlpnnc-1,4
gkjmjgmp-1,5
gkjmlgem-1,20
gkjmnchf-1,4
gkjmobfn-1,2
gkjnhalk-1,20
gkjoilpk-1,2
gkjpbgca-1,11
gkkaepde-1,11
gkkcdaka-1,22
gkkcdgha-1,4
gkkcobee-1,11
gkkfdoij-1,11
gkkfmdaf-1,6
gkkgackc-1,2
gkkgcgil-1,4
gkkgjfjo-1,4
gkkhghii-1,2
gkkkdonl-1,4
gkklpkhd-1,2
gkkmeifo-1,2
gkkmgema-1,4
gkkmlcdm-1,4
gkknmnek-1,4
gkkofmdj-1,2
gkkogife-1,2
gkkpboij-1,2
gklaccie-1,10
gklameno-1,2
gklbmhaf-1,4
gklbneip-1,2
gklcdace-1,11
gklcidhb-1,2
gklcpgjm-1,6
gkldjjij-1,6
gkldlbco-1,6
gklebjmp-1,3
gklenlla-1,10
gklififm-1,11
gkljlhcn-1,2
gklkjmea-1,2
gkmamifh-1,2
gkmbcjdf-1,2
gkmbjicp-1,2
gkmdlbhm-1,4
gkmekpgl-1,21
gkmgfhjd-1,1
gkmhcgee-1,14
gkmjcknp-1,14
gkmlcmmo-1,8
gkmlgbib-1,12
gkmliblb-1,12
gkmmdejh-1,3
gkmmjgld-1,3
gkmmmbgj-1,21
gkmndfkf-1,1
gkmnmkfc-1,21
gkmokfjn-1,14
gkmpbmpo-1,14
gkmpdhgc-1,14
gknaffaa-1,6
gknapjen-1,12
gknbcilg-1,16
gknbgcjc-1,15
gkncognb-1,4
gknekpgb-1,6
gknfndln-1,4
gknhddae-1,5
gknhiokp-1,3
gknnkkej-1,2
gknnpeka-1,2
gknpdock-1,1
