Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSMUSG00000050541,Adra1b,0.08267743326665293,-0.6830357174286052,0.00001756452289833482,0.20115494547409046,1.5381654291241884,0.000000000000000000000008169782006426194,0.04874867676420262,-1.273372778265113,0.00016430093576363467,0.03620098904531966,-1.7244831122107036,0.00000008848780664284379,0.037012164775698124,-1.6266541410936721,0.004454504420640731,0.09379896377041445,-0.26647684596104115,0.7904194799840615,0.04061118470898795,-1.4615800532400565,0.2520184743632473
ENSMUSG00000033717,Adra2a,0.021892488883716713,-0.7537224274949494,0.000010247652864704664,0.016173841108592837,-1.228297792362877,0.00000000003442103583959038,0.07881795402062668,1.5743455874551127,0.00000000026838021321358387,0.007875787693065727,-2.0483539718323778,0.00000001945021985422604,0.013022798717375265,-1.2383926036913326,0.052370200416008574,0.22452922686506874,3.282911383904279,0.000000000000000000000000000000023259628725585528,0.016386969268538998,-0.8641830852235746,0.662261606547101
ENSMUSG00000035283,Adrb1,0.19833294384753258,0.8284890995746323,0.00000004031486236795271,0.1370358461623531,-0.1460099815838647,0.46917124625660683,0.11936591880580456,-0.32180889659228296,0.42788313179075704,0.029568746777474838,-2.416930306537135,0.0000000000007836079009333426,0.05791718376937947,-1.367447289433041,0.01682829730761189,0.017975411175514964,-3.054796014323635,0.00000008430390752313122,0.34483883156403805,1.268611325726328,0.02766087142271257
ENSMUSG00000045730,Adrb2,0.006657546124468307,-1.8064332860638324,0.00000000000000000002200934362311897,0.0020745544414822164,-3.485414270201578,0.000000000000000000000000000000000000000000016279949673824843,0.004555951099458189,-1.9096091860202415,0.000010515883978724052,0.0020725757087015073,-3.0297568656284106,0.000000000033983428658195947,0.05620365762235641,1.905409182914692,0.00000039052769205228764,0.07941863483000249,2.5008510598693263,0.000000000000050856142509480967,0.42606120098201394,5.528152178450027,0.000000000000000000000000000000000000000000000000000000000000000000003085065444488834
ENSMUSG00000031489,Adrb3,0.006781407447714229,1.1699982427977629,0.00000007641314444038509,0.003841767484226327,-0.3359238130835518,0.2144446010064262,0.0041003559895123705,-0.11131250938403081,0.8982303920512651,0.00013817171391343382,-4.175777801058335,0.000000005792319148184917,0.0017135261470230612,-1.1808051121383896,0.19275419636423652,0.0019609539464198146,-1.025462252058146,0.22450123844978181,0.0021374307741572605,-0.6902450212746389,0.8090688380766295
ENSMUSG00000058022,Adtrp,0.0009599252551558954,-1.2328498474731653,0.0007622270698110336,0.0007299358220030021,-1.5695215369734203,0.0001473670301963656,0.0012149202931888506,-0.41600758015537664,0.6717886838230747,0.000829030283480603,-0.9493834491643902,0.2386578599023243,0.009253041193924531,2.6884775590624175,0.000008680769557014408,0.0022877796041564503,0.576827066392875,0.6355693889254537,0.029924030838201648,4.594503147170901,0.00000000000003842548980576362
ENSMUSG00000030232,Aebp2,0.2103784575331985,-0.2025272029248515,0.23241075267282446,0.22651061086998422,-0.02529994645399869,0.92056969099645,0.17707463273227494,-0.40072955072972327,0.2466447029581165,0.38176844554281764,0.8357133498054614,0.0006268790795291408,0.21727511544252417,-0.07833445308104059,1,0.21962684199901922,-0.06246194753975631,1,0.21659298511460243,-0.07950553631199098,0.9909291469515739
ENSMUSG00000025083,Afap1l2,0.020003603704216402,-2.7523041459464714,0.00000000000000000000000000000000000000000000000000000004929640908726739,0.02608560121789676,-2.1822709849930653,0.00000000000000000000000000000001436989547571466,0.2602966728157112,1.8393900595934811,0.0000000000000022029932451160435,0.06134824097756461,-0.5656945411528067,0.09017662709125521,0.8324310022238032,3.7955321814417537,0.00000000000000000000000000000000000000000000000029222870943307212,0.338264555757418,2.112106989634399,0.000000000012028091140645159,0.05272329242921243,-0.7359683356661,0.7312173915515388
ENSMUSG00000068036,Afdn,0.2597062295158869,-0.0854883593898128,0.6399412482888289,0.26108651822802115,-0.06450093680532243,0.7733007379374489,0.17388546696265422,-0.6745341602360635,0.037456436718819104,0.22895052995455983,-0.25404035531858926,0.44290395282842165,0.6158412972400882,1.267108766551892,0.0005092972864148173,0.48304832213474763,0.8909580857258506,0.01729296070029341,0.10188420023482943,-1.408401820429255,0.27105469467885096
ENSMUSG00000024527,Afg3l2,0.2940777467166303,-0.10439510879236158,0.5610922922224841,0.377069478576814,0.4649463207375195,0.004361655078417297,0.28489880875278545,-0.11759687687234122,0.7919734295594559,0.1785178543761565,-0.8414551106368784,0.004565412806754853,0.235095787371564,-0.39715719575804487,0.6368149942380671,0.2967576972248652,-0.05073170416878092,1,0.2536417851999949,-0.2778729010406724,1
ENSMUSG00000054932,Afp,0.000371583969737766,-1.1773151705095142,0.015407245539426101,0.0009604418710565817,0.8328368282346776,0.09526506494527928,0.00015186503664860632,-1.285537648259968,0.24782496619311947,0.0005526868556537353,-0.030420021255297414,1,0.0010281156882138368,1.0135729330284615,0.6445890240261438,0.0006536513154732714,0.49995830300860433,0.8536121148408893,0.004987338473033608,3.2126325118272554,0.0026701491523871673
ENSMUSG00000015452,Ager,0.002570122457352881,-1.0980917004620485,0.000012229800708833041,0.0025355665395893757,-1.0239061207850915,0.00018364508322905575,0.00987122738215941,1.379317653041026,0.00011632192532701232,0.00580321198436422,0.4984144670873487,0.23569275564109476,0.014393619634993714,1.8923498924280677,0.0000840445296392598,0.009804769732099072,1.2933318190604197,0.012569052117661909,0.012112107720224478,1.6055762402554832,0.0672960829887354
ENSMUSG00000033400,Agl,0.09980126120540164,-1.2147066203064374,0.00000000000000838927247933038,0.17191909491912813,-0.07529666277284885,0.7331968064293526,0.5480809172648202,1.921084025007405,0.00000000000000001552945037024291,0.1474292187456339,-0.2965060337957852,0.3600397680405735,0.21727511544252417,0.30043136138857385,0.47669430235618565,0.2980649998558118,0.7831382570802483,0.04351541316517718,0.17526932348089538,-0.019012984765531815,0.9428703045029216
ENSMUSG00000041530,Ago1,0.19127284842251502,0.07568131986215798,0.6752382858765077,0.18079357780769095,-0.05431010022929694,0.8156227314784433,0.16796273053335858,-0.1542954134764507,0.714114852714537,0.20656671230058354,0.17261379849502,0.5570929677842736,0.1514757113968386,-0.2994596911031624,0.7728612404651006,0.16047139794868814,-0.21425559914136283,0.8639384609559295,0.23725481593145592,0.36571587117144144,0.6139447956932654
ENSMUSG00000036698,Ago2,0.1931926989328268,-0.10801583979497886,0.5476865859321535,0.22701004064293365,0.25676560531855364,0.1463084987713034,0.24252846352782428,0.2898268458945692,0.35241756312053313,0.11122822970031422,-0.923699187327411,0.0028753542532041886,0.19397115984301053,-0.0596004697245367,0.9959492084842082,0.21570493410617958,0.09937544936380194,0.7654047147766138,0.2123181235662879,0.07606140454466681,0.8670257047088383
ENSMUSG00000028842,Ago3,0.19009616585167877,-0.32920241529582794,0.042584058633945945,0.23338737466674936,0.1382977115332693,0.4735130733963255,0.20167676866934917,-0.12867042959610986,0.7676649947196281,0.3727872841384444,0.8725024387873652,0.00033400681088309816,0.13228421855018033,-0.7460119196697437,0.24310863728001003,0.16145187492189805,-0.45283771241034465,0.5280872574947896,0.21374307741572607,-0.03226465908949283,0.9542016102911562
ENSMUSG00000001211,Agpat3,1.1424968456203843,-0.3240064551576649,0.043939262794767384,1.2423891867239518,-0.11759195747696066,0.5622532751598152,2.03438403094473,0.7045532753226147,0.007753102830707716,1.463514793771091,0.17272410526731363,0.5494135706931067,1.6717161090356984,0.3629444202273204,0.45529958507887713,1.4573156078476588,0.15624805393954772,0.7593695465227871,1.345156433869636,0.03487929065993417,1
ENSMUSG00000023827,Agpat4,0.5857092322991536,-0.6034055159465483,0.00010710445447368243,0.39689299879542184,-1.253214749160164,0.00000000000005684683701501254,0.265004488951818,-1.6141949655643504,0.0000006576106913479448,3.617611813681524,2.911030546503718,0.000000000000000000000000000000000000000000000000029595488720637564,0.33413759866949694,-1.2272755326530547,0.018047930627699584,0.7696744239697771,0.006599382363125406,0.9946559811559715,0.3163397545752746,-1.289486365177524,0.3273004175469153
ENSMUSG00000042410,Agps,0.18028015598443944,-0.3720416423461925,0.024647655872729445,0.17868060569136646,-0.3508424267516026,0.05374302848019879,0.19636149238664796,-0.11774797884237254,0.799744831091841,0.40138882891852523,1.0580567696061756,0.000013793986562008817,0.22755627232466252,0.1092991942407675,0.7601146272035655,0.22452922686506874,0.08930928582651942,0.778942421604273,0.5849435551943704,1.5127329266168041,0.004900798413425706
ENSMUSG00000036231,Agr3,0.001486335878951064,-1.6822703407776736,0.0000000016161062181741175,0.00211297211632448,-0.9542572721605982,0.0012395347832580203,0.008200711979024741,1.4433546453705555,0.00014572393951213435,0.012849969393949345,2.34328461699016,0.0000000000005171989547935803,0.004112462752855347,0.35916993380945783,0.7182514910751039,0.0029414309196297214,-0.10661801081861455,1,0.004274861548314521,0.5174870933556761,0.764076342999847
ENSMUSG00000041936,Agrn,0.269119690082577,-0.30651480922542906,0.05942142344631238,0.2828693398635844,-0.1719225017468875,0.3750661968445953,0.34761906888865984,0.1971571101718812,0.5460171978018405,0.26902032698945566,-0.20760047174720797,0.5414453816356493,0.9013147533341302,1.6644931460905623,0.0000009318149641308579,0.4356586017629354,0.5301036045023875,0.2076848133081449,0.11328383103033482,-1.4464119701052034,0.2507446741284262
ENSMUSG00000005705,Agrp,0.0008360639319099734,-0.4770252260556447,0.2682319947302047,0.0016135423433750573,1.073235037625441,0.007565279260860804,0.0009111902198916379,-0.008697442901144825,1,0.0006908585695671691,-0.3987410216271101,0.6965320679428725,0.0010281156882138368,0.37416264828492984,0.8953906868669931,0,-1.7494011659281128,0.21639085005090145,0,-0.5947224102303483,0.9064860861287539
ENSMUSG00000031980,Agt,0.005542794215255009,-5.658016149825935,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023694684520970633,0.04441083211765634,-2.372785297235224,0.000000000000000000000000000000000000000687932783028527,1.505589973334283,4.94789611575255,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022871305819445053,0.12242013852730237,-0.5066647074421518,0.1292562451373137,0.1788921297492076,0.08401530995521789,0.7955565668707472,0.20197825648124088,0.2667820990282932,0.5019219138076692,0.13964547724494103,-0.27688608207351173,1
ENSMUSG00000049115,Agtr1a,0.0017030931946314272,-0.0364526346696632,0.9602339800280535,0.00211297211632448,0.45432520498094675,0.20776264766001315,0.0009111902198916379,-0.7785776595400851,0.27687514743238456,0.0005526868556537353,-1.4348102763346322,0.0350134475558826,0.001370820917618449,-0.040874850993912304,1,0.0042487335505762645,1.4729912554083349,0.022819283557202346,0.0007124769247190869,-0.31092944422975677,0.9548631608951267
ENSMUSG00000054988,Agtr1b,0.0007122026086640514,-2.0759809988563003,0.000000000264380292123606,0.0008451888465297919,-1.6563188587030453,0.00000181345492712318,0.0007593251832430316,-1.3207270767222692,0.05322606935180162,0.0005526868556537353,-1.7416989717578542,0.00973937260196613,0.0006854104588092245,-1.1019042843914733,0.3780326262484275,0.036604473666503205,5.580452169903993,0.00000000000000000000000000000000000000000000000000000038814169643149035,0.0014249538494381737,-0.018321923012615926,1
ENSMUSG00000068122,Agtr2,0.003003637088713608,-1.1810761977491158,0.0000001724884294605821,0.010910619655202769,2.0855813579760394,0.000000000000000000000024355001353865758,0.002429840586377701,-1.1085232220313364,0.026605762880748215,0.001519888853047772,-1.7779548571316912,0.00029419184219664274,0.001370820917618449,-1.6714183860239649,0.05237058682471886,0.0029414309196297214,-0.7251536196814357,0.4216186955255833,0,-2.9235041761587723,0.1200794578473443
ENSMUSG00000029007,Agtrap,0.002693983780598803,-2.9019515990812517,0.00000000000000000000000000000000000000020361101287263754,0.006838346121922862,-1.2434254256325055,0.0000000030796772486534863,0.031587927622910114,1.460746995729239,0.00000015549118196366734,0.007323100837411992,-0.8850372040757764,0.02298971226314041,0.04695061642843188,1.9896470937829829,0.00000009990224790246208,0.11046707231498287,3.574351970367576,0.0000000000000000000000000000000003027756858397789,0.033486415461797085,1.4138907200743596,0.04188694191848995
ENSMUSG00000089678,Agxt2,0.00030965330811480495,0.6860133898014276,0.44661072285955034,0.00030734139873810616,0.6242502064232589,0.4784018805010495,0.00015186503664860632,0.22142234045991493,0.5252627717647412,0,-1.0018508690585257,1,0,0.3920845562821924,1,0,0.3209881619632853,1,0,1.4756669176610497,1
ENSMUSG00000019986,Ahi1,1.0316099959844727,0.04014240270590935,0.8279582530113562,1.563330442356219,1.0636710585956743,0.0000000000022695467031782592,0.376473425851895,-1.5098863166096512,0.000002849310976099317,0.37292545585235787,-1.532476558030804,0.00000041447601607432766,0.19362845461360592,-2.4315639953167234,0.000018316183088353064,0.18923205582951208,-2.4671574898572204,0.000003988937571257785,0.2664663698449385,-1.9453274176253241,0.09347462217457418
ENSMUSG00000019256,Ahr,0.05332229965736941,0.7446280005988033,0.0000036818321414351997,0.04360406094596881,0.1590574786172061,0.43739252863623684,0.011086147675348261,-1.9437062351508851,0.00000014608897626834922,0.00759944426523886,-2.5032900142173995,0.000000000007271143883052369,0.03255699679343817,-0.31343264124795844,0.7650732554104752,0.04150685853255274,0.045329217264431954,0.8634448738790603,0.012824584644943564,-1.601935900462923,0.21736563407439918
ENSMUSG00000040627,Aicda,0.00034061863892628547,0.22658177116413114,0.8831391890230499,0.00042259442326489594,0.7173596108147411,0.4070170198669095,0,-1.2310898642375925,0.400177076157066,0.0004145151417403015,0.7965152697718239,0.594476155329942,0,0.01357293302846152,1,0,-0.057523461290443834,1,0,1.0971552944073206,1
ENSMUSG00000042901,Aida,0.11039140434292798,-0.20910216036127904,0.22115301479377064,0.13012066469074568,0.16582543445313602,0.3830092286265596,0.10858350120375351,-0.16301585526342643,0.7568636998629015,0.11219543169770826,-0.11314505122267793,0.830511707609238,0.1758077826845661,0.5710017398147635,0.158392319519941,0.1454374176928029,0.2844178089179148,0.4747841584919227,0.11114640025617756,-0.11204969469680393,1
ENSMUSG00000024397,Aif1,0.03421669054668595,-1.7200035814738337,0.00000000000000000000000012898771232147362,0.020284532316715006,-2.441554023317825,0.00000000000000000000000000000000000008412665547325876,0.0482930816542568,-0.7916102236924352,0.02762960972802539,0.03772087789836743,-1.1708395115253185,0.00036523518042628,0.07025457202794551,-0.20427167873364693,0.9094450106980195,0.11242802626140269,0.501142295722484,0.21360138156542105,2.607665544471858,6.197864998529354,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011109218554536706
ENSMUSG00000001864,Aif1l,0.004335146313607269,-4.0605509582866945,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027283804791706727,0.007299358220030021,-3.110778535287579,0.00000000000000000000000000000000000000000000000000044505526524914015,0.07076910707825054,0.7316121457017974,0.007445581938118647,0.23351019651370314,3.1588045222890573,0.000000000000000000000000000000000000000000000000000000034665725879558145,0.21761782067192878,2.502353891418061,0.0000000000000004197621325193068,0.13661312493391373,1.726644850032605,0.0000001942192280611787,0.02921155391348256,-0.5996212096431872,0.8214941356623091
ENSMUSG00000036932,Aifm1,0.09484680827556476,-0.37882714737087175,0.02002360715048924,0.1351149624202399,0.42831535046694746,0.010558000668306877,0.10266076477445786,-0.13150735450055873,0.8187538873213335,0.11164274484205453,-0.00042351792464634386,0.9340963561739688,0.08876065441579457,-0.3389315422624337,0.7210238589377727,0.14609106900827618,0.40673118013651743,0.3048559653913523,0.08478475404157133,-0.3940400132225341,0.952116899692415
ENSMUSG00000037860,Aim2,0.003437151720074335,-2.397351961069858,0.0000000000000000000000000002068258981548829,0.003034996312538798,-2.444528071562152,0.0000000000000000000000019608052962955447,0.0033410308062693387,-1.9019059533474314,0.00004044429224125372,0.01229728253829561,0.022396677188150527,0.9097295230221913,0.03289970202284278,1.5358483638213247,0.0002775550931824739,0.029414309196297214,1.3628083376579125,0.0008976685052143075,0.34626378541347624,5.794635637067867,0.0000000000000000000000000000000000000000000000000000000000000000000000006665633810330522
ENSMUSG00000024847,Aip,0.14494871352854022,-0.13067860164435396,0.46067431452854973,0.1396098303767847,-0.19366857717849406,0.31238582360020245,0.1278703608581265,-0.27988536807243625,0.5128229026716908,0.2263252673902046,0.6350901184037174,0.012797597237452153,0.17135261470230612,0.1711738485722809,0.669674161176136,0.2085147696359736,0.4682327742647967,0.22748588983490042,0.1738443696314572,0.1914428899960825,0.772351147271628
ENSMUSG00000000731,Aire,0.0006193066162296099,0.13347236677264895,0.8300728126492629,0.0003841767484226327,-0.7492081891041842,0.21351880860958133,0.0007593251832430316,0.6280475999225583,0.5855776378160326,0.0013817171391343381,1.5315813310225472,0.023615353777625993,0,-0.8709498495516019,0.6186104080057121,0.0006536513154732714,0.7043168015147909,0.8280644198928555,0,0.2126325118272554,1
ENSMUSG00000022178,Ajuba,0.0034990823816972963,-3.145099358920331,0.0000000000000000000000000000000000000000000000005910140278724136,0.0011909479201101614,-4.565265523376934,0.000000000000000000000000000000000000000000000000000000000000048702827984128805,0.022779755497290947,0.21790663278928157,0.533649715329329,0.003316121133922412,-2.6470913817037927,0.0000000007908787928588486,0.10144074790376523,2.5929414172763954,0.00000000000001228167257740262,0.2944699176207088,5.0357335912879275,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000009620619221373403,0.051298338579774255,1.4213655332573376,0.03365068577930542
ENSMUSG00000028527,Ak4,0.08806540082785053,1.119594126433118,0.0000000000002160894658272618,0.027699143561271816,-1.4442824627421986,0.0000000000000002531962762664424,0.11146893690007703,1.0161772257378852,0.00006491251167906608,0.02058758537310164,-1.621655118991984,0.0000008488304287476353,0.052433900098905674,-0.188499503928389,0.9141482371058423,0.032355740115926936,-0.8993417929162701,0.12516876713568592,0.04132366163370704,-0.5185139032834831,0.8679317263296767
ENSMUSG00000021057,Akap5,0.3426933160906547,0.5023314737250759,0.001095708413306998,0.384368836796844,0.7193795861994863,0.000004556954093299223,0.08823358629284027,-1.7653400287023282,0.00000018315847232321395,0.0473928978723078,-2.688807357835996,0.0000000000000024855313896358682,0.0757378556984193,-1.934644524868991,0.0005856740034447579,0.031702088800453665,-3.19345619305837,0.000000016254606174121634,0.12824584644943565,-1.1482852865076005,0.4153855161571519
ENSMUSG00000040407,Akap9,0.22790483477249646,-0.5217767958581907,0.0009128573966178806,0.3723825222460579,0.6022441943500834,0.00015219687167821215,0.284291348606191,-0.01383322560734035,1,0.2969310131999693,0.05508700188079785,0.8526342341064516,0.2381801344362055,-0.2762380547966905,0.7972062412335295,0.2451192433024768,-0.23401753430771777,0.8361581477210575,0.2116056466415688,-0.4421556739570187,0.9177632589387403
ENSMUSG00000031023,Akip1,0.007772298033681605,-1.444316101060771,0.000000000000004802581778422015,0.009066571262774131,-1.0634908914753325,0.00000006755834008497758,0.02915808703653241,1.0092388403674262,0.0003521498495564395,0.020449413659188204,0.42811007605629037,0.14781939535680516,0.04420897459319498,1.6006711780936103,0.000025380397450335035,0.07516990127942622,2.494665298266705,0.000000000000005148803608589048,0.04773595395617882,1.6719536341568446,0.00402976836309107
ENSMUSG00000001642,Akr1b3,0.19455517348853196,0.08599262431171528,0.6302957003522105,0.16642536741668448,-0.2526988088281552,0.16994626264582896,0.1394121036434206,-0.46233937556700333,0.17337385919297754,0.2154097019910433,0.21929360608371518,0.44867741646991277,0.17443696176694765,-0.10871749677496512,1,0.3111380261652772,0.7671403187084738,0.048698516236725484,0.27644104679100573,0.572093262166061,0.41235609676548574
ENSMUSG00000001729,Akt1,0.12290139799076609,-0.6877803141394732,0.000011225736541798194,0.17253377771660433,0.06406881919606722,0.761853051698607,0.21291478138134604,0.3825525321738752,0.198968863209159,0.15019265302390256,-0.17118641388757672,0.627836999022108,0.34030629279877994,1.081346525083773,0.004429914263198118,0.2908748353856058,0.8404270899648594,0.019703254091280032,0.3484012161876335,1.08666210000028,0.07841347004032552
ENSMUSG00000011096,Akt1s1,0.2392691111803098,-0.012863079050686732,0.9568724966805253,0.199041973357766,-0.3893964957217144,0.02560936078739852,0.2823171031297591,0.2542892318763883,0.4231573907471967,0.30231971004259317,0.3677317384215417,0.17592641871278983,0.2775912358177359,0.21636012482242029,0.5984327586906619,0.3127721544539604,0.3972097390702991,0.378641388754161,0.29069058528538744,0.28102804841479867,0.69264771915707
ENSMUSG00000004056,Akt2,0.07580312982650425,-0.3140749718274325,0.05830333008786991,0.05048082474273394,-1.0477233150722607,0.0000000006971482421092971,0.23129045081582741,1.6501430015239489,0.0000000000028984515993121635,0.0776525032193498,-0.1729712147470317,0.6913327774149974,0.12405929304446964,0.5429840812186866,0.18983794041852056,0.1810614143860962,1.127401090805336,0.0012383551015883833,0.0976093386865149,0.18245852491659775,0.7823912456927432
ENSMUSG00000019699,Akt3,0.06552263999709274,0.07963047074947216,0.6704005357332246,0.05820277738602885,-0.18051936188640516,0.3667564934646336,0.0841332303033279,0.45255160274036665,0.11038486286199373,0.041727857601857016,-0.6486370852442169,0.048419655634066645,0.10760944203304824,0.8049863112170454,0.041208146176281296,0.04608241774086564,-0.467374044751272,0.5286790653100314,0.07338512324606596,0.22686353954973137,0.759498603790903
ENSMUSG00000013584,Aldh1a2,0.002353365141672518,-5.634368131729798,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010571990270310022,0.006415751698657966,-3.994397484848497,0.000000000000000000000000000000000000000000000000000000000000000000000000004902336508390566,0.033106577989396174,-1.1684329333005365,0.0011639152353498927,0.004006979703489581,-4.2347674001675095,0.00000000000000000000004484971019687769,0.09698557992150526,0.46849342083514145,0.28509232123385386,1.581836183445317,7.187038109477216,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015825441649353476,0.039898707784268864,-0.8243283217993711,0.6942853976315516
ENSMUSG00000015134,Aldh1a3,0.003313290396828413,0.5891518505488396,0.03472158779422661,0.0014598716440060043,-1.1182535712843773,0.00043348849023980014,0.0015186503664860631,-0.7294300102109972,0.2654699169489588,0.00027634342782686765,-2.8092057911161312,0.00011740410387244954,0.01062386211154298,2.2141667640863494,0.000019487267506578187,0.006536513154732714,1.4502711789082507,0.01522154442780297,0.0021374307741572605,0.09023588046752984,1
ENSMUSG00000030088,Aldh1l1,0.03288518132179229,-1.75539113462818,0.000000000000000000000000003663387190600301,0.02212858070914364,-2.2738625565556014,0.00000000000000000000000000000000018357360325232886,0.49963597057391473,3.5928496962999077,0.00000000000000000000000000000000000000000000000000000000000000000000000006009573245502313,0.053196109856672016,-0.6203086478643662,0.061006450740633156,0.12817175579732498,0.7292410387841302,0.06988562462005933,0.16308600321058123,1.103881553879893,0.0019361686592413547,0.08834713866516677,0.16835497859686166,0.7983756916782
ENSMUSG00000020256,Aldh1l2,0.004273215651984309,-2.2838337761919716,0.000000000000000000000000000002138618385940634,0.015213399237536255,0.15658306456101911,0.48637339119537876,0.026576381413506104,1.0324490686308554,0.00031990545924518387,0.04614935244708689,2.0750993140310126,0.00000000000000000910741768754317,0.006854104588092245,-1.0074120921008731,0.15994500378703266,0.010131595389835707,-0.4564315535525454,0.6006068448011044,0.023511738515729866,0.788342699310216,0.3459755059990437
ENSMUSG00000029455,Aldh2,0.04595255092423706,-0.6875574921820315,0.00001815750076756022,0.03853292786679006,-0.9473589240408624,0.00000003344204139692596,0.11389877748645473,0.9748950393037461,0.00014876138645745975,0.03481927190618532,-0.9045536677036119,0.0049695939885273,0.1843754134196814,1.6705110125329683,0.0000010582695000490508,0.28205054262671664,2.389725348145859,0.0000000000000010361206736357813,0.06483540014943691,0.06524321926763532,0.8850552734307927
ENSMUSG00000019102,Aldh3a1,0.00374680502818914,0.6848313372642725,0.0077439291812643595,0.002420313515062586,-0.36159173058008065,0.2620151409377755,0.0009111902198916379,-1.543474186454084,0.012159833684545804,0.0012435454252209043,-1.158894579204107,0.03684947064954968,0.0006854104588092245,-1.5465148990536655,0.1366580748569344,0.009804769732099072,1.9389010844857282,0.000048525903224929894,0,-2.0603859825791595,0.309052724919884
ENSMUSG00000028737,Aldh4a1,0.056480763400140424,-1.5366726225683598,0.00000000000000000000036811154204708235,0.06965124448902331,-1.0566646196928269,0.00000000037203796439588505,0.3345586757368797,1.7287885525514461,0.00000000000010147020380353872,0.16691143040742806,0.5303885281097145,0.04334944131785478,0.2347530821421594,1.019246141443657,0.00603857243856741,0.5451451971047084,2.4000475582614182,0.0000000000000005044908866183027,0.11827116950336843,-0.01745266017127234,0.942593133450794
ENSMUSG00000026687,Aldh9a1,0.04257732986578568,-1.657539041832536,0.0000000000000000000000003045756466991509,0.07579807246378543,-0.5034031422308058,0.003584507135328335,0.21519275693107515,1.3162534532718735,0.00000007956193101904877,0.21319895456842838,1.3189097133908456,0.000000013272901602705561,0.20013985397229356,1.1045971067238596,0.0025977158818100855,0.20459286174313396,1.1420410305917414,0.000981142069350216,0.14605776956741282,0.6077704536683948,0.38932042372360914
ENSMUSG00000030695,Aldoa,12.007921774060776,0.8077270607658362,0.0000000488194376241353,9.314787859929995,0.08642216433455818,0.6670502278034998,3.9015646565393447,-1.2696926250546088,0.00006483552491645598,3.802623738611612,-1.315846011953513,0.00001011774386680883,3.1717368981396863,-1.5320412041029083,0.0028667393268474537,4.454633714950345,-1.035694666319242,0.034892112265900575,3.8851366704931807,-1.2193194879713805,0.24205942811757963
ENSMUSG00000017390,Aldoc,1.4348095684807602,-1.5132068571734851,0.00000000000000000000026980165314685896,1.7922229490664237,-1.0103036213973713,0.0000000010365099216021798,14.565223799931182,2.88427704811315,0.00000000000000000000000000000000000000000000020839674231305376,2.168328706443517,-0.5157289098429645,0.08780473669261386,5.752307275556417,0.9822993320589908,0.01032777636818679,4.319327892647378,0.5434324326194508,0.19030001587849765,3.700605146990937,0.30071490595547834,0.773180874126675
ENSMUSG00000041718,Alg13,0.04183416192631015,-0.005533989696642649,0.9943125922382186,0.04053064695858775,-0.07176890625158094,0.7605939705551172,0.0481412166176082,0.2223777676742298,0.47269709396937304,0.041451514174030146,-0.01425917282692879,0.9764635939382632,0.03769757523450735,-0.14710220563598142,0.9771299015578327,0.04477511510991909,0.10803543651314307,0.772416741504372,0.04631100010674065,0.16647308782408743,0.8200115968843207
ENSMUSG00000055471,Alk,0.011147519092132978,-2.718847473875736,0.00000000000000000000000000000000000000000000000000004946718414407217,0.12055466365502214,3.2082937930745663,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012376638733017318,0.020046184837616034,-1.3302360938555466,0.0001577815719553336,0.01519888853047772,-1.748918866762696,0.00000021075834884836756,0.013022798717375265,-1.891609320117695,0.001571175876780288,0.012419374993992158,-1.962705714436602,0.0005364459177768288,0.013537061569662652,-1.7787003637797838,0.16504077348176627
ENSMUSG00000042650,Alkbh5,0.08791057417379312,-0.7066716750071906,0.0000073096319718034865,0.09777298247356002,-0.4348021363617831,0.012837419929378093,0.17388546696265422,0.5830840289345112,0.03694248981826121,0.19537480347359543,0.7845517870682284,0.001659449518893843,0.22858438801287637,0.9698837906326254,0.009495603280354996,0.2513289307994729,1.1203321781746494,0.0012224152309871913,0.16956950808314267,0.5030896131264218,0.4852508722979967
