Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSMUSG00000026483,Fam129a,0.004318776393565983,-2.937689145489874,0.0000000000000000000000000000000000000000000000022552869356290137,0.009330448295177336,-1.549787921486204,0.000000000000004949747429026352,0.03990276540313819,1.0367622367902625,0.00005300813935534757,0.008527911286258696,-1.3963367560818165,0.00013574953551773395,0.1625009175950397,3.3306973978769685,0.000000000000000000000000000008060635034421695,0.1543610291399707,3.2683034417241297,0.0000000000000000000000000000022897076397777515
ENSMUSG00000057497,Fam136a,0.11805683755840725,0.16352442893910935,0.3424741184093139,0.12578826590535372,0.2863581128137862,0.1040139579164944,0.08855839547535185,-0.3492117088505613,0.314128561003907,0.057632174660361184,-1.004744109852251,0.0013370347559353828,0.0826334453302436,-0.4284229902298349,0.6099720470993494,0.10971114467799571,-0.008077306050956246,0.9275286668916569
ENSMUSG00000036501,Fam13b,0.25011884999309275,-0.21104514631952354,0.20985087266020172,0.3483751332598517,0.5558388965928098,0.0005236673111664467,0.2059497569194229,-0.44646044774898996,0.1406638470581354,0.24799716208265207,-0.15394436397402722,0.6664225786587105,0.19569259438040953,-0.4961758236676974,0.5134930366491901,0.19071879220186463,-0.5358202926844133,0.40820125366797727
ENSMUSG00000031774,Fam192a,0.0620669864561054,-0.023749129240757227,0.9113058185781343,0.06239497316733815,-0.009435388608674877,0.9849951027695484,0.06217108287005079,-0.010604946575262453,0.9725448101185287,0.06973630680859934,0.17260758351795413,0.5184383094797067,0.05670244784167343,-0.14185516781828866,0.9851918397096001,0.06187198275445107,-0.012876110698753607,0.9373190750574832
ENSMUSG00000020614,Fam20a,0.023845815373046458,-2.2457744536770554,0.000000000000000000000000000000000000000546341989410858,0.01631868528991921,-2.699599483201192,0.0000000000000000000000000000000000000000000018811728433543487,0.5041907486583622,4.045730491769353,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014580783356943249,0.02915995472075554,-1.4779273412677458,0.000006003448746110766,0.08954837799386231,0.23563209282621944,0.5877112784234874,0.16616135574777838,1.1862536599562774,0.0006006125442473698
ENSMUSG00000025854,Fam20c,0.1585916388523051,-1.3150497082186035,0.00000000000000003230958361019635,0.547232712357479,1.626130211029904,0.0000000000000000000000000015411073728182615,0.26966546296636934,-0.16072062916644425,0.6526461619785935,0.13025696754979008,-1.2742962835627414,0.000021406980254505285,0.13345820040784112,-1.1875830431994063,0.03950906433748093,0.29086210449515143,-0.03746078859407742,1
ENSMUSG00000038121,Fam210a,0.12228306874353967,-0.09864127755511776,0.5906436775914403,0.16560585801275657,0.6058870555368374,0.0001714090183909765,0.08521171192541123,-0.6293857270243737,0.043076713150000195,0.08266572069421736,-0.6722110567063151,0.03389441009228844,0.08090471216433892,-0.669457309750912,0.3251281918489867,0.11449506087035018,-0.156822122411981,0.9434234803875915
ENSMUSG00000027495,Fam210b,0.02936767947624868,-1.4984186451005304,0.000000000000000000025768410656639597,0.09733615814104751,1.1603526872220646,0.00000000000016467771410796863,0.06551776641999141,0.11276777663393878,0.6756079592847299,0.03933842948177398,-0.6830260753963739,0.03669997299712106,0.10960168271835657,0.8891049699305298,0.02278247367106256,0.08451585273159554,0.49407005800987314,0.21043629430352404
ENSMUSG00000034858,Fam214a,0.22741442552406016,-0.49587165253005816,0.0016703969022190044,0.263978732631046,-0.14442390049568488,0.46886096498426516,0.43082114775581776,0.6923601104864741,0.004764632461869227,0.4805890650675465,0.8711602534348524,0.0003301038311991245,0.15454874503187818,-0.8929158005687721,0.14440380689777046,0.3017056478644882,0.0989636891984893,0.8440237024877405
ENSMUSG00000022378,Fam49b,0.7123204693130865,0.294422341213881,0.06428556568702314,0.7758094971360414,0.4559765068641377,0.005056443189631493,0.42129597149829445,-0.641907768924279,0.02752679080379486,0.3570718983730254,-0.8909884857641643,0.0025396348829737976,0.2489375758902736,-1.3808798534085018,0.014369328155100702,0.18146988756331267,-1.845323496788568,0.00034163391123285516
ENSMUSG00000027654,Fam83d,0.008791794801187892,-2.868301118474333,0.00000000000000000000000000000000000000000000000000017130312622591825,0.010597546211806357,-2.4198825808300573,0.00000000000000000000000000000000075156130994700404,0.016089824759329914,-1.457117713842452,0.0000158969658908628,0.3536332244672759,5.092736866470682,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028168014987765452,0.014521358593599293,-1.5250968308589385,0.017655734973790367,0.006378554923139285,-2.6897271180139963,0.000013599791123839077
ENSMUSG00000028218,Fam92a,0.33118845258088847,0.18509314624793882,0.26956102200119497,0.37859349872612563,0.47186657842610735,0.003759546791015325,0.19887023402531773,-0.6825404400153623,0.01935395643588568,0.15900428140185568,-1.0192948957173307,0.0006069695478028215,0.17840526272136276,-0.8061777912700063,0.19923096844918115,0.2063462517635559,-0.5934665764959435,0.3405510835233459
ENSMUSG00000021461,Fancc,0.051856165125602975,-0.3658657771291751,0.02754756940111304,0.06538993187937038,0.1618127195427852,0.4072999887707584,0.07118138473527554,0.2582239773761321,0.3428460165072511,0.05928273813512094,-0.035516458647068205,1,0.07744724583252956,0.37140786215124777,0.3966876462974608,0.07590480358535749,0.341851508100226,0.4009785142881255
ENSMUSG00000039187,Fanci,0.00037018083373422707,-0.3452144366897425,0.5911534208077308,0.00019198453282257892,-1.3311059130414193,0.04497471551028606,0.0015446231768956717,2.322679795911924,0.00047691739000873645,0.0005501878249199158,0.6348119424888488,0.6597153594077161,0.00034574663318093555,0.5979555365934566,1,0.0003189277461569643,0.47692275139545437,1
ENSMUSG00000004018,Fancl,0.0348895435794509,0.09431544220741817,0.6216383841825303,0.026109896463870734,-0.51036304743171,0.00578868202500067,0.03874429802046643,0.23432737033505902,0.40834589686745937,0.04539049555589306,0.4900458939074879,0.06893525868739733,0.03630339648399823,0.12929142752620315,0.7639631138643342,0.03954704052346357,0.25684049074620763,0.5423253201140753
ENSMUSG00000000392,Fap,0.01641135029555073,0.4940122602374757,0.006541135438756268,0.0011903041034999893,-3.999419057337878,0.0000000000000000000000000000000000000000000000000019016749151627824,0.006178492707582687,-1.1921080477077384,0.0011277369144478808,0.004401502599359327,-1.6788956455935455,0.000016861775426800685,0.025239504222208296,0.9579814600610144,0.028515811453172852,0.11640862734729196,3.6360762979225587,0.000000000000000000000000000000000000008913207118731756
ENSMUSG00000030303,Far2,0.07622640334643958,-0.5478798270981908,0.0006273297229005722,0.15043907991977284,1.0807170158356012,0.000000000003530815214115612,0.028575528772569928,-1.8647647483742822,0.000000003831247274682215,0.038100506875704175,-1.4304249805265195,0.000006955747756816995,0.2568897484534351,1.4973860435494393,0.000016392763851067676,0.02902242490028375,-1.7680777316080776,0.00089562921304791
ENSMUSG00000024778,Fas,0.0028072046558178885,-3.868605931939457,0.0000000000000000000000000000000000000000000000000000000000000000000000006166476071162827,0.0027645772726451363,-3.717491380873594,0.000000000000000000000000000000000000000000000000000000009464792065669751,0.0330806797051823,0.41510591487375237,0.14372274801731888,0.005776972161659117,-2.2280776565324096,0.000000006496801417503323,0.4608802620301871,5.635075755103593,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007330829495994455,0.07909408104692714,1.755636065667355,0.0000002818327247387675
ENSMUSG00000000817,Fasl,0.0021285397939718054,-1.1955947818189925,0.0000015136503453638246,0.006949840088177357,1.6270592995484003,0.0000000000014222077796851471,0.0011584673826717537,-1.6656261810428976,0.0015129105278055299,0.0017881104309897266,-1.0546869128415883,0.03796519298022838,0.00622343939725684,0.8254189474773259,0.19151517311111502,0.003508205207726607,0.00629292615329291,1
ENSMUSG00000025153,Fasn,0.696957964713116,-0.4729312927706903,0.0025879654352385785,0.6925650037041712,-0.4364781724249619,0.010772025278710157,1.3897747034118806,0.7976953298241665,0.0008193781917116205,1.915203818546227,1.3511508009534805,0.0000000022881302472234638,0.43322053137571226,-1.0104387211688404,0.055127051365111104,0.49784621175102123,-0.8079583567365878,0.10359137206850137
ENSMUSG00000070047,Fat1,0.18231406061410682,-1.3099354881760366,0.00000000000000003889268185330012,0.3183871492329649,-0.15151315283712763,0.44242736422674717,0.5133297691216616,0.6659336348262227,0.0068634329208176375,0.8031366774268471,1.441404725698018,0.00000000015877473195690976,0.2461716028248261,-0.4884901375170152,0.525073774151563,0.7864758220230739,1.2800732649506392,0.00016205655334373527
ENSMUSG00000046743,Fat4,0.11824192797527436,0.3951155541945819,0.013133917517661629,0.04569231881177378,-1.4921072551010472,0.000000000000000003881639788827946,0.09435073238871061,-0.11413573848668124,0.8255504111967582,0.01457997736037777,-2.9049266717178703,0.0000000000000004897879705816037,0.26484192101659665,1.4758502710571337,0.000025221856522163482,0.4595748822121855,2.4054856800552544,0.00000000000000030111509012896786
ENSMUSG00000058594,Fbh1,0.24910085270032362,-0.2885207429060912,0.07760075406420677,0.3058313607863682,0.17948507753650778,0.3317009758977019,0.38332398506627585,0.5016682121056533,0.050299926426142304,0.23245435602866446,-0.3021915905624475,0.3456388801620517,0.24928332252345453,-0.1815823363065161,0.9281279602256146,0.31254919123382496,0.1569708649957502,0.7553975964179945
ENSMUSG00000046865,Fbl,0.07388192473278948,-0.293961908568531,0.07880757304154548,0.08474197278788634,0.024795107789813642,0.912294102770881,0.11134158733456301,0.463837370286321,0.06821877707183936,0.08362854938782721,-0.0009672244779137529,0.9386940846005274,0.09162285779294792,0.13889023797788447,0.7258074260436984,0.10301366200869946,0.3155611097194684,0.4306235726089771
ENSMUSG00000006369,Fbln1,0.007403616674684541,-4.253866585214687,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010846627984384022,0.016625860542435335,-2.8641013216143563,0.0000000000000000000000000000000000000000000000011609397743217922,0.18844402758127196,1.3097308485274577,0.00000002087516637569721,0.01870638604727714,-2.317429784148964,0.00000000004371481675260159,0.07917597899843425,-0.13570869448249923,1,1.4093417102676251,5.426593846930883,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020034500698371745
ENSMUSG00000064080,Fbln2,0.013110571194753874,-0.9904246341104423,0.000000031150526529674564,0.009714417360822493,-1.4264580506141575,0.00000000000041812917322350446,0.02458525223225611,0.2764652409291024,0.35840213707010543,0.007427535636418864,-1.5505140313901116,0.000027717540365465358,0.12792625427694615,2.9349612860779852,0.0000000000000000000017653097357688166,0.11513291636266411,2.7684297534311195,0.00000000000000000006819100415841163
ENSMUSG00000027204,Fbn1,0.06598473361312597,-0.23453027316025654,0.1715754187736421,0.06377726180366072,-0.2775366788404927,0.13717443502898558,0.06242852006620007,-0.2432959153753016,0.525019666252156,0.01471752431660775,-2.406695114367678,0.000000000003524606232883904,0.059468420907120914,-0.2960270561395526,0.7880305034703232,0.39323791101153693,2.7189333026182543,0.0000000000000000000012602812995075402
ENSMUSG00000066892,Fbxl12,0.10013391552510842,-0.3880234061829926,0.016873040061237743,0.11826247221870861,-0.003183797841926239,1,0.16257158936826946,0.5169835348765681,0.04633888032441847,0.12654319973158065,0.10652434893532048,0.7255345948055105,0.12239430814605118,0.052504198342683495,0.8435067495010501,0.1776427546094291,0.6165849141204207,0.09857881366484955
ENSMUSG00000048520,Fbxl13,0.0012339361124474235,-1.0689239341536823,0.0005441136038487035,0.0009599226641128945,-1.3907154021795751,0.00005487145116366117,0.011455955228642898,3.4511281613780778,0.0000000000000000000000000031897973439596664,0.00013754695622997896,-3.0446681570165985,0.0001900730408545179,0.00034574663318093555,-1.6303134510796617,0.1561621821425209,0.002551421969255714,0.48151002089110584,0.646710746072056
ENSMUSG00000025738,Fbxl16,0.3003400497697029,0.38130220824543315,0.015183410054845772,0.2768800932367233,0.14555098608362993,0.44656599260465296,0.24816945708790458,-0.06774883916625662,0.878334192619624,0.10040927804788465,-1.4516928085831098,0.000003334696006239551,0.26311318785069193,0.02483405407405681,0.876613897010431,0.07431016485457267,-1.8373753827853792,0.00042610468491812185
ENSMUSG00000023965,Fbxl17,0.29481818566650064,0.13255863159003822,0.4411715058201793,0.2914709177312393,0.09105990499822547,0.6515522111609592,0.24868433148020316,-0.18507930336071543,0.5962545181466019,0.18981479959737096,-0.6032399167085982,0.04486609070111618,0.3039112905660423,0.1267173927886498,0.7351719552783399,0.2832078385873843,0.020972821458403956,0.876449005598214
ENSMUSG00000030811,Fbxl19,0.6637342348854691,0.316695637254788,0.04525148090789892,0.6656103752958811,0.2815892764134277,0.1024556214807682,0.47368444091467266,-0.3370507481341529,0.2833369432885028,0.27316825507273823,-1.1766924432954533,0.00007468370543277292,0.30114531750059487,-0.9861243118879389,0.09598416717680394,0.3935568387576939,-0.5935539882378807,0.25954807877835634
ENSMUSG00000020883,Fbxl20,0.21430385432930626,-0.05805917572161512,0.761849288774933,0.2121045118623852,-0.07302430017868344,0.7408582049124438,0.23890171802653057,0.13642485511005242,0.6521439077581056,0.22929077603537493,0.06988114658975153,0.8144875849892106,0.23752793699530272,0.11973619339413011,0.7459809754880007,0.24780685876396125,0.18382747034766966,0.6251492805662198
ENSMUSG00000022124,Fbxl3,0.28954310878578793,-0.09693547295285376,0.5912733027815958,0.22611938275843346,-0.5804856994168011,0.0005758273522392083,0.35320383311681025,0.2558403570143557,0.3668388513874505,0.5047973293640228,0.8452227904179617,0.0005127231814530994,0.3941511618262665,0.40429928283192584,0.40341980073309075,0.36549119709588107,0.2912122052441821,0.5318447667169747
ENSMUSG00000040410,Fbxl4,0.06937805792235639,-0.23036937302340998,0.17883136407352968,0.08312930271217667,0.1823074852300559,0.3375890038466545,0.07851834482552998,0.04358789893481951,0.8379629938776312,0.07840176505108801,0.041085612485583844,0.8345901443368953,0.07641000593298676,0.003985031754716317,0.9142067274928074,0.08579156371622339,0.17720981147165782,0.6517355146903601
ENSMUSG00000043556,Fbxl7,0.008575855981509593,-0.9750062562709632,0.00000014213683251282114,0.005529154545290273,-1.6446003709195596,0.000000000000002304643840139856,0.012228266817090735,-0.1444728597894258,0.7775065509904533,0.0022007512996796634,-2.6481401851405106,0.0000000012220267616969995,0.03872362291626478,1.6360255281101503,0.000022948087513751574,0.13682000310133768,4.019008263235957,0.000000000000000000000000000000000000000000000000006877009190280472
ENSMUSG00000005371,Fbxo11,0.3911577476458333,0.39222843097248594,0.011986633027369404,0.3544034475904807,0.11599149259779251,0.5525052196647499,0.22422779784602168,-0.6339264238776467,0.0302739126977057,0.22406399169863572,-0.6314572456606946,0.03450263263210281,0.2513578023225401,-0.43091334103156953,0.6003208187723629,0.22739548300991552,-0.5807372784571776,0.3535151450013865
ENSMUSG00000030598,Fbxo17,0.018015467241732384,0.08234498284377345,0.6820262436972147,0.013438917297580524,-0.5247450618843654,0.007673441345502978,0.032308368116734466,1.0347353824872227,0.000049844160430361594,0.006052066074119075,-1.5865066454962822,0.00001717157173037026,0.017633078292227714,0.043973979205461866,0.8896717294109486,0.03380634109263821,1.0246179943999216,0.008382478206165837
ENSMUSG00000041556,Fbxo2,0.3245560459764836,-0.6123107821783873,0.00008898317139833942,0.3075208246752069,-0.6542814685096057,0.00009801547693106675,0.9057927746512369,1.2749806929268481,0.000000012910534351788727,0.6190988499911353,0.6059019528380643,0.017080575765635254,0.4792048335887767,0.17635031400461254,0.7495978427681522,0.7788215561153068,0.9196421749025665,0.011992125508042519
ENSMUSG00000032898,Fbxo21,0.3335020827917274,0.18957527973116695,0.25704846186322683,0.3223036337025455,0.09018165876614304,0.6540910359728479,0.19269174131773506,-0.7390810230570457,0.011014267358270758,0.4138787912960067,0.47102437487317084,0.07246376634164325,0.15731471809732567,-0.9986508613373262,0.09283001953102434,0.13458750887823892,-1.230031151600203,0.018997793727229283
ENSMUSG00000027180,Fbxo3,0.4956412879673188,-0.049957498933966504,0.7950032194919829,0.6498292466978651,0.5759015492420656,0.0002910447298967076,0.33453963639598755,-0.6485571767189057,0.026053737993998755,0.2757816472411078,-0.9396542472380308,0.0014866602859183269,0.44497591690386407,-0.19132842724539567,0.8230957657904128,0.43310387928115746,-0.23231640415263166,0.7383749797028282
ENSMUSG00000052934,Fbxo31,0.6611738174521407,0.7481013958683342,0.0000005410191476165366,0.4712836311728667,-0.1362954458772394,0.49483328360482726,0.33312373181716654,-0.6450216068880322,0.026904932926152005,0.33107552364555937,-0.6508667694986385,0.02871000544933925,0.26691640081568224,-0.9372604775416924,0.11851437461617573,0.16073958406310998,-1.6823062996553833,0.0010862736971980857
ENSMUSG00000022358,Fbxo32,0.04664278505051261,-0.86436128228048,0.000000052840400591956576,0.03885766944328997,-1.1141244069164071,0.00000000007007426766312117,0.06989419875452915,0.015054838689842587,0.9078329074049233,0.27027976899190864,2.46032814466266,0.000000000000000000000000000000047052372884279295,0.06776634010346337,-0.027648948625046188,0.9619400657514233,0.09121333540089178,0.41879334016926784,0.29640903416898595
ENSMUSG00000035329,Fbxo33,0.26060730694889583,0.18941053409263042,0.25910319432763257,0.29058778888025544,0.41622024812305947,0.012042518112183117,0.15433359909149252,-0.7010499194135804,0.016492440944045,0.1400228014421186,-0.8456700995780277,0.0044695161629787145,0.12965498744285084,-0.9197605134217799,0.13022068633159686,0.1935891419172773,-0.32957962850890343,0.695036364160222
ENSMUSG00000022184,Fbxo4,0.033038639410779766,-0.6537572325187462,0.00006109456852799541,0.039011257069548035,-0.26293883884006153,0.1695633843883374,0.0716962591275741,0.7975075008878099,0.0012325624401088205,0.058870097266431,0.4624602036519949,0.08205100986588568,0.05773968774121624,0.407458925229637,0.362771518601255,0.08993762441626392,1.0890859134003161,0.002186269072379428
ENSMUSG00000047013,Fbxo41,0.3794353545775827,1.2127199329615008,0.00000000000000023584324407885793,0.23149494967746567,-0.17541928608885193,0.36548282613055116,0.12305497975935518,-1.1084557110777524,0.00013720600844000937,0.04759124685557272,-2.511813585374124,0.00000000000006284708952380426,0.0943888308583954,-1.443563732844811,0.010904985060008504,0.03444419658495214,-2.906453157861364,0.00000011057289270458309
ENSMUSG00000019773,Fbxo5,0.0063239225762930455,-1.3833698650684392,0.0000000000021773101715873325,0.01029037095929023,-0.3782497746421276,0.09169635329744846,0.023555503447658995,1.0815083570316864,0.00008952616209527928,0.025721280815006065,1.225421006351147,0.000008810826696939454,0.02938846382037952,1.338120012426982,0.0016289297911470679,0.018178881530946964,0.6046519770853411,0.19361648719725918
ENSMUSG00000020271,Fbxw11,0.2846690611416206,0.18025109849985466,0.2830400999722587,0.2490807328840139,-0.1298191842437535,0.5197045863564325,0.2780321718412209,0.07820570647689884,0.8016811772407322,0.228878135166685,-0.22965308620892277,0.49196252265872686,0.279017532977015,0.07924590770088846,0.8024138517361852,0.22899012174070035,-0.21647474726727234,0.8520398374527561
ENSMUSG00000028086,Fbxw7,1.7226673581850367,1.6888334682845123,0.0000000000000000000000000000006744820018378275,0.7482021213161546,-0.6206500893751192,0.0002040824675084687,0.3124000375271496,-1.8092844892700786,0.000000001288631418241977,0.22598964908585545,-2.2804822832093596,0.0000000000007625614183166784,0.37790107006676255,-1.463687540551653,0.004728317091361218,0.1667992112400923,-2.6569469357014066,0.0000005641390111941615
ENSMUSG00000015947,Fcgr1,0.006169680562237117,-2.830619901834961,0.000000000000000000000000000000000000000000000006579663019701174,0.007333809153822515,-2.4041244878143795,0.000000000000000000000000000000256288981501422,0.19487995748500392,4.194875828816553,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005182419746528983,0.01210413214823815,-1.3080978759206525,0.0002472540653309161,0.015904345126323036,-0.8422939066131283,0.2520718495250663,0.07590480358535749,1.5127191394623116,0.000020152771546259102
ENSMUSG00000026656,Fcgr2b,0.005645257714446962,-3.292480794477478,0.000000000000000000000000000000000000000000000000000000000000369190041924746,0.004838010227128989,-3.359588840244312,0.000000000000000000000000000000000000000000000000000627425857875175,0.17994860010834576,3.2010284105484526,0.00000000000000000000000000000000000000000000000000000013700918021342824,0.012654319973158065,-1.5525667391281948,0.000015668572121726432,0.04079810271535039,0.23134994397359065,0.6195077803406562,0.28225105534891337,3.4919816518773086,0.0000000000000000000000000000000000013819584275480642
ENSMUSG00000059498,Fcgr3,0.01872498050638965,-2.3423691518185983,0.0000000000000000000000000000000000000002283024613064869,0.013362123484451493,-2.7254602209516694,0.00000000000000000000000000000000000000000025763260897613322,0.39297787992187383,3.7928738461352296,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000013008782997273232,0.03961352339423394,-0.7410091603937161,0.027724154063573283,0.0729525396011774,0.2033807510657537,0.6359728688181835,0.18497809277103927,1.6503283215727294,0.0000007320093383618907
ENSMUSG00000059089,Fcgr4,0.001419026529314537,-1.8368401399949281,0.18534039199776225,0.001612670075709663,-1.4898036590604775,0.46251040888579026,0.015574950367031357,2.7370604797726896,0.022254275461831997,0.0027509391245995793,-0.3716143266705849,0.5703492133285135,0.012101132161332745,1.9028101181218773,0.18255707086637055,0.007973193653924108,1.256796937030952,0.263399896844293
ENSMUSG00000003420,Fcgrt,0.023845815373046458,-3.7023269071619627,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000001506912489966367,0.019352040908515954,-3.845821919893461,0.00000000000000000000000000000000000000000000000000000000000000000000000000009565658903095301,0.32540061593268815,0.8579250667477161,0.0006203158650218024,0.03961352339423394,-2.3970287488149467,0.000000000010073565230746342,2.0343731896366246,4.0316533780295805,0.0000000000000000000000000000000000000000000000000000008207512178886126,1.7340101558554148,3.730531250356756,0.000000000000000000000000000000000000000000000031929226147594225
ENSMUSG00000042474,Fcmr,0.00104884569558031,-1.2739231425039517,0.00728903224226127,0.0013054948231935367,-0.7751035917699749,0.15165029064851795,0.0015446231768956717,-0.27226679338185455,0.9217993631774254,0.0008252817373798738,-1.1181659696659878,0.32937358828314406,0.019016064824951457,3.8621681336245306,0.000000015227388671433196,0.004783916192354464,1.4564586488357385,0.09107086877278656
ENSMUSG00000015852,Fcrls,0.03069416079712966,-2.4706158039614676,0.00000000000000000000000000000000000000000000000598905104535448,0.014091664709177292,-3.516961340643957,0.0000000000000000000000000000000000000000000000000000000000000000007063050127932912,0.7728264628401345,4.20168740748716,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013754753842792326,0.0425020094750635,-1.4992831044720942,0.000005856558803398027,0.10476122985382347,-0.1141188820310397,1,0.3313659282570859,1.6665813504399782,0.0000005736571108586655
ENSMUSG00000032051,Fdx1,0.09498223225564043,-0.7375169893131122,0.000002532696939372846,0.13619382758433748,0.05880984887324736,0.7830270179238007,0.18921633916971978,0.5825791848045894,0.02174527946512421,0.10907473629037331,-0.3051594824690911,0.3948780856954345,0.1635381574945825,0.318349013294168,0.4573456749738986,0.37601581271906087,1.6180217699492585,0.0000006252608016080063
ENSMUSG00000024742,Fen1,0.03208233892363301,0.08732926822334175,0.6554706242869243,0.03451881900149969,0.23996214602135613,0.2043525171202655,0.015446231768956717,-1.0686910386556656,0.0010439681908497634,0.038788241656854065,0.366106704109761,0.18576737692486703,0.023510771056303618,-0.3906491824721945,0.6783447579435377,0.01722209829247607,-0.847251949252243,0.1607940514557988
ENSMUSG00000027356,Fermt1,0.0026838110445731463,1.4441511128499815,0.0000018312715606064437,0.00038396906564515783,-2.456636795125279,0.000000003616834944664131,0.0005148743922985573,-1.4932371396491035,0.028979459299804822,0.0011003756498398317,-0.49447107445612026,0.4540022284313798,0.007952172563161518,2.517785187909473,0.000003953737918010075,0.0003189277461569643,-1.449076667160769,0.201262339408486
ENSMUSG00000024965,Fermt3,0.007249374660628613,-2.4984014601629188,0.000000000000000000000000000000000000004238839837086141,0.005337170012467694,-2.822693050288234,0.0000000000000000000000000000000000000034427895807095934,0.17145317263541957,3.8717016533258173,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000035207642308773284,0.016918275616287413,-0.734328036404448,0.041377778005014534,0.04563855557988349,0.7874605220068922,0.0710416130728055,0.06729375443911946,1.3960168966843818,0.00012362122826044695
ENSMUSG00000029697,Fezf1,0.0010796940983914957,-3.3595449306527776,0.00000000000000000000000000000000001265691423062387,0.018161736805015965,3.297514525442949,0.000000000000000000000000000000000000000000000000010190790831236194,0.003346683549940622,-1.1306670602643951,0.011493896875885468,0.003713767818209432,-0.9698736500051979,0.034200422616558764,0.0017287331659046777,-1.83500387068265,0.03633978917334483,0.0015946387307848213,-1.9560366558806521,0.01640011217630216
ENSMUSG00000021743,Fezf2,0.22426788843731923,2.6065264785696876,0.0000000000000000000000000000000000000000000000000000000000000000039004637108582714,0.025649133585096545,-2.601322322655957,0.000000000000000000000000000000000000000000002823704137031063,0.10040050649821866,-0.18941864687599885,0.645447962967536,0.023245435602866446,-2.386902919616087,0.0000000000019756062260624405,0.030771450353103264,-1.903089251391655,0.0010033502129181658,0.008929976892394999,-3.6678309162453924,0.0000000007793367175012182
ENSMUSG00000044453,Ffar1,0.0002159388196782991,-1.1045478438844043,0.0926520588357137,0.00030717525251612625,-0.37690960265454443,0.6964586932925377,0.0003861557942239179,0.34922158336441633,0.848828422671551,0.0008252817373798738,1.4197990515179981,0.11560271709892103,0.0020744797990856134,2.834153757454935,0.0081425381236739,0.0003189277461569643,0.6520094579535467,1
ENSMUSG00000051314,Ffar2,0.0008946036815243821,-0.8017285719447447,0.04337438727634126,0.0009599226641128945,-0.5833604801219714,0.2203438061740855,0.0015446231768956717,0.36848348552504717,0.6101655502804657,0.0023382982559096424,1.0233772304064992,0.07697893185653534,0.0024202264322665487,1.1125287094232146,0.30839187853369754,0.0044649884461974996,2.005301723750244,0.004145468923513435
ENSMUSG00000019429,Ffar3,0.00033933243092304147,0.12427084661147703,0.8879909712406523,0.00034557215908064204,0.19013099006934908,0.89377860711341,0.00012871859807463932,-0.49323713964910354,0.6346303789585445,0.0005501878249199158,1.1112499864318348,0.39643978888882486,0,-0.027648948625046188,1,0.0003189277461569643,0.905766050199329,1
ENSMUSG00000054200,Ffar4,0.00027763562530067027,-1.2262264004726546,0.026216899471268075,0.0010751133838064419,1.9892182961433527,0.00006008688693490641,0.00012871859807463932,-1.1851148442867725,0.30142234247567584,0.00013754695622997896,-1.0794335751772746,0.27657010372713947,0.0006914932663618711,0.9546490496414943,0.8157379681259317,0.0003189277461569643,0.21388834556166003,1
ENSMUSG00000028001,Fga,0.00012339361124474236,-0.5981951778596137,0.5125574482367656,0.00019198453282257892,0.30116230245809383,0.8560865672637574,0.00025743719614927863,1.0917253610720525,0.7429090875197752,0.0004126408686899369,1.7279213468803292,0.19593167796971933,0,0.8203479579299042,1,0,0.699315172731902,1
ENSMUSG00000033831,Fgb,0.00033933243092304147,0.3169159245538733,0.7529850853924945,0.00030717525251612625,0.12059005681627255,1,0,-1.4366536112827362,0.2647741928139981,0.0004126408686899369,0.853452228964187,0.5819670856861461,0.0006914932663618711,1.788639098202566,0.3762647400667543,0,-0.03765042143430364,1
ENSMUSG00000036585,Fgf1,0.03649366052563255,-2.493221438175057,0.00000000000000000000000000000000000000000000000000065271520414291156,0.10202058074191844,-0.5896159460785819,0.0005281325138476492,0.25911053792424893,1.0702852646134564,0.000004020391391431172,0.48952961722249516,2.2744950183971757,0.0000000000000000000000000017471108481013696,0.19915006071221888,0.5700098526642883,0.16045953443209926,0.2812942721104425,1.1063508544555194,0.0012107864048493029
