Barcode,Cluster
imefdabg-1,2
imegnmod-1,1
imehcgck-1,1
imehiabg-1,1
imeibkaj-1,1
imeidcmb-1,1
imeingfg-1,6
imekaagk-1,9
imekffmi-1,6
imeladbn-1,4
imelcabd-1,1
imellfai-1,3
imemckdn-1,1
imemfecm-1,1
imenpioe-1,1
imfdbonm-1,1
imfdcjho-1,9
imfdpdfj-1,6
imfemidj-1,1
imffdlhj-1,1
imfgjbno-1,1
imfgkkhh-1,1
imfhmjbn-1,8
imfhphmb-1,1
imfijboi-1,1
imfkijde-1,6
imfklblp-1,1
imfklipj-1,6
imflcabh-1,1
imflfpeg-1,1
imflhoal-1,1
imfnbhmf-1,2
imfnpfep-1,1
imfobpgb-1,1
imfpegfg-1,1
imfpepgj-1,1
imfphgbi-1,1
imfphlja-1,1
imgacnjo-1,4
imgbdfpl-1,1
imgcmfpe-1,6
imgcmgip-1,1
imgdbpgh-1,1
imgeilfo-1,1
imggghgg-1,4
imgjibfi-1,4
imgjpkok-1,1
imgkgeli-1,1
imgkldkl-1,9
imgkleek-1,1
imgopafo-1,4
imgoplon-1,1
imhbcacn-1,1
imhdbohc-1,1
imhfogbj-1,1
imhhinjj-1,8
imhhjloh-1,5
imhkfban-1,1
imhnbpgg-1,1
imhnefno-1,6
imhnnkhg-1,5
imhpbegn-1,5
imhphjbe-1,2
imiaanaj-1,4
imiadmmg-1,8
imiagpan-1,1
imibchlc-1,8
imibdocn-1,1
imibkabg-1,1
imicjogo-1,1
imiflijj-1,1
imifomme-1,1
imihejgk-1,4
imihpkmo-1,4
imihpnpb-1,1
imiidmlo-1,1
imijlemm-1,1
imijpcme-1,1
imilfpje-1,5
imimeplc-1,4
iminkdcp-1,1
imipdnme-1,1
imjalocf-1,1
imjangdn-1,1
imjapkbh-1,2
imjbfpio-1,1
imjclohe-1,2
imjddbmd-1,2
imjeaonb-1,1
imjfbneb-1,1
imjhnopi-1,4
imjjiopa-1,2
imjkgnjf-1,1
imjkppnn-1,1
imjngmme-1,4
imjnpobi-1,1
imkajhbo-1,5
imkclaki-1,8
imkdpokm-1,5
imkehkgc-1,2
imkgkbod-1,4
imkhlmln-1,6
imkhoeij-1,5
imkicffd-1,6
imkilicp-1,4
imkjloln-1,1
imkmgobl-1,1
imkmjbeg-1,6
imknchka-1,4
imkncioc-1,1
imkoacml-1,10
imkpahhl-1,9
imkpdmbi-1,6
imladkcj-1,10
imlakeco-1,10
imlbaomd-1,2
imlbhfff-1,10
imlchiah-1,5
imlciidb-1,5
imldbnmh-1,10
imldkcmn-1,10
imlemolp-1,10
imlfhncp-1,4
imlgkcif-1,4
imlkkpjg-1,10
imlmdkbd-1,4
imloaidn-1,10
imlpbfna-1,1
imlpmfhn-1,1
immagndk-1,1
immaolbo-1,1
immbnakj-1,1
immcgfcn-1,6
immcnnfn-1,1
immeimnf-1,1
immgjeak-1,1
immhccgn-1,1
immkkjnd-1,1
immmfolf-1,1
immnmldh-1,1
imnaeigh-1,1
imnbbmgo-1,1
imnbckhi-1,1
imnbeijf-1,2
imncfmkh-1,2
imncmebe-1,1
imngenig-1,1
imnhgmnh-1,2
imnhihio-1,1
imniepkd-1,1
imnjciik-1,1
imnjgbeg-1,6
imnjholm-1,1
imnkkfnd-1,2
imnmdpek-1,4
imnnklpk-1,4
imnoafpo-1,2
imoaamho-1,1
imoaldkf-1,1
imobegel-1,8
imocnobk-1,1
imocnojo-1,4
imoejgab-1,9
imoelpgk-1,1
imoepjnp-1,1
imogaogj-1,2
imohecpa-1,4
imohnhek-1,2
imoibmdj-1,1
imoickop-1,4
imoiefhj-1,1
imojbekd-1,1
imojdhmm-1,3
imojfkap-1,1
imolllog-1,2
imomalla-1,5
imoodapj-1,2
imooplla-1,1
imopdjmb-1,1
impaejjo-1,1
impanddh-1,1
impedfgo-1,5
impegdmb-1,1
impfjncc-1,1
impflhhd-1,1
impgcehn-1,6
impgmnpk-1,4
imphjpif-1,3
imphlomm-1,5
impilllp-1,1
impinlch-1,1
impjcjbe-1,1
impkjncb-1,1
impnnefl-1,8
impnoago-1,1
imppidfb-1,1
inacdnbh-1,1
inaebhlk-1,1
inaedlaa-1,1
inaekogj-1,5
inaekpmm-1,1
inaffhin-1,1
inagdnfb-1,5
inaggbfe-1,4
inaimhkg-1,6
inakhkff-1,1
inalcddi-1,1
inaodkel-1,2
inapaohl-1,1
inapmagi-1,5
inbacddn-1,1
inbaehhj-1,1
inbafanf-1,1
inbajobb-1,1
inbbgild-1,2
inbbhode-1,1
inbepabg-1,8
inbfohjp-1,1
inbfpbjm-1,1
inbhhkpd-1,5
inbhibge-1,1
inbhncka-1,1
inbijmfm-1,6
inbingmb-1,1
inbkandb-1,1
inbkgemp-1,1
inbljkdi-1,1
inbnjogd-1,1
inbodkip-1,2
inbolipm-1,2
inbpagoj-1,8
inbpfkpn-1,1
inbpimgb-1,6
incanhbc-1,1
inccemjg-1,1
inccijao-1,1
incedhlo-1,1
incemaag-1,1
incfbjbl-1,1
inchjdpa-1,4
incjgmag-1,1
inckciak-1,2
incknlbo-1,5
inclifle-1,1
incmcffo-1,1
incminfe-1,1
incnhkmj-1,1
incobfnm-1,9
incomjnd-1,1
indafphi-1,8
indakfai-1,1
indaphij-1,1
indbddef-1,1
indbnbac-1,4
inddddcj-1,1
indddndl-1,9
inddline-1,1
indgdkfm-1,1
indhmegf-1,4
indihcfg-1,4
indimbfn-1,1
indjkpgb-1,1
indkckhb-1,1
indkkgcg-1,1
indlbinh-1,6
indlbjfg-1,1
indleeji-1,9
indlpnjb-1,8
indnnibm-1,1
indopngp-1,1
indpblbk-1,1
indpocah-1,1
ineahkpl-1,1
inebbnjl-1,1
inebdieg-1,1
inecmdjo-1,4
inecpnai-1,8
ineeccoo-1,4
ineeilaa-1,1
ineekcih-1,2
ineemakp-1,1
inefcloo-1,1
ineghkko-1,8
inehnppl-1,4
inehpddf-1,1
inelhljg-1,5
inembkpb-1,1
inempgad-1,1
inenohkc-1,1
ineobpco-1,1
inepaamo-1,1
inepdojc-1,8
inepeakc-1,2
inepeall-1,2
inepnojg-1,1
infakpia-1,1
infaofmc-1,5
infbbiie-1,1
infdbikl-1,1
infdgncf-1,9
infdiogg-1,1
infeibob-1,9
inffbhbk-1,2
infhijhc-1,1
infhjjad-1,2
inficdgc-1,6
inflboel-1,1
inflnemp-1,1
infmebig-1,1
infmjbjg-1,1
infmogpm-1,1
infnmpdf-1,1
infnohjp-1,6
infodfch-1,1
ingampop-1,8
ingbdcdp-1,3
ingcgcen-1,6
ingcijgf-1,1
ingdpodf-1,4
ingeimeg-1,1
ingekjnh-1,1
ingfipen-1,5
inggpmof-1,1
inghafpj-1,1
inglkhcm-1,1
ingnobnp-1,1
ingopapc-1,1
ingpdijb-1,4
ingpggmg-1,2
ingpocgi-1,1
inhcccop-1,1
inhcoalk-1,9
inhdamkj-1,4
inhdmcic-1,4
inhdpnao-1,1
inhehhap-1,1
inhehmme-1,1
inhfjijh-1,6
inhgeail-1,1
inhgkded-1,8
inhgpfca-1,2
inhhiiin-1,2
inhhkijj-1,6
inhhnkfi-1,2
inhidgpd-1,5
inhieocc-1,1
inhiljcb-1,1
inhjcdnm-1,2
inhjhipj-1,1
inhjifjm-1,1
inhlibic-1,1
inhmggnf-1,1
inhniemj-1,1
inhoabok-1,5
iniaeoep-1,8
iniciibp-1,2
inidmjoo-1,1
inifjolf-1,1
inihffhh-1,2
inihkcgp-1,1
inihkmoh-1,1
inihombo-1,1
inijemki-1,1
inijpfaj-1,1
inilcgcc-1,1
inimbaoa-1,2
inimminl-1,2
ininifkb-1,1
iniobdbg-1,4
iniohpnk-1,1
injabjfp-1,9
injbkncn-1,4
injcldom-1,2
injdfhfk-1,4
injfmbkj-1,2
injgdmon-1,1
injgnlmj-1,1
injhemcn-1,1
injimmdd-1,6
injipenb-1,2
injjjgdi-1,1
injkejel-1,1
injolndl-1,1
inkbefop-1,4
inkbldae-1,1
inkifbpl-1,4
inkjfpij-1,8
inkkonji-1,1
inlakiim-1,1
inlbidli-1,4
inlbkaim-1,1
inlbmcpf-1,1
inlcfcnf-1,1
inldlbkn-1,1
inlempon-1,1
inlfmldn-1,1
inlfpcdn-1,1
inlhcghd-1,1
inliejpk-1,6
inlineji-1,4
inljimde-1,2
inljlblb-1,5
inljljgk-1,1
inlkfedb-1,2
inlklmgj-1,2
inlmmoic-1,6
inlnfooa-1,1
inlnomen-1,1
inlnpdme-1,1
inlomgmk-1,1
inlpokfm-1,4
inmaahhk-1,4
inmbaohi-1,1
inmbcekl-1,1
inmchdfc-1,3
inmdbicp-1,8
inmdgnea-1,1
inmegiad-1,1
inmeifgo-1,1
inmhcfmf-1,1
inmikmoh-1,1
inmipfia-1,1
inmleemm-1,2
inmlhdod-1,4
inmljmjg-1,1
inmmface-1,1
inmpchci-1,1
inmpeljd-1,1
innbafnk-1,8
innbjjgb-1,1
inncbdck-1,1
inndcjik-1,4
inndgchi-1,1
innfaglh-1,1
innfgkfn-1,1
innhbnel-1,1
innhinda-1,3
innkfjdc-1,1
innkjdla-1,1
innlhnol-1,1
innljggf-1,1
innmnohc-1,1
innnddfh-1,1
innobodj-1,1
innoeimi-1,5
innoiblm-1,6
innoolji-1,1
innpebal-1,2
inobcknd-1,5
inodmmgb-1,8
inoefdmi-1,1
inohgomo-1,6
inohiidh-1,1
inohobmc-1,1
inojhkfh-1,1
inojppdm-1,6
inolgofh-1,1
inonbcli-1,1
inonobho-1,1
inooipeg-1,2
inoopgik-1,1
inopiood-1,1
inopnjmm-1,9
inpaoold-1,1
inpbgcfg-1,1
inpbnnnd-1,8
inpeagko-1,1
inpfemip-1,2
inphhafe-1,1
inpiadmd-1,9
inpjeooo-1,2
inpjfjed-1,1
inpjgaai-1,4
inpngmka-1,5
ioabidig-1,4
ioacjfdl-1,9
ioacpaed-1,6
ioadcplc-1,4
ioadfihi-1,9
ioadkpkk-1,10
ioaebmmi-1,10
ioafaepc-1,9
ioafocbi-1,4
ioaghcpe-1,4
ioaifoin-1,5
ioaijgne-1,10
ioajcfkg-1,10
ioakaeoc-1,10
ioakjdnk-1,4
ioakldon-1,10
ioakpgjm-1,4
ioaloklj-1,10
ioamddkc-1,10
ioamgecm-1,6
ioankojg-1,10
ioaogbhi-1,4
ioapooep-1,8
iobalgoa-1,8
iobbhlhk-1,1
iobbmnhc-1,1
iobcaojc-1,1
iobdceha-1,1
iobdglka-1,1
iobdhlan-1,1
iobeogle-1,1
iobhchnm-1,1
iobiliji-1,1
iobkclbi-1,1
iobmgahb-1,1
iobmnbpi-1,6
iobokfnh-1,1
iobpaejk-1,4
iobpimfi-1,1
iobpjocg-1,1
iocahoaf-1,1
iocbepll-1,4
iocbmdhe-1,4
ioccgapg-1,5
iocdfkea-1,1
iocednbd-1,5
iocfdhhk-1,1
iocfmloa-1,1
iocgnngf-1,1
iochkfkj-1,1
iocilaah-1,1
iocjaneg-1,1
iocmlfho-1,1
iocoanal-1,1
iocoannh-1,1
ioconnin-1,1
iodahgmh-1,8
iodajdaa-1,4
iodcenhc-1,1
ioddcgol-1,4
iodfdblo-1,2
iodfpclb-1,1
iodhjifn-1,1
iodjcipf-1,5
iodkmojj-1,2
iodmdmdl-1,1
iodmlgkl-1,5
iodndflc-1,5
iodoajjb-1,5
iodoilib-1,2
iodojpol-1,9
iodpkkgg-1,1
ioeabpca-1,1
ioebniii-1,2
ioecckeg-1,1
ioecepcf-1,2
ioecidin-1,6
ioedcfad-1,1
ioedfipa-1,2
ioedgdgd-1,4
ioeeapoa-1,1
ioeepdca-1,1
ioegfioa-1,1
ioegfjbm-1,2
ioehkoig-1,4
ioeigfmf-1,1
ioejninh-1,1
ioekbapk-1,1
ioekceje-1,1
ioelgopp-1,4
ioelnbfe-1,1
ioemnbcf-1,8
ioengeob-1,1
ioeohnki-1,1
iofahfli-1,6
iofaookj-1,4
iofbedka-1,6
iofbimem-1,6
iofblgfh-1,9
iofbnlfh-1,8
iofcefcn-1,9
iofdagpb-1,4
iofdfgfm-1,6
ioffcgci-1,10
iofgmkbe-1,2
ioficoil-1,1
iofkaabf-1,8
ioflhofa-1,6
iofliapg-1,6
iofmikaj-1,4
iofmmhbd-1,10
iofnepfk-1,10
iofoencp-1,10
iofphjfl-1,4
iofplkah-1,10
iogblaii-1,10
iogclijg-1,10
iogekgem-1,2
iogelcol-1,10
iogfieja-1,4
iogfjldj-1,10
ioggjdal-1,10
ioghcbcd-1,10
ioghochd-1,6
iogigehj-1,6
iogjdakm-1,8
iogjdcch-1,6
iogjgllm-1,4
iogjlkil-1,4
iogkhdpe-1,9
ioglmhlb-1,8
iogmlkpn-1,6
iognahjh-1,10
iogpepoe-1,9
iohcilpg-1,9
iohdpkmo-1,6
iohebdnd-1,6
iohgalih-1,10
iohgccnm-1,4
iohgekhn-1,2
iohggffa-1,4
iohjlblh-1,6
iohkcbkp-1,5
iohkmdip-1,6
iohlggip-1,9
iohmfabo-1,5
iohndegl-1,6
iohnjgpm-1,10
iohnkcgd-1,10
iohpakec-1,9
iohpkokg-1,10
ioiaagbp-1,8
ioibboaj-1,6
ioibilmc-1,6
ioiccmgj-1,4
ioiciojn-1,6
ioifpimm-1,10
ioihngbp-1,10
ioiiokap-1,9
ioijigpe-1,4
ioijkaej-1,4
ioilkojc-1,5
ioilllph-1,4
ioimbopa-1,6
ioimkcbd-1,4
ioinlalo-1,4
ioipbcif-1,4
ioiphkhf-1,8
ioipikpd-1,6
ioipoflp-1,2
iojadkdm-1,4
iojdclak-1,6
iojdmpan-1,4
iojfolgc-1,4
iojhbgih-1,8
iojibefn-1,4
iojidnkb-1,1
iojikpjh-1,2
iojjmbgn-1,9
iojjmlnl-1,4
iojjoolg-1,6
iojlafcf-1,1
iojlakhf-1,1
iojmibkn-1,1
iojnbkgh-1,1
iojnlepn-1,1
iojpeefb-1,1
iojpmlam-1,1
iokagjcn-1,1
iokagpgm-1,1
iokailpp-1,1
iokakpmj-1,1
iokbpgpd-1,1
iokcaene-1,1
iokceccj-1,8
iokcmiko-1,8
iokjaenn-1,5
iokjgojd-1,1
iokjofcf-1,1
iokmdgal-1,1
iokmndif-1,1
ioknikdk-1,1
ioknjhge-1,1
iokolomf-1,1
iokooaci-1,1
iokpiboh-1,1
iokpiklg-1,1
iolajdfg-1,2
iolcnmjd-1,1
iolddjcl-1,5
ioldfoko-1,1
ioleacng-1,1
iolfdijg-1,1
iolgbinn-1,4
iolglail-1,1
iolihemm-1,1
iolingbk-1,4
ioljjpfe-1,1
iolklagp-1,4
iolklpmp-1,6
iolpefdh-1,1
iolpndeg-1,1
iombkpom-1,5
iomcnhpo-1,1
iomcohkg-1,1
iomdkbnl-1,1
iomdmhjp-1,1
iomefcjg-1,1
iomelihp-1,1
iomfljik-1,1
iomhpdig-1,1
iominlmo-1,1
iominodh-1,1
iomippjd-1,1
iomjekdc-1,1
iomkiijb-1,1
iomlkjoo-1,1
iommdhjk-1,1
iommocgm-1,1
iomnfodn-1,1
iomobhan-1,1
iomocfhe-1,1
ionaakmi-1,1
ionajhbk-1,1
ionapkif-1,1
ionbfmgp-1,1
ionbhahh-1,8
ioncccjo-1,1
ioneddda-1,1
ionefhib-1,1
ionggkjb-1,1
iongidhc-1,1
ionkaoik-1,5
ionmefif-1,1
ionmepoh-1,4
ionnbhmi-1,4
ionncben-1,1
ionpbbcl-1,1
iooadaba-1,4
iooajpfp-1,4
iooapbdb-1,1
iooapepc-1,1
ioobfngf-1,1
ioodakbo-1,2
iooddnbp-1,2
ioodkkfb-1,2
iooemncc-1,1
ioofdifc-1,1
ioofnfmn-1,5
ioogapha-1,1
ioogdepa-1,4
ioohloke-1,8
iooigdkj-1,8
ioojjlig-1,1
ioojkoib-1,4
ioojomaa-1,4
iookbcid-1,3
iooklndp-1,1
ioolfbnj-1,1
ioonbgnk-1,1
ioonllei-1,1
ioopcfoc-1,1
iopcebdk-1,1
iopcmmbm-1,3
iopcpknb-1,2
iopddglj-1,3
iopddled-1,1
iopfblai-1,1
iopfknei-1,2
iophncmd-1,1
iopioncf-1,1
iopjlabm-1,4
iopjpkog-1,1
iopkajmj-1,1
iopklnoc-1,1
iopmllof-1,2
iopnphmp-1,1
iopolejb-1,1
ioponalc-1,1
iopopaba-1,2
ipaalbei-1,3
ipadnchl-1,1
ipaejiec-1,2
ipaepbfh-1,1
ipahkjhg-1,1
ipaiadfp-1,1
ipajglnj-1,2
ipajkako-1,1
ipajohop-1,2
ipajphfl-1,5
ipakonli-1,1
ipalfmii-1,1
ipamgilc-1,4
ipamimpf-1,6
ipamnllg-1,6
ipaodbdh-1,1
ipaofhcl-1,1
ipaohfkc-1,4
ipbbcihf-1,1
ipbblnee-1,1
ipbcdejm-1,2
ipbciahd-1,1
ipbciojk-1,4
ipbcogph-1,1
ipbhaamf-1,1
ipbhhnhd-1,1
ipbhmcca-1,1
ipbidnaa-1,1
ipbilgdo-1,2
ipbjajlc-1,4
ipbjocol-1,10
ipbklgld-1,6
ipbmogaj-1,10
ipbngcab-1,10
ipbngdbe-1,10
ipbnpbjd-1,8
ipboacoi-1,10
ipbobhpl-1,4
ipbojnng-1,6
ipbomnmo-1,4
ipcbdggl-1,10
ipcccigm-1,6
ipcglgck-1,2
ipchnpcj-1,9
ipcijepc-1,6
ipcjhmkc-1,2
ipcjmohl-1,5
ipckcpfm-1,4
ipckdihe-1,2
ipcpaail-1,4
ipcpecln-1,9
ipcpeehn-1,6
ipdamjdd-1,4
ipddcfka-1,8
ipdeeknm-1,2
ipdgafje-1,4
ipdghbjf-1,4
ipdhahod-1,6
ipdhbkjm-1,1
ipdhikhn-1,1
ipdihkfn-1,1
ipdjlled-1,1
ipdjmbgh-1,2
ipdjnphh-1,4
ipdleipc-1,4
ipdmaond-1,9
ipdmflkp-1,1
ipdnaokh-1,1
ipdplopg-1,8
ipecbfdk-1,4
ipecgdno-1,1
ipedhhio-1,1
ipeecnlm-1,1
ipeejhil-1,2
ipefkbdb-1,1
ipeflpjm-1,1
ipegdikc-1,1
ipehifgj-1,4
ipehkijg-1,4
ipehohdm-1,5
ipekempo-1,10
ipekjefj-1,10
ipelibae-1,10
ipemefke-1,10
ipemgccd-1,5
ipemlkna-1,10
ipennmco-1,4
ipeoklpo-1,6
ipepgfhi-1,9
ipepognc-1,6
ipfbcdgk-1,6
ipfchjhl-1,6
ipfdcnfi-1,2
ipfelpne-1,4
ipfepian-1,8
ipffhkco-1,1
ipfhjaff-1,1
ipfieamn-1,1
ipfihbdb-1,1
ipfiomjo-1,1
ipfkmfmn-1,1
ipflbdja-1,1
ipflgiaf-1,1
ipflidpi-1,1
ipfljeoi-1,1
ipflnlkd-1,1
ipfmfjhf-1,1
ipfmiead-1,2
ipgceplo-1,1
ipgchffp-1,1
ipgddjgh-1,1
ipgfmmho-1,1
ipggegja-1,2
ipggmkpf-1,4
ipgjhlfp-1,4
ipgjocec-1,4
ipgkelgb-1,5
ipgljbid-1,4
ipgobdgg-1,1
ipgonnam-1,1
iphcleam-1,1
iphdbphf-1,1
iphdejda-1,2
iphdohnf-1,1
iphennga-1,9
iphfkolo-1,4
iphghiog-1,4
iphgoibb-1,6
iphgpnlk-1,8
iphhnekl-1,5
iphjambp-1,4
iphjmpjd-1,6
iphkfhgo-1,4
iphkpoce-1,6
iphmieea-1,6
iphnhlgn-1,6
ipiceeli-1,9
ipidbpcd-1,9
ipieiogg-1,9
ipifbpbm-1,9
ipifjklg-1,5
ipigpikb-1,9
ipihmoin-1,10
ipijbpjo-1,9
ipikiibi-1,10
ipilaecc-1,10
ipilcnjl-1,10
ipildecn-1,9
ipilmeee-1,4
ipilmgkh-1,6
ipimbggn-1,10
ipipeogl-1,10
ipjagpbj-1,4
ipjaojae-1,10
ipjbedjk-1,10
ipjcbgbh-1,10
ipjcddcb-1,1
ipjdbblo-1,1
ipjdmndc-1,1
ipjeafpe-1,1
ipjeobcf-1,6
ipjfbbgf-1,5
ipjffhom-1,5
ipjhebdj-1,1
ipjhpcgn-1,1
ipjhpkbp-1,1
ipjkbpik-1,4
ipjkgdam-1,2
ipjojggh-1,2
ipjokfhb-1,5
ipjpcaej-1,2
ipkaebpl-1,1
ipkbifmn-1,1
ipkdomde-1,1
ipkebfba-1,1
ipkefnkd-1,1
ipkeijbo-1,5
ipkfofmd-1,1
ipkgbjgd-1,1
ipkghjah-1,1
ipkhbood-1,2
ipkidapb-1,1
ipkikemo-1,1
ipkjpkem-1,1
ipkkiapm-1,2
ipkleilh-1,9
ipklpchc-1,4
ipkmdjkp-1,6
ipkohjof-1,4
ipkoimlf-1,10
ipkomngk-1,10
ipkpgbgc-1,10
ipkpimll-1,10
iplcfefk-1,10
ipldafao-1,4
ipldlkjk-1,4
ipldokom-1,9
iplefdpl-1,10
iplgblia-1,10
iplgmofd-1,8
iplhmkpf-1,2
iplhmmcb-1,6
iplicalg-1,1
ipliiaii-1,4
iplkamop-1,6
ipllgeam-1,6
iplliggb-1,1
iplnfkim-1,6
iplnmpbn-1,2
iplodnnf-1,2
iplommdh-1,1
iploogbm-1,2
iplpofem-1,1
ipmaajpd-1,1
ipmadjhc-1,6
ipmamnld-1,1
ipmblncl-1,1
ipmbmgdj-1,1
ipmcfjbe-1,1
ipmcmjmd-1,1
ipmdhjam-1,1
ipmdmkkk-1,1
ipmdpodp-1,1
ipmemppd-1,2
ipmepaeb-1,4
ipmfbokp-1,1
ipmgbjep-1,1
ipmgcpgo-1,1
ipmgdldd-1,1
ipmgfgfa-1,1
ipmgjfek-1,5
ipmjgmma-1,1
ipmjolbc-1,4
ipmlenij-1,4
ipmljcfk-1,6
ipmmbgib-1,1
ipnbfhhc-1,1
ipnbhink-1,4
ipnenfkb-1,1
ipnhehhi-1,2
ipniblpc-1,4
ipnkbimc-1,1
ipnkdffm-1,1
ipnkdkli-1,1
ipnmephp-1,4
ipnmjfjn-1,1
ipnnafoa-1,3
ipnnkkdm-1,4
ipnnohki-1,2
ipnoknpa-1,8
ipnpcojg-1,2
ipnpkgba-1,4
ipocgego-1,8
ipocmcck-1,1
ipodnhmf-1,1
ipofhnkh-1,1
ipoidchg-1,1
ipoifkep-1,8
ipoiiojp-1,8
ipokbjdl-1,4
ipokpdlj-1,1
ipollonc-1,1
ipolnode-1,2
iponfgem-1,1
iponjmon-1,1
ippapmod-1,1
ippcpfji-1,1
ippegial-1,1
ippfkhjl-1,1
ippfnklo-1,1
ipphhjab-1,1
ippihekd-1,3
ippjmmji-1,3
ippkpfei-1,1
ippnomgf-1,3
ippnonje-1,2
ippoajhg-1,1
ippomkkd-1,1
jaabnhma-1,1
jaadkchn-1,2
jaaegnhk-1,1
jaaflnpf-1,4
jaagmonk-1,1
jaahagia-1,1
jaaigpeg-1,2
jaaiipif-1,1
jaajfeeg-1,2
jaakgdnc-1,1
jaalgaah-1,3
jaalniji-1,6
jaamahih-1,5
jaamkajh-1,2
jaamodlm-1,1
jaaoemdi-1,1
jabafmjo-1,1
jabaonni-1,1
jabcdhbp-1,4
jabgfadc-1,1
jabggahh-1,1
jabhafnc-1,1
jabhdajh-1,6
jabjlcka-1,1
jabkkchd-1,1
jabkpkal-1,1
jabmbmjg-1,1
jabmimoh-1,8
jaboaidi-1,1
jabobaab-1,1
jabpaeff-1,1
jabpgfhi-1,1
jacabckb-1,2
jacagijj-1,1
jacbhikf-1,1
jacbjlel-1,6
jaccibfc-1,4
jacefdeg-1,1
jacfjlcb-1,1
jacfohmd-1,1
jacgjood-1,1
jacheihp-1,2
jacibdbk-1,2
jacimdjc-1,1
jaclebhg-1,1
jacmjolf-1,2
jacnojoe-1,2
jacomabh-1,1
jacpjmbo-1,1
jacpmbgj-1,1
jadbfgln-1,6
jaddahjp-1,1
jadekedh-1,4
jadepanl-1,1
jadfkdga-1,1
jadjcjmo-1,1
jadjddfb-1,1
jadlldhj-1,1
jadmdfkh-1,1
jadppoac-1,1
jaeahbkg-1,1
jaebekic-1,6
jaecblcd-1,1
jaecmmkf-1,1
jaeengla-1,6
jaeepmin-1,4
jaefafhf-1,1
jaefgbfb-1,1
jaejbkgm-1,1
jaekgnpm-1,4
jaenebjd-1,1
jaenjnii-1,1
jaeonckj-1,1
jaepbpek-1,1
jafaikmp-1,1
jafbhhmf-1,2
jafbkdaa-1,1
jafchafn-1,1
jafdgmpe-1,1
jafejcpa-1,1
jafgcjob-1,1
jafgfklf-1,1
jafhgllg-1,6
jafidgoh-1,1
jafkklhm-1,2
jafkkoon-1,4
jaflgcmd-1,1
jafnnbdk-1,2
jafnnngn-1,1
jafodlje-1,1
jafomonb-1,1
jafoohog-1,1
jagaipnn-1,1
jagbdhoe-1,1
jagcmcfg-1,1
jagcpmph-1,6
jageddna-1,8
jagedlkg-1,1
jagemdnc-1,1
jagfhbhp-1,1
jagficgo-1,4
jagflckg-1,6
jagfnhbm-1,5
jaggmgnd-1,5
jagigmon-1,2
jagjaknp-1,1
jagjnack-1,6
jagkakde-1,4
jagkojfg-1,1
jagkpfnp-1,1
jagldogg-1,2
jaglpagm-1,1
jagmfmlh-1,2
jagmihhf-1,1
jagngdcn-1,1
jagnkmkj-1,1
jagnlmmg-1,1
jagpoafn-1,1
jahamfhg-1,1
jahanadj-1,5
jahbekea-1,1
jahbkpac-1,1
jahebhaa-1,1
jahemgmc-1,6
jahemndn-1,1
jahfdnee-1,6
jahibkbj-1,9
jahiifjj-1,1
jahimjgk-1,1
jahjgaln-1,1
jahknpkk-1,1
jahmdgmm-1,5
jahmmdkf-1,1
jahncahk-1,1
jahpnpoa-1,2
jahpoeil-1,1
jaiafngb-1,3
jaibahan-1,2
jaiblagh-1,1
jaielhhk-1,2
jaiepgib-1,1
jaigbopf-1,2
jaiggafh-1,2
jaigjfnf-1,1
jaihaela-1,2
jaihcbam-1,1
jaihigbl-1,1
jaihooad-1,1
jaiigmli-1,4
jaiihpfd-1,1
jaikcplj-1,1
jaikmdop-1,9
jailbiae-1,5
jailcknl-1,1
jailolpn-1,1
jaimdidb-1,1
jaimjkom-1,1
jaioablp-1,8
jaipbpaf-1,1
jaipifcd-1,1
jajadojn-1,4
jajaegme-1,2
jajagndb-1,1
jajbkbng-1,2
jajbkiee-1,8
jajbocie-1,7
jajeejpo-1,7
jajghobo-1,7
jajgoeki-1,7
jajiphjd-1,7
jajkbgao-1,7
jajkbiip-1,7
jajknglh-1,6
jajleico-1,7
jajnbnbe-1,7
jajpefmp-1,7
jajpmbjo-1,7
jajpmhlm-1,7
jakbdohp-1,7
jakblhfi-1,7
jakdmahf-1,7
jakeheoj-1,7
jakfeejc-1,3
jakffemh-1,7
jakficdb-1,5
jakflklc-1,7
jakgbggk-1,7
jakgcmhe-1,6
jakgfcim-1,7
jakgnghc-1,7
jakhjdlj-1,5
jakigipc-1,7
jakihcoo-1,7
jakinkdo-1,8
jakjfldh-1,7
jakjnnnj-1,7
jakkcbkl-1,7
jaklccjp-1,7
jaklnaen-1,7
jakoihff-1,7
jalahmha-1,7
jalbfpae-1,6
jalcbefo-1,7
jaldbfnh-1,7
jaldjhgd-1,8
jaleppgg-1,7
jalfkbjj-1,7
jalgmddd-1,3
jalhgban-1,7
jalicpdf-1,7
jaljfocj-1,4
jaljlgdi-1,7
jallclnn-1,5
jallflff-1,6
jalpljha-1,4
jamafjnl-1,7
jambfjni-1,6
jambmhbp-1,5
jamcmeje-1,7
jamcpdhk-1,7
jamfcojb-1,3
jamflpfm-1,7
jamgepbp-1,7
jamglogg-1,7
jamheiei-1,7
jamhoajo-1,2
jamibiic-1,7
jamjpjkl-1,7
jamkmgbb-1,7
jamloloo-1,4
jamnmffo-1,7
jamoacho-1,7
jamoijon-1,7
jampdihp-1,3
jamplnnm-1,4
janbconf-1,7
janbpbmd-1,7
jancpbfn-1,7
jandebgl-1,7
