Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSMUSG00000028222,Calb1,0.5919947671708042,0.32209203779688267,0.04234068360852381,0.7826996509642771,0.9880916541140936,0.00000000010520798635927439,0.12826402781915286,-2.1371072476070667,0.0000000000025999746781556336,0.07259679136194398,-2.9629552102556023,0.0000000000000000066094057716359235,0.06278559544340315,-3.150716165615452,0.0000000000000001840836821268448
ENSMUSG00000003657,Calb2,0.02434123046004297,-4.526923729069456,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064594116217729916,0.9296811790685165,4.039614854818692,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011384908110955506,0.13607251653868213,-1.4234816488951942,0.0000021783599757623215,0.1121950411957316,-1.704188956023969,0.0000001335545942455664,0.059260201046848426,-2.6217881882087717,0.000000000005003808568989032
ENSMUSG00000023964,Calcr,0.00027765662121722023,-3.0693167384323505,0.00000000000005389926989059031,0.004142485656382531,3.2804826086929664,0.000000000000000000000014932334759456835,0.0007680480707733704,-0.9600794592357431,0.15423895042720767,0.000687469615169924,-1.08004584759993,0.12909244520097515,0.0003357518472909259,-1.7999645669994937,0.025749449470345066
ENSMUSG00000059588,Calcrl,0.009594578799839498,-2.5397871327591366,0.0000000000000000000000000000000000000000001226696092189117,0.016569942625530125,-1.5028327521795104,0.0000000000000009585139096028412,0.10355848154260944,1.7974072339756835,0.000000000000001784167122469448,0.01594929507194224,-1.2849692553207621,0.00018340881740191525,0.21471330634254712,3.2434600432273677,0.0000000000000000000000000000000000000000000000000028640475303530264
ENSMUSG00000029767,Calu,0.16138019839858656,-0.92883572035528,0.0000000020659506053277687,0.20551331617497778,-0.3851547757660658,0.027178197982189064,0.38556013152823193,0.7281199758033687,0.002719751286201775,0.26000100845726526,0.07700113050851987,0.7963965547303757,0.7075970181656264,1.7486304311529186,0.0000000000001078099936501421
ENSMUSG00000039145,Camk1d,0.4452995189610396,0.7218515262314247,0.0000015095425772646731,0.37094424798958753,0.18171110643650823,0.3242847853455726,0.19777237822414287,-0.8517451251912429,0.0031607742355016545,0.07617163336082759,-2.270577324495828,0.000000000003689251562706937,0.15948212746318982,-1.1579527699621102,0.00045473095018952166
ENSMUSG00000024617,Camk2a,5.448085669317223,1.5616706449486337,0.000000000000000000000000010283458471357719,1.748282372388109,-1.2217383886972186,0.00000000000018194833728918178,3.011004453455203,-0.15268479397942425,0.6705298468253663,0.9410084092445921,-1.9166286093020208,0.0000000005704116568829938,1.8473066637946745,-0.8939921029002841,0.006435471250137481
ENSMUSG00000057897,Camk2b,4.819131720788837,1.102571648725986,0.00000000000005589136599289368,3.553293784459456,0.16598542517928605,0.3705791968706955,0.8050423861822877,-2.1466162953262757,0.000000000001491492099854573,0.5398011418314244,-2.7256007743449078,0.00000000000000010897517968171415,0.48281115640435146,-2.8662937620542586,0.0000000000000028475857647830472
ENSMUSG00000053819,Camk2d,0.4312315834860338,0.047490342516808504,0.7972565306946024,0.5374875139156333,0.5500363873129368,0.0005818575359159705,0.33794115114028295,-0.35466902541110024,0.25425825139254765,0.12305706111541641,-1.8792723937048406,0.000000003129252676026127,0.3543860748155723,-0.27360596718331776,0.4630396472231314
ENSMUSG00000021820,Camk2g,0.7021935950583499,0.4630253140512368,0.002578231592803957,0.45636383647814216,-0.5150375280317585,0.002340464909859092,1.10637324594904,1.0576106080721894,0.000003814216835676898,0.1919415165554428,-1.708935959298568,0.000000022854769925067066,0.3463280304805901,-0.8104274924143168,0.014224774122517101
ENSMUSG00000038128,Camk4,0.9200306397711046,0.8920629102071117,0.0000000017551261064381298,0.7962394420448607,0.39278259281339256,0.017715797166426413,0.14836128567105605,-2.2885197854466783,0.00000000000009948652803141167,0.10587032073616831,-2.774668336073951,0.0000000000000002090967162483112,0.11214111699516927,-2.6681694612821953,0.0000000000004310936561897574
ENSMUSG00000032936,Camkv,1.9592376715157782,1.0319605035069748,0.0000000000022999590413896077,1.519026476386272,0.23394855156205124,0.18492072929566267,0.3470297199777678,-2.089369285344774,0.000000000005060672428829875,0.21559047131728817,-2.78044177937621,0.000000000000000037462547572645535,0.21135578786963788,-2.786991926268985,0.000000000000012513023135066226
ENSMUSG00000026933,Camsap1,0.4960489791724093,0.4830987803328586,0.0016462686849816636,0.46710361410580054,0.27607166294192664,0.11146941171824912,0.24129510223463385,-0.8365555211039377,0.0036868027197499535,0.2135280624717784,-1.017387700365344,0.0006032183994282053,0.18533501970459113,-1.2158823229080882,0.00023063498345373182
ENSMUSG00000041570,Camsap2,0.8012553073615158,0.43267649293861715,0.005014845541424729,0.7064472298079023,0.08830155128390305,0.6600615192983807,0.44546788104855484,-0.659245174352802,0.022855311678240297,0.4958030864605492,-0.4904190108676799,0.10499062002926102,0.41364627586242075,-0.7579682385528265,0.022008674449903065
ENSMUSG00000044433,Camsap3,0.18933096493445337,0.40429852480859596,0.010265346894279983,0.20593523601035008,0.5521615364363406,0.0006509122076607044,0.08717345603277754,-0.9622608902437526,0.0013842422698937228,0.03327352937422432,-2.388168142962262,0.0000000000009812635637847034,0.07520841379316741,-1.1646668534960964,0.0007936355947036307
ENSMUSG00000040712,Camta2,0.7860458946659504,0.8979755116963106,0.0000000012920149236380646,0.4267910916534113,-0.5850381291532606,0.0004889464671858243,0.5224006961376875,-0.13946536075121385,0.7030957295779895,0.30757390582702404,-0.9556698245680962,0.0012184448024897827,0.40760274261118407,-0.5170835514383898,0.12874895833490407
ENSMUSG00000020368,Canx,0.9978670459189986,-0.45849901006296095,0.0035209873745134022,1.376724422819798,0.2695171273318203,0.11933820349648276,1.3106740327747566,0.11640051075115504,0.698386701232586,1.2268582752322466,0.010137061483902532,0.9667859098930514,1.6025435671195893,0.43176976569472203,0.1391927208814758
ENSMUSG00000021373,Cap2,2.5752651617897175,1.337488989817655,0.00000000000000000005520925868727667,1.4582700200926615,-0.2618383166781493,0.14804974102168,0.6587292286999606,-1.419085981192494,0.0000010311234993687848,0.29918677652195097,-2.580077055246178,0.0000000000000020302662774812366,0.44806084020974063,-1.9660392588702529,0.00000000829922369141418
ENSMUSG00000024942,Capn1,0.07900873410414455,0.13888632017483804,0.4312016021253623,0.07379761484148138,-0.02611789161606559,0.9196541006164112,0.03929845962123745,-0.9953194522459943,0.0012089302157877145,0.01457435584160239,-2.4572727913022616,0.0000000000014719876164511777,0.17526246428586334,1.3973158383879984,0.00000002998545592109979
ENSMUSG00000026270,Capn10,0.1662854653734241,-0.18197571320816586,0.2904900731362374,0.2087352494632753,0.33670559190492444,0.04843986099516105,0.1685865515347548,-0.09951616034168831,0.8058315789953635,0.1828669176351998,0.03001336295347956,0.9177317538665567,0.13413286299272492,-0.4483764985918919,0.24266515300582275
ENSMUSG00000026509,Capn2,0.35413559499471897,-1.35606008473955,0.0000000000000000023783124231413286,0.7259322549323683,0.13802804735529983,0.4699031705470843,1.0051189086187506,0.63740766137981,0.009567284168272306,0.598236059120868,-0.20531097772151652,0.5438716208588952,1.9445068235853975,1.7472755022503903,0.00000000000008404464857440648
ENSMUSG00000027184,Caprin1,0.9378315142646975,0.1213380718505263,0.48007049000080804,0.9591004984985665,0.15603031160869713,0.4047346205564867,0.6815146547995706,-0.4266021987392986,0.15710126425160983,0.7710659203745869,-0.23146826281581281,0.4853110976682803,0.786162950431703,-0.19770060103883885,0.6195033236352442
ENSMUSG00000000805,Car4,0.3116541319484843,-0.37559047088384845,0.020338162833144508,0.23930525935343158,-0.8407511516210058,0.0000005734657287725439,0.09178174445741775,-2.1092409823493385,0.000000000024644496254452556,0.061872265365293166,-2.679658714494664,0.000000000000004739084639400675,1.9547472549277707,3.03791413846785,0.0000000000000000000000000000000000000000000000033866943969596836
ENSMUSG00000031883,Car7,0.0824948672372052,0.9655381746985441,0.0000000004868439867943238,0.06305783721382296,0.1589216398677169,0.4240312908428512,0.015872993462649653,-1.9846601333935068,0.000000001219809205566673,0.01457435584160239,-2.1007631322847877,0.0000000007596521285782623,0.019473607142873703,-1.654668812005645,0.000006215069679954257
ENSMUSG00000026928,Card9,0.004133998582567501,-2.569806138247637,0.000000000000000000000000000000000003242367314046749,0.008668534799467147,-1.2050256334925535,0.0000000030350363900485093,0.10125433733028932,3.8390218366761846,0.000000000000000000000000000000000000000000000000000000000000000000000000020953750831388387,0.00714968399776721,-1.2440537200876403,0.0010895590613608079,0.015948212746318982,-0.022356988335941352,0.9911719999374139
ENSMUSG00000032185,Carm1,0.33019542409865643,0.42949987799746436,0.005626993640793189,0.26814923355342846,-0.09049574653185966,0.6699710537012262,0.24603139867106966,-0.20404251986294342,0.548644855954256,0.16801757394752945,-0.7918867565189207,0.0075917598978417844,0.23771230788197556,-0.25207419767501715,0.5073652016727329
ENSMUSG00000021338,Carmil1,0.11707854194659452,-0.2849180460437175,0.08597213666374516,0.09615936611621301,-0.6394046545209799,0.00017080678229982644,0.32014803750069987,1.518549184339352,0.000000000005201388193133316,0.07658411512992953,-0.845537139947425,0.007091833496436061,0.19406456773415517,0.610026396486834,0.0320272191350118
ENSMUSG00000075289,Carns1,0.004720162560692743,-4.510285340458867,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040632551794008514,0.011238410160371125,-3.0408826570832606,0.000000000000000000000000000000000000000000000000000011339658378328972,0.02291343411140555,-1.618989107261486,0.0000004372957312531596,0.6110229939630285,5.768461181123976,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032179849883913087,0.030889169950765186,-1.1500883836717866,0.0015341483120307295
ENSMUSG00000021647,Cartpt,0.09952447333852804,0.9275132823272778,0.000000009825881315281505,0.08204422980557624,0.30443334793034094,0.10623515336876041,0.017409089604196397,-2.1434488976521253,0.00000000046269985344135333,0.01457435584160239,-2.3938612966999724,0.00000000004681896318394374,0.014101577586218888,-2.417579510170317,0.0000000019833403315899767
ENSMUSG00000060227,Casc4,0.22379123670107948,-0.0432809284740423,0.825570662080827,0.2536505337560896,0.23694343440461596,0.18301064382554666,0.257040087685488,0.19476378409524764,0.5057541524280225,0.12649440919126603,-0.9107920232066564,0.002181782295471636,0.22226772290659297,-0.03775324079448872,0.970281311170699
ENSMUSG00000033597,Caskin1,0.5769396081536928,-0.29621244638506994,0.06817124323126102,0.7567324029145458,0.32248548381674236,0.05712974341531444,1.336275635133869,1.202501546639208,0.00000008540871970794334,0.24295176200105117,-1.5184407856805415,0.0000005036089171864747,0.24207708189675758,-1.5067485418744822,0.00000617847670473799
ENSMUSG00000025888,Casp1,0.0082371464294442,-0.4278413068365028,0.04081950345968829,0.004104129307712322,-1.6271047727493757,0.0000000000008719006935252472,0.032130010960686,2.098814229817826,0.00000000000000010476648334068365,0.002749878460679696,-1.8859980519574444,0.000017138797185988707,0.02434200892859213,1.4807343918886975,0.0000007975107716518976
ENSMUSG00000025887,Casp12,0.0028691184192446086,-1.8831985675791039,0.00000000000000005869403562142609,0.0008438396707445896,-3.607995949801672,0.0000000000000000000000000000000018510206239741645,0.004480280412844661,-0.7661514154098725,0.07373946217358178,0.0005499756921359392,-3.577688624479812,0.0000000009633268792885086,0.07420115825129463,5.1413386709833855,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007538651177593237
ENSMUSG00000029863,Casp2,0.02736460255774159,-0.29271328176509037,0.09920659816255006,0.027386432950528953,-0.25877336080592794,0.19762542737954683,0.03801837950328183,0.33337441321575767,0.23103929494046402,0.038773286295583714,0.36285213233880764,0.18738118407574672,0.04818039008624787,0.7054511345041661,0.01334109253562125
ENSMUSG00000031628,Casp3,0.035725151929948996,-0.324869928344901,0.05730824918525742,0.04077279863643176,-0.015420264970639863,0.9615276776397159,0.06413201390957643,0.7357865287095575,0.003052601553988046,0.03189859014388448,-0.3914983555823559,0.27055463541144975,0.052545164101029905,0.391978521529337,0.1840897546202652
ENSMUSG00000033538,Casp4,0.0007404176565792539,-2.5848356307590263,0.0000000000000004821864163087704,0.0007671269734041724,-2.366238203598292,0.000000000007877544423307391,0.010624664979031624,2.277784370863146,0.0000000000053427832566749205,0.000687469615169924,-1.9915091729982723,0.0016503603432827807,0.01829847567735546,3.3523774657260743,0.000000000000000000000000798852422625649
ENSMUSG00000025076,Casp7,0.005985042724015635,-1.4437642319222492,0.0000000000012221400771932188,0.006482222925265257,-1.1913734444328945,0.00000005210332103134221,0.024065506217565605,1.158821539182103,0.00003560225544091153,0.005912238690461347,-1.0769197466132105,0.008538609802382285,0.0621140917488213,2.944829706128102,0.0000000000000000000000000000006472467021732008
ENSMUSG00000026029,Casp8,0.005429729481581195,-3.2863735945119616,0.0000000000000000000000000000000000000000000000000000000000000035382559504169397,0.004257554702393157,-3.4871415549272857,0.00000000000000000000000000000000000000000000000000000001790620771777225,0.1298001239606996,2.4782547833603967,0.000000000000000000000000000000023804423553827988,0.012236959150024648,-1.5385056271699025,0.000011278786422060981,0.21739932112087454,3.52424348604499,0.000000000000000000000000000000000000000000000000000000000000004771237643128108
ENSMUSG00000028914,Casp9,0.06808757366960055,-0.3936421906158709,0.015895143724308513,0.07947435444467225,-0.03376666045806109,0.8924003206473162,0.10778274593186297,0.47143079326047665,0.062168778610084345,0.08290883558949284,0.04387287670826323,0.8270328308338474,0.11717739470453314,0.5923888552063721,0.03178994687075373
ENSMUSG00000007122,Casq1,0.00030850735690802247,-3.9377138161220993,0.000000000000000000000000012657833659976217,0.0008821960194147982,-2.2371582544333624,0.000000000025562341461998167,0.001920120176933426,-0.7085406922397777,0.21102102421929456,0.027361290683762977,5.148772842895951,0.000000000000000000000000000000000000000000000000000000000000000004001045287145984,0.0011751314655182408,-1.3278961226842707,0.04651348825407992
ENSMUSG00000027861,Casq2,0.001635088991612519,-4.283992684954161,0.0000000000000000000000000000000000000000000000000000000000000000000000042589092673682683,0.020904210025263697,0.11041720207968009,0.6317847365982285,0.009856616908258254,-1.0717956494160754,0.0035363839572150365,0.00687469615169924,-1.5965036647746311,0.00003834703386144704,0.1437017906405163,3.865625843819353,0.000000000000000000000000000000000000000000000000000000000000000013166882508157617
ENSMUSG00000051980,Casr,0.001388283106086101,-2.1943333823924647,0.00000000000000004067076836700464,0.004219198353722948,-0.08261322990680231,0.8216517405842978,0.002432152224115673,-0.8547614330908209,0.07664917469780912,0.021036570224199677,2.949701495794123,0.000000000000000000000000013741779923827916,0.0038611462438456483,-0.1462893161943235,0.8387768861798492
ENSMUSG00000028977,Casz1,0.006355251552305262,-1.3981975939614788,0.00000000000013994654413859715,0.0160329537441472,0.5642723202678761,0.002902372386211918,0.008576536790302637,-0.5783734000351997,0.12220314074701233,0.02488640006915125,1.1441091824357779,0.0000187498269658483,0.021152366379328335,0.8451470308453297,0.005588321079511465
ENSMUSG00000027187,Cat,0.08261827017996841,-0.8751410485005118,0.000000022928498342780147,0.07629077750504494,-0.9405678772497676,0.00000002252771951058994,0.25627203961471456,1.233712739892158,0.00000005614948939654041,0.23318969346563825,1.053067900425341,0.000010222474983092573,0.24409159298050315,1.102781342854215,0.00001925967156849854
ENSMUSG00000007655,Cav1,0.014067935475005823,-2.3934684617957696,0.000000000000000000000000000000000000000008172437600449151,0.00947401812154153,-2.8628630347640662,0.0000000000000000000000000000000000000000000001882665492167458,0.07142847058192345,0.5988362168797323,0.02008616029558448,0.020349100609029752,-1.359584094508505,0.000050570078432817585,0.4257333423648941,4.473728544480387,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005632115873822989
ENSMUSG00000000058,Cav2,0.2104328681469621,-0.04448276683036445,0.8204879975712422,0.10628544216514808,-1.3287324039387554,0.000000000000003032748025754897,0.3050430921088236,0.5775273532910163,0.0218970749341871,0.06943443113216233,-1.7185809028582062,0.00000006745654401604064,0.7665214673651839,2.1758853523983595,0.0000000000000000000004676036156981896
ENSMUSG00000062694,Cav3,0.001141477220559683,-0.4220333479421896,0.38512971628089765,0.0018794610848402223,0.7255201193609029,0.12110966764857212,0.0006400400589778087,-0.9446080504733025,0.3507079790340025,0.0005499756921359392,-1.107267316334955,0.26433955505923173,0.0025181388546819446,1.0413376869814481,0.13557136389777202
ENSMUSG00000004044,Cavin1,0.009687131006911905,-4.135176182980356,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009130313211162017,0.008630178450796938,-4.1337100730738925,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000003490848732819241,0.08128508749018169,-0.4038995902975544,0.239254233835448,0.020074112762961782,-2.4917496627226523,0.0000000000008943171441313573,1.1815107506167684,6.040040207151639,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007383347028047141
ENSMUSG00000031885,Cbfb,0.038933628441792434,-0.3878890076749073,0.020704403550203497,0.02439463775425268,-1.2131396877563771,0.000000000012704108550458391,0.09754210498821804,1.2710573461365264,0.00000004525299231362323,0.06475963774900685,0.554217786970578,0.034560716995313,0.08930999137938629,1.0714234131707396,0.00005205795906653977
ENSMUSG00000034342,Cbl,0.22903586176851587,-0.04876936102826379,0.8015121970090093,0.20988593992338156,-0.2249538059718046,0.22605433423902566,0.262288416169106,0.18626094346984412,0.5256029679783804,0.28818726267923217,0.3369914565165055,0.21857183420340634,0.25936830203224026,0.16381775604684368,0.6210536470241041
ENSMUSG00000022637,Cblb,0.030573079069585025,0.04867396876162644,0.8126442853358375,0.020980922722604115,-0.7100287283554545,0.00011226699228484225,0.04070654775098863,0.5024398437081627,0.05959791514960049,0.042898103986603264,0.5847860210020341,0.028992598843180933,0.03626119950742,0.30503708247480965,0.32440560882931896
ENSMUSG00000040525,Cblc,0.001388283106086101,-0.4126789706662102,0.24222598665740136,0.000997265065425424,-0.9641397600269457,0.009784768445646519,0.0016641041533423024,0.08684158815174925,0.945356005099022,0.0008249635382039089,-0.8803735027635664,0.1839388746081386,0.007218664716754908,2.577937166141205,0.00000000018469350677270775
ENSMUSG00000024682,Cblif,0.00027765662121722023,0.16098088098944352,0.8746087552237672,0.0001917817433510431,-0.4666401005561287,0.611350546437371,0.00025601602359112344,0.4613843092025345,1,0.0005499756921359392,1.4642746686238794,0.18438717838612484,0.00016787592364546296,0.2339827649238444,1
ENSMUSG00000031654,Cbln1,0.04559738735100572,-0.3771843848674097,0.02913010981966231,0.09416483598536216,1.4722012524601196,0.00000000000000000006391798129755807,0.016129009486240777,-1.8297736975456473,0.00000003384844658035514,0.021174064147233662,-1.4186312864408999,0.000021969612897636444,0.009401051724145926,-2.5817843969499608,0.00000000016695879179507444
ENSMUSG00000024647,Cbln2,0.267383326232183,1.1814047460603938,0.000000000000002702626995966423,0.18710226881327763,0.09840544901906334,0.6274354956051359,0.03673829938532622,-2.3981504771801183,0.00000000000010718816696302547,0.03409849291242823,-2.4981839176851106,0.00000000000014904487580648848,0.023670505234010278,-3.0054148668153307,0.000000000000008180751391942827
ENSMUSG00000040380,Cbln3,0.001264880163322892,-0.17671452975623403,0.6759965680351389,0.0011890468087764673,-0.26792050820404967,0.5289086413323478,0.0017921121651378643,0.5202779982561037,0.42418591186358234,0.0009624574612378937,-0.37422895200438866,0.6444175900784587,0.0026860147783274073,1.1591741772753057,0.03804247106602936
ENSMUSG00000067578,Cbln4,0.1209348839079448,0.7795309045254766,0.0000004169721021681472,0.11330465397179626,0.4993865203614005,0.0027860070596008096,0.019073193757538697,-2.3646047869941205,0.0000000000007280164485461122,0.017874209994418026,-2.4499392677904974,0.0000000000012141082510486228,0.014437329433509815,-2.7352907194438933,0.0000000000020093521532438798
ENSMUSG00000024039,Cbs,0.04513462631564368,-2.5542172822345854,0.0000000000000000000000000000000000000000000000000000051962885041689005,0.037704290742815075,-2.685405705370841,0.00000000000000000000000000000000000000000000000007021453057712008,1.1850981732033106,4.175624957644772,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010491923100451853,0.13859387441825669,-0.3700166195372856,0.24136977682098026,0.20950915270953777,0.2788410536264174,0.3768808849147653
ENSMUSG00000018666,Cbx1,0.039519792419917675,-0.4124513544123216,0.013093669862818761,0.04464678985212283,-0.12065581916371126,0.5721946211841492,0.06041978156750514,0.40061298387273325,0.1291145587452711,0.05664749629000174,0.2927548858915596,0.2788847466083563,0.07235452309119454,0.6798812279074484,0.014361229908802602
ENSMUSG00000025577,Cbx2,0.0026223125337181906,-0.7346824591958194,0.0031555403102597134,0.0034520713803187757,-0.12168103701342581,0.7331466568957925,0.004736296436435784,0.44627741681232624,0.2937992052070709,0.005499756921359392,0.6868300051026033,0.0836309622597653,0.006715036945818519,1.0008586176263776,0.012438296369798088
ENSMUSG00000029836,Cbx3,1.0593525621507676,0.22102204347117244,0.175128987117515,1.000563711411062,0.06663047935978077,0.747604520383522,0.7064762170997052,-0.49967526183905164,0.09065074381809546,0.8273009348954866,-0.2510739461877232,0.4431217112106186,0.8726190511091165,-0.16460898698482973,0.6921134591696118
ENSMUSG00000009575,Cbx5,0.2769779050320226,-0.05895696244969062,0.7570894279740008,0.29350278002443636,0.07261331701632323,0.7253465736201191,0.3253963659843179,0.22071882444471136,0.4426050418609001,0.19537886463129242,-0.5825291367094458,0.05228759992805866,0.3322264528943712,0.24764844935714203,0.4318320293125779
ENSMUSG00000053411,Cbx7,0.22453165435765873,-0.38806037993277376,0.015296436169126126,0.2789657238784273,0.10679509460475733,0.5892387268977745,0.28584189033948937,0.11842829257632337,0.6981404860337762,0.32792300643605377,0.3389705481323291,0.2146464070411688,0.32786167887958917,0.33195222311547634,0.2778400648988349
ENSMUSG00000033712,Ccar2,0.5192487324118926,0.3710920670776725,0.017637323809480392,0.47554201081324643,0.12272324656229072,0.5261206436020543,0.3070912202975526,-0.5981440260570965,0.04047284941627756,0.3584466573495984,-0.35528625269890624,0.25588470757886866,0.25366052062829453,-0.874683920379199,0.007984141838847332
ENSMUSG00000004994,Ccdc130,0.05466750364410158,-0.015044408023772604,0.9505565331454631,0.052318059586164554,-0.10596057889165955,0.6247178247094146,0.06336396583880306,0.2303334959701675,0.39958417403439445,0.061597277519225196,0.1832639956052846,0.4966721566452326,0.04969127339905704,-0.15373412835548805,0.7885358574503952
ENSMUSG00000029875,Ccdc184,0.06136211328900566,-0.50652639549347,0.0018623908467625594,0.13651024491727248,1.5234770861793079,0.0000000000000000000000650429764194733,0.030081882771957006,-1.4364303886658911,0.0000037427340966290924,0.024473918300049295,-1.7352941080732256,0.00000010935893987540417,0.022831125615782964,-1.817248389328038,0.0000006267197856589415
ENSMUSG00000030898,Cckbr,0.5049339910513604,2.8951287105081716,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000003564134656284546,0.09631279151089384,-1.7273415524177973,0.0000000000000000000000059003981520864415,0.046466908281788906,-2.5228244198352923,0.000000000000004699577024359295,0.025298881838253205,-3.3987023551553364,0.0000000000000000000023351757608806456,0.02333475338671935,-3.4901180416381923,0.0000000000000000012949474533783227
ENSMUSG00000020702,Ccl1,0.0004627610353620337,-0.04546999647798167,1,0.0005753452300531293,0.45089773925189824,0.523725047637647,0.00012800801179556172,-1.049577610074845,0.287364298943601,0.0008249635382039089,1.075232377877981,0.24089792392527992,0.00016787592364546296,-0.621627325740981,0.6509491009774965
ENSMUSG00000020676,Ccl11,0.0004627610353620337,-0.8180595003749094,0.21244313769795342,0.0004219198353722948,-0.8710303556354653,0.2477068437838642,0.00025601602359112344,-0.971575098073572,0.500704525934308,0.0009624574612378937,0.6975617310636224,0.45884420175218515,0.0033575184729092594,2.848692609039052,0.00009575858403410298
ENSMUSG00000035352,Ccl12,0.0008638205993424629,-2.777452183129931,0.0000000000000000032687027947941965,0.000997265065425424,-2.3941276007717613,0.0000000000018666810285192828,0.01779311363958308,2.8518994893473106,0.0000000000000000004896024515392562,0.002337396691577742,-0.7466221138747384,0.22359060092452301,0.017794847906419074,2.646667985396565,0.00000000000006345762064764606
ENSMUSG00000031780,Ccl17,0.012741353840301327,0.8406620389637398,0.05189184306480819,0.010586352232977578,0.26390603268284707,0.587998115850374,0.003328208306684605,-1.5446144314189096,0.18763182291178207,0.002887372383713681,-1.7360914463825683,0.14895954936921726,0.0020145110837455557,-2.1987809032513725,0.12188339806502521
ENSMUSG00000071005,Ccl19,0.0004936117710528359,-3.2919078917810802,0.000000000000000000022328060615232154,0.0008438396707445896,-2.323220853331775,0.00000000005390721488264847,0.0026881682477067964,-0.23096172689221994,0.7551242283120551,0.0024748906146117265,-0.34669150698610274,0.6364041509070472,0.030217666256183332,4.84074385592356,0.000000000000000000000000000000000000000000000000021714946507502543
ENSMUSG00000035385,Ccl2,0.0008638205993424629,-1.711050957407421,0.0000021061789887578826,0.000805483322074381,-1.6846172314045837,0.00002089500260903753,0.0042242643892535375,1.2305303091178912,0.008956364861767986,0.002749878460679696,0.5147644390775721,0.3522692448693167,0.010576183189664167,2.9397996605193857,0.0000000000009196027212986887
ENSMUSG00000026166,Ccl20,0.0006170147138160449,-0.7686297911191584,0.10200888784126348,0.0007671269734041724,-0.2722620553892785,0.6166030866891284,0.0016641041533423024,1.1230617760645032,0.08288300966230604,0.0017874209994418026,1.236983447874593,0.045891128508050334,0.0008393796182273148,0.14517349796598822,1
ENSMUSG00000094686,Ccl21a,0.0019127456128297392,1.4723783083846378,0.00002887348553655052,0.0007287706247339638,-0.8901391785831692,0.032762048702140445,0.0006400400589778087,-0.7085406922397777,0.3730490056277802,0,-3.257584033152117,0.001888854803497459,0.0013430073891637037,0.3532816932961875,0.6984975907183392
ENSMUSG00000095675,Ccl21b,0.0008638205993424629,0.8125109986495911,0.08918959050653329,0.0005369888813829207,-0.3051766778620131,0.5974391278356371,0,-2.5020898147723525,0.025518117533963748,0.00041248176910195446,-0.3024382689363776,0.7269906033786319,0.0010072555418727779,0.9100931537031958,0.40415240971490707
ENSMUSG00000004814,Ccl24,0.0017893426700665302,-1.4107544605597262,0.0000002650523320641231,0.001917817433510431,-1.174357467417292,0.00007913969415808753,0.00665641661336921,1.055905638348535,0.005457459188429028,0.0010999513842718785,-1.6367444961023647,0.004665862958114866,0.019641483066519166,3.1080638007822614,0.0000000000000000000002480757373065324
ENSMUSG00000023235,Ccl25,0.02696354299376116,-0.1478241853467699,0.44137402423278516,0.032257689231645445,0.2596812137986273,0.16857012273397123,0.027521722536045772,-0.06078306478272566,0.954109276321476,0.018149197840485996,-0.7032377987430412,0.04005268521560352,0.03693270320200185,0.4036746412075516,0.18288873258232693
ENSMUSG00000000982,Ccl3,0.0009255220707240674,-2.3642921804975225,0.0000000000013344974408412704,0.0020712428281912656,-0.8832197646433784,0.009231536716956402,0.014080881297511791,2.744838256275261,0.000000000000005614130420229591,0.004537299460121499,0.5605306283322262,0.24384851866524263,0.005707781403945741,0.9226931904828293,0.058383970271810345
ENSMUSG00000035373,Ccl7,0.0004627610353620337,-2.569031952534994,0.000000001470233793993546,0.00030685078936166897,-2.974123848599568,0.000000002398427455782915,0.0016641041533423024,-0.1235781915186216,0.9614898364055189,0.0001374939230339848,-2.9356559382647553,0.0026190509192340673,0.01930573121922824,5.236353669386591,0.0000000000000000000000000000000000094614817818606
