Barcode,Cluster
jakgbggk-1,1
jakgcmhe-1,3
jakgfcim-1,1
jakgnghc-1,1
jakhjdlj-1,2
jakigipc-1,1
jakihcoo-1,1
jakinkdo-1,2
jakjfldh-1,1
jakjnnnj-1,1
jakkcbkl-1,1
jaklccjp-1,1
jaklnaen-1,1
jakoihff-1,1
jalahmha-1,1
jalbfpae-1,3
jalcbefo-1,1
jaldbfnh-1,1
jaldjhgd-1,1
jaleppgg-1,1
jalfkbjj-1,1
jalgmddd-1,2
jalhgban-1,1
jalicpdf-1,1
jaljfocj-1,2
jaljlgdi-1,1
jallclnn-1,2
jallflff-1,3
jalpljha-1,2
jamafjnl-1,1
jambfjni-1,3
jambmhbp-1,2
jamcmeje-1,1
jamcpdhk-1,1
jamfcojb-1,2
jamflpfm-1,1
jamgepbp-1,1
jamglogg-1,1
jamheiei-1,1
jamhoajo-1,1
jamibiic-1,1
jamjpjkl-1,1
jamkmgbb-1,1
jamloloo-1,2
jamnmffo-1,1
jamoacho-1,1
jamoijon-1,1
jampdihp-1,2
jamplnnm-1,2
janbconf-1,1
janbpbmd-1,1
jancpbfn-1,1
jandebgl-1,1
jandkoga-1,1
janekbdp-1,1
janfdfpp-1,1
janfmnbg-1,2
janiggbi-1,1
janigpjl-1,1
janjhbma-1,1
jankiogn-1,1
janknelh-1,1
janngcga-1,1
jannlhgm-1,1
janpnppc-1,1
janpnppm-1,2
jaoaolho-1,1
jaobkghd-1,2
jaoddogk-1,1
jaoeneak-1,1
jaoenlpl-1,1
jaohfjea-1,1
jaohjjfh-1,1
jaohjodj-1,2
jaoiaiid-1,1
jaoilehh-1,1
jaojcieb-1,2
jaolepik-1,2
jaoljeik-1,2
jaollfep-1,1
jaoolcmf-1,2
japaappb-1,2
japaojeo-1,2
japbggcc-1,1
japbllng-1,1
japcepfd-1,1
japdjfle-1,1
japedilb-1,1
japejpch-1,2
japelchh-1,1
japflibk-1,1
japgaglh-1,1
japgfodo-1,1
japgkbbm-1,2
japhejho-1,1
japjmpbj-1,2
japkibho-1,1
japlbacg-1,1
japlbgap-1,1
japldbii-1,1
japlobba-1,2
japmjlpm-1,1
japoahae-1,1
japoceae-1,1
jappemob-1,1
jappolcb-1,1
jbaajeli-1,3
jbabheig-1,1
jbabpock-1,2
jbadcgko-1,1
jbaepoij-1,1
jbafmdfb-1,1
jbaggjbn-1,1
jbajdege-1,1
jbajdpfl-1,3
jbajmdnp-1,1
jbajndbi-1,1
jbakjbdj-1,1
jbaknoii-1,1
jbalpnhb-1,1
jbamblml-1,1
jbapdppm-1,1
jbbajnlm-1,1
jbbbblbe-1,1
jbbccgeb-1,2
jbbdcpjd-1,1
jbbdkgjd-1,2
jbbdkllk-1,1
jbbdoopa-1,3
jbbecicj-1,1
jbbfadlc-1,1
jbbfdbmd-1,1
jbbfkfgn-1,1
jbbibgdf-1,1
jbbjghjg-1,2
jbbkmddl-1,1
jbbohjek-1,1
jbbokbfl-1,1
jbbombei-1,2
jbbpdkmn-1,2
jbbphofa-1,1
jbcamlfc-1,3
jbcanicd-1,1
jbcddfic-1,3
jbcemmgm-1,2
jbcfenhl-1,3
jbcgeojb-1,3
jbchaoin-1,2
jbcjdgpg-1,1
jbcjfnic-1,1
jbcjhjan-1,1
jbcjlgni-1,2
jbcjljgp-1,1
jbcjpjod-1,1
jbckdfig-1,1
jbclfmme-1,3
jbcmgpog-1,1
jbcndhaj-1,1
jbcnhlpg-1,1
jbcpckmn-1,1
jbcpcpia-1,2
jbdbejjf-1,2
jbddddng-1,1
jbdeainc-1,1
jbdeanfl-1,1
jbdgggei-1,2
jbdhilnc-1,1
jbdjiddj-1,2
jbdmilnm-1,1
jbdnapjc-1,1
jbdnohpm-1,2
jbdpgdck-1,1
jbdppkpk-1,1
jbeacnhc-1,1
jbeblbfd-1,1
jbecncoh-1,3
jbecopai-1,1
jbedamlg-1,1
jbedhahi-1,3
jbedlnhc-1,1
jbeejgno-1,3
jbeenmci-1,2
jbejeagi-1,1
jbejgfbd-1,2
jbejilbp-1,1
jbejkbcp-1,1
jbemdcpa-1,1
jbemneja-1,2
jbemppfa-1,1
jbendcam-1,2
jbenefep-1,1
jbenehea-1,1
jbepacnf-1,1
jbepecdj-1,1
jbeploap-1,1
jbfaacmn-1,3
jbfckpnm-1,1
jbfdabhb-1,1
jbfgdlhj-1,2
jbfgippa-1,2
jbfgmcep-1,2
jbfibbpm-1,2
jbfigaem-1,1
jbfjjjce-1,1
jbfkkaon-1,2
jbflafef-1,1
jbfllcag-1,2
jbflmico-1,1
jbflnilm-1,1
jbfmlhoa-1,1
jbfmpfan-1,1
jbfnanmm-1,1
jbfogpnh-1,1
jbfpcaff-1,1
jbfpdlol-1,1
jbfpmnfp-1,1
jbgbefee-1,3
jbgbgepp-1,1
jbgdpnel-1,3
jbgeadfn-1,3
jbggahpc-1,3
jbgganli-1,1
jbggmcjn-1,1
jbggopne-1,2
jbgiblpo-1,1
jbgjjcak-1,3
jbgkfjce-1,1
jbglckln-1,1
jbglhcgj-1,1
jbglngai-1,1
jbgmdoap-1,1
jbgnmogg-1,2
jbgonipk-1,2
jbgpclmb-1,1
jbgphhoo-1,1
jbhbcmge-1,1
jbhbnaga-1,2
jbhhomaa-1,1
jbhiclih-1,1
jbhiobmm-1,3
jbhjjhhc-1,3
jbhkdbbi-1,2
jbhkkdkh-1,1
jbhlfpba-1,1
jbhooali-1,1
jbhpbleb-1,1
jbhphhlb-1,1
jbhpimie-1,3
jbiapcfm-1,1
jbidadmo-1,3
jbidcocp-1,1
jbifmjmj-1,1
jbigjppb-1,2
jbihbngp-1,1
jbiinkel-1,2
jbijhkbp-1,1
jbijoijn-1,1
jbilmkcf-1,1
jbimleem-1,1
jbimnafj-1,1
jbiofonn-1,1
jbjajijf-1,1
jbjakcdh-1,1
jbjapekd-1,2
jbjbbodj-1,2
jbjbgokc-1,2
jbjclbla-1,2
jbjdhjam-1,2
jbjhjmhf-1,2
jbjifmem-1,1
jbjjkcol-1,1
jbjkhbhm-1,1
jbjlfffh-1,1
jbjlhppj-1,2
jbjlkbjp-1,1
jbjplnil-1,3
jbkajidm-1,1
jbkangia-1,1
jbkapedc-1,1
jbkcobop-1,1
jbkdblmi-1,1
jbkdffgm-1,2
jbkdfpop-1,2
jbkgelnm-1,1
jbkhaeeg-1,1
jbkhkgbc-1,1
jbkjdkad-1,1
jbkjmgdi-1,1
jbkkcnpj-1,3
jbklhbdf-1,1
jbklpcik-1,1
jbkmicbf-1,1
jbkmofmp-1,1
jbkmooac-1,1
jbknkhff-1,1
jbkobimh-1,3
jbkodlaa-1,1
jbkpclki-1,2
jbkpdhdp-1,1
jblbdbma-1,1
jblcjibn-1,1
jblflghj-1,1
jblhncpg-1,1
jblioflk-1,1
jbllmdbg-1,2
jblmmmfc-1,2
jblndfeo-1,3
jblodmea-1,3
jblonifl-1,1
jblpglhd-1,3
jblphjhm-1,2
jbmbpcec-1,1
jbmccngm-1,2
jbmcghhd-1,2
jbmdjchg-1,1
jbmehhgd-1,1
jbmepkmb-1,2
jbmfodln-1,2
jbmhbgna-1,2
jbmhfmjc-1,1
jbmimpga-1,2
jbmlkodj-1,1
jbmmdpfa-1,2
jbmnniml-1,1
jbmogehm-1,1
jbmoiffb-1,1
jbmpgmec-1,2
jbnafflp-1,1
jbnbbkll-1,1
jbnbkopp-1,1
jbnbngni-1,1
jbnbpehc-1,1
jbncmmda-1,1
jbndciaa-1,1
jbnddacc-1,1
jbndekmg-1,1
jbneblnb-1,1
jbneeilb-1,1
jbnejefa-1,1
jbnfencf-1,1
jbngjbhi-1,1
jbnhbmfj-1,1
jbnhcnnm-1,1
jbnhilnk-1,1
jbniolmb-1,3
jbnjfecn-1,1
jbnjndad-1,2
jbnmajab-1,1
jbnnemon-1,1
jbnnmgid-1,1
jbnohjbf-1,1
jboacmef-1,1
jbobebdi-1,1
jbobhpki-1,2
jbocboco-1,2
jbodfbaj-1,1
jbodgfaf-1,1
jbodnkha-1,1
jbodoola-1,1
jbofoggn-1,2
jbogcphg-1,2
jbogeehc-1,3
jbogmcfp-1,1
jbogmfmg-1,1
jbohokoi-1,2
jbojdnbc-1,2
jbokoleb-1,3
jbollhlf-1,1
jbolnfcj-1,1
jbommenl-1,1
jboodmaf-1,1
jbopfnpe-1,1
jboplhim-1,3
jbopoonn-1,2
jbpaippa-1,3
jbpakjjc-1,1
jbpbilij-1,3
jbpbiohe-1,3
jbpbpcci-1,2
jbpehace-1,1
jbpgedhg-1,1
jbphdceb-1,1
jbpkijhp-1,1
jbplenng-1,1
jbpljdhe-1,2
jbppkijg-1,1
jbppnbhk-1,1
jcaacekj-1,3
jcaafcom-1,3
jcadjdln-1,3
jcadjibc-1,3
jcafkjok-1,2
jcagbogm-1,1
jcagkchl-1,3
jcahlbnf-1,3
jcaiameg-1,2
jcaibfel-1,2
jcaicdaa-1,3
jcaigcnh-1,1
jcajamdo-1,2
jcamfida-1,2
jcamndak-1,1
jcaofdoj-1,2
jcapddej-1,1
jcaphimi-1,1
jcbakhcf-1,1
jcbbdamh-1,1
jcbdadoc-1,1
jcbdaman-1,2
jcbfklci-1,3
jcbfohef-1,2
jcbhcmnh-1,2
jcbhdane-1,2
jcbiecjo-1,2
jcbjcdak-1,1
jcbkfnpc-1,1
jcbmgcoa-1,1
jcbmolno-1,1
jcbnlaca-1,1
jcbnmdpp-1,1
jcbodldk-1,1
jcbpcaoh-1,1
jcbpdndg-1,3
jccaghgb-1,1
jccbefmp-1,3
jccbjaba-1,1
jcccdafm-1,2
jccdefgf-1,2
jccdneig-1,1
jccdpdjk-1,3
jccedgae-1,2
jccekhng-1,3
jccglajo-1,1
jccgopaj-1,1
jcchbcef-1,3
jcchfigf-1,3
jcchodgn-1,1
jcciinck-1,3
jccjejkh-1,2
jccjmchl-1,2
jccmmnik-1,1
jccnbkln-1,1
jccodebm-1,1
jccomigo-1,2
jcdadcdn-1,2
jcdanipl-1,1
jcdbbplm-1,1
jcddkhoo-1,1
jcddmijm-1,1
jcdgdnbl-1,1
jcdgedpa-1,1
jcdghile-1,1
jcdimaod-1,2
jcdinpdm-1,1
jcdjljjd-1,3
jcdjojjh-1,1
jcdlnoaj-1,1
jcdmanef-1,1
jcdmeole-1,1
jcdmjfob-1,1
jcdmpkbb-1,1
jcebnngj-1,1
jcecebog-1,1
jcecjghe-1,1
jcedheoe-1,1
jceeccng-1,1
jcefjkcg-1,1
jcehdomf-1,1
jceiehca-1,3
jcejajai-1,2
jcejedoj-1,2
jcekilcd-1,1
jcemlfko-1,1
jcepmemk-1,1
jcfaidlk-1,2
jcfccibe-1,1
jcfdhgha-1,1
jcfealnb-1,1
jcffklfj-1,2
jcffnlkd-1,1
jcfgjoom-1,1
jcfjnfif-1,1
jcfkbgcl-1,2
jcfkjefh-1,1
jcfkojed-1,1
jcflkllo-1,1
jcflmmid-1,1
jcfmobnk-1,1
jcfogdcd-1,1
jcfpiaga-1,1
jcgdkjnm-1,1
jcgelipo-1,1
jcgfgmhp-1,2
jcgfniee-1,1
jcggldjc-1,3
jcgglkie-1,1
jcgihckg-1,1
jcgihmkl-1,1
jcgjghdd-1,1
jcgkdjag-1,1
jcgkmdep-1,1
jcgkmgkh-1,2
jcglihof-1,1
jcgmafcf-1,1
jcgombdk-1,2
jchaedag-1,1
jchblidh-1,1
jchdghmp-1,3
jchdgnmf-1,1
jchdhoph-1,2
jchgjmgc-1,2
jchhclam-1,1
jchhgkek-1,3
jchhogpp-1,1
jchjmida-1,1
jchkcnpo-1,1
jchkhndc-1,1
jchldldj-1,1
jchlobcf-1,1
jchoeanm-1,1
jchpbdgb-1,1
jchpmpdj-1,2
jciejdef-1,1
jcifchlp-1,1
jciffodn-1,1
jcifkfgd-1,1
jciflbgh-1,1
jcifolho-1,1
jciggnkk-1,2
jcihhhbn-1,2
jcijcgnp-1,1
jcikahja-1,1
jcikhlpk-1,3
jcilopbp-1,3
jciobfcn-1,3
jcipfoap-1,3
jcjcojah-1,1
jcjdhmpe-1,1
jcjgihco-1,1
jcjgkmhh-1,1
jcjhmome-1,3
jcjhngmp-1,1
jcjjaene-1,1
jcjldiom-1,1
jcjmpdog-1,1
jckaanmj-1,3
jckbabai-1,1
jckbogpl-1,1
jckcamld-1,3
jckelbkg-1,1
jckgpeon-1,1
jckheonn-1,1
jckjocji-1,1
jckkbakl-1,1
jckkeedm-1,1
jcklaibe-1,1
jcklhbpn-1,2
jcklkjdh-1,1
jcknpbbl-1,1
jckogoij-1,3
jckpklec-1,1
jckplmpi-1,1
jckponpc-1,1
jclbaobn-1,1
jclbhkgj-1,3
jclcaafn-1,1
jclcepan-1,2
jclcgnmd-1,1
jclchdgf-1,1
jcldpneb-1,1
jcleaecg-1,1
jclfmoeo-1,1
jclgefmk-1,1
jclgfddm-1,1
jclgpafk-1,1
jclhfgeh-1,2
jcligofi-1,1
jclkdkoi-1,1
jcllmonl-1,1
jclmcnmm-1,1
jclngaoc-1,1
jclpandg-1,1
jcmackbb-1,1
jcmahhbg-1,1
jcmallii-1,1
jcmbapda-1,1
jcmbdikn-1,2
jcmbjopo-1,2
jcmcmaob-1,1
jcmcnjjf-1,1
jcmefioh-1,1
jcmehnln-1,1
jcmfgcei-1,2
jcmfnlge-1,1
jcmhdnef-1,1
jcmhpgoa-1,1
jcmiedcb-1,1
jcmkddne-1,1
jcmljcpk-1,1
jcmmjjbe-1,1
jcmobifi-1,1
jcmpgenn-1,1
jcnahalm-1,2
jcnbgldc-1,1
jcncfgol-1,1
jcncghdk-1,1
jcndgcme-1,1
jcndobmn-1,1
jcnhikhk-1,1
jcnipbge-1,1
jcnlfnig-1,1
jcnmhhih-1,1
jcnnafin-1,1
jcnnicji-1,1
jcnplmaf-1,2
jcnpokhj-1,1
jcobcace-1,1
jcobnaio-1,1
jcocbmke-1,1
jcocfcbh-1,1
jcodbhde-1,1
jcodfcif-1,2
jcodfncc-1,2
jcodhapi-1,1
jcoebhod-1,1
jcofknnf-1,1
jcoggehl-1,2
jcohfbnp-1,1
jcohjmbk-1,1
jcoimmch-1,1
jcokadec-1,1
jcokdnmk-1,1
jcokifol-1,1
jcolgbff-1,1
jcoobdof-1,1
jcopamdn-1,1
jcopbggb-1,1
jcpabjge-1,2
jcpalkhn-1,1
jcpencmh-1,1
jcpfagbh-1,1
jcpgiafh-1,1
jcphbapa-1,1
jcphgdda-1,1
jcpjelcg-1,1
jcpknmgn-1,1
jcpmammf-1,2
jcpmpajm-1,3
jcpnecfg-1,1
jcpplaaj-1,1
jdablacg-1,1
jdacahab-1,1
jdackpnp-1,1
jdadoffa-1,1
jdaelepf-1,1
jdagjkpe-1,1
jdaifdmj-1,2
jdajkokd-1,2
jdakkmpb-1,1
jdaklbbm-1,1
jdamicio-1,3
jdaoepgb-1,1
jdapggma-1,2
jdbabiag-1,2
jdbaccml-1,1
jdbbfkka-1,1
jdbcjddo-1,3
jdbedlhk-1,2
jdbfmfmk-1,1
jdbgphbb-1,3
jdbhnohe-1,1
jdbiaocc-1,1
jdbifnng-1,1
jdbimbak-1,2
jdblhnmm-1,2
jdbljebe-1,1
jdbljipp-1,1
jdbmchek-1,2
jdbmfifh-1,1
jdbpmhod-1,1
jdcammoj-1,2
jdccibmd-1,1
jdcflbkf-1,1
jdcflkeg-1,1
jdcjjbop-1,1
jdcmbdnm-1,1
jdcmibgf-1,1
jdcocefc-1,1
jdcoedmj-1,3
jdcplpeh-1,3
jddahgof-1,3
jddceibm-1,1
jddcjcde-1,1
jdddpllm-1,1
jddefede-1,1
jddenehm-1,2
jddffojl-1,1
jddfhjae-1,1
jddgnkkd-1,1
jddhchem-1,1
jddjnoea-1,3
jddjogab-1,1
jddkacbl-1,1
jddkkclm-1,1
jddkmbjm-1,1
jddmkfbh-1,1
jddmnfea-1,2
jddncalj-1,1
jddnhhmo-1,2
jddoifjf-1,1
jddopeja-1,2
jddpidga-1,1
jdebkian-1,2
jdecdmfb-1,1
jdedknee-1,1
jdedlbhh-1,2
jdedobmm-1,1
jdefgknc-1,1
jdefpodf-1,1
jdehblhh-1,1
jdeicdap-1,2
jdeilmpf-1,2
jdejcipn-1,1
jdemebfe-1,1
jdemjlmb-1,2
jdenjbgf-1,1
jdeojkkp-1,2
jdepmpec-1,1
jdfakmnb-1,1
jdfcamgl-1,3
jdfdmkid-1,2
jdfecgal-1,1
jdfegkgh-1,1
jdfgahge-1,1
jdfgnjgj-1,1
jdflbdkj-1,2
jdfldgoi-1,2
jdfndoki-1,3
jdgaegon-1,3
jdgbbche-1,1
jdgbjnag-1,3
jdgecdde-1,1
jdggbein-1,1
jdggdiac-1,1
jdghfoih-1,1
jdghhhli-1,3
jdghlhgd-1,1
jdgjoeln-1,2
jdgnecck-1,1
jdgnglkh-1,1
jdgoclgc-1,2
jdgomlci-1,1
jdgpfdla-1,1
jdgpmojh-1,1
jdhbcngo-1,1
jdhdehpb-1,1
jdhdpinf-1,1
jdhejoda-1,1
jdhgcoda-1,1
jdhhilmm-1,1
jdhjmipo-1,2
jdhkdejj-1,1
jdhkhfmo-1,1
jdhkhpek-1,2
jdhllpel-1,1
jdhnjglo-1,1
jdieeiao-1,3
jdiejgig-1,3
jdignaml-1,1
jdigoeji-1,1
jdiihloc-1,1
jdijdlhd-1,1
jdijjodk-1,3
jdimkgjd-1,1
jdinfjgm-1,1
jdioddig-1,3
jdjamgma-1,1
jdjbaimn-1,1
jdjdmegi-1,2
jdjeknhi-1,1
jdjflhic-1,1
jdjgnnff-1,2
jdjiflpl-1,2
jdjjgdng-1,2
jdjjpilf-1,1
jdjkbbhd-1,1
jdjkiafi-1,3
jdjkpbed-1,2
jdjnolje-1,3
jdjocacf-1,3
jdjpjiie-1,1
jdjppjka-1,3
jdkacafk-1,1
jdkbednd-1,2
jdkbpmhb-1,1
jdkclgkg-1,2
jdkfcjnp-1,1
jdkgcolh-1,1
jdkglldc-1,1
jdkkfddl-1,1
jdkljiaf-1,1
jdkmencb-1,1
jdknhnnk-1,1
jdkocioj-1,1
jdlagfmc-1,1
jdlbciij-1,1
jdlbcmpe-1,1
jdlbdago-1,1
jdlchfnm-1,3
jdlebdie-1,1
jdledgnl-1,1
jdlfmcmi-1,1
jdlgladn-1,1
jdlicnig-1,1
jdliifch-1,1
jdlilhfc-1,1
jdljgked-1,1
jdljmfig-1,2
jdljmjbp-1,1
jdlncbio-1,1
jdlnhlol-1,1
jdlohejo-1,1
jdlpclah-1,2
jdmapegm-1,1
jdmbmoob-1,1
jdmcegai-1,1
jdmcifdo-1,1
jdmdalpd-1,1
jdmdfdhe-1,1
jdmecghf-1,1
jdmejfen-1,1
jdmekkin-1,1
jdmepbcf-1,1
jdmfoklf-1,3
jdmgbala-1,2
jdmhapnb-1,2
jdmjnjee-1,1
jdmkialh-1,1
jdmlddae-1,1
jdmnncgo-1,2
jdmobhom-1,1
jdmpcfmf-1,1
jdnaopna-1,1
jdnbkgjc-1,1
jdnbnpkm-1,1
jdnclcho-1,2
jdndepbc-1,1
jdndjehi-1,1
jdnhgfcd-1,2
jdnhldai-1,2
jdnifkja-1,3
jdnocoee-1,3
jdnoipom-1,3
jdnokiak-1,3
jdocebba-1,3
jdocmiag-1,3
jdocofel-1,2
jdodfpgm-1,1
jdodhehm-1,3
jdofiojl-1,3
jdogbgdm-1,3
jdogobnf-1,2
jdojmgbo-1,2
jdokajni-1,1
jdokmdeg-1,3
jdokmfhc-1,1
jdoloonm-1,1
jdonajgg-1,1
jdonefeb-1,1
jdonhkla-1,1
jdonjfab-1,1
jdoogbmo-1,1
jdopfceb-1,1
jdpalkhn-1,3
jdpcafea-1,1
jdpcplkg-1,1
jdpffafj-1,1
jdpgfaho-1,1
jdpifgob-1,1
jdpimefn-1,1
jdpjpkod-1,1
jdpkedge-1,1
jdplibob-1,2
jdpmcnok-1,1
jdpnbkgg-1,1
jdpneaec-1,2
jdpnfbib-1,2
jdpocdmi-1,3
jdpolkhg-1,1
jdppmnjl-1,1
jeaahell-1,1
jeabaiip-1,2
jeabggof-1,1
jeabiona-1,2
jeaccham-1,1
jeacgmpn-1,1
jeackcja-1,1
jeaefgip-1,1
jeaepcln-1,1
jeagpjkf-1,1
jeahcgbf-1,3
jeahcmhk-1,1
jeahheam-1,1
jeahojbi-1,1
jeaidooa-1,1
jeaijdbj-1,1
jeajeeop-1,1
jeajnldf-1,1
jeaoafej-1,1
jebahmfc-1,1
jebeooka-1,2
jebfiiml-1,1
jebflfen-1,1
jebflnln-1,1
jebfpmde-1,1
jebgcgfe-1,1
jebhebpp-1,1
jebhilbg-1,2
jebibjoh-1,2
jebjcihe-1,1
jebjinle-1,1
jeblfpdd-1,1
jebmcnan-1,2
jebnglkm-1,2
jebodpgp-1,3
jecaddei-1,1
jecaljpc-1,1
jecbankc-1,2
jecbcgeo-1,2
jecegild-1,2
jecfcpfp-1,1
jecjcack-1,2
jeckgolm-1,2
jecmblma-1,1
jecmehme-1,2
jecmpaln-1,2
jecmpjkk-1,2
jecoekec-1,2
jecpcjdf-1,2
jecpeham-1,1
jedacmnh-1,1
jedafcjj-1,1
jedakcjo-1,1
jedbnbpg-1,1
jedchfjg-1,1
jedcnpfp-1,1
jedcofma-1,3
jeddnmkl-1,1
jeddoolk-1,1
jedfmhhh-1,1
jedglhkn-1,1
jedgplgo-1,3
jedhgnan-1,1
jedialdb-1,3
jedljiaa-1,1
jednnekb-1,1
jedohnfg-1,1
jeeahcah-1,1
jeeanagc-1,1
jeebfdod-1,1
jeednknk-1,1
jeegckmo-1,2
jeehohjc-1,1
jeejdbdl-1,1
jeejhelh-1,1
jeejikga-1,1
jeekepkd-1,1
jeekolmg-1,1
jeelffle-1,1
jeelhddh-1,1
jeenmnkb-1,1
jeepapcd-1,1
jefbafmj-1,1
jefblbhn-1,1
jefcmooo-1,1
jefeaomj-1,3
jefefkec-1,1
jefehpdo-1,1
jeffcogl-1,3
jefjkacj-1,2
jefjlchp-1,3
jefkkgpk-1,1
jeflfeag-1,1
jefmbopm-1,2
jefmelek-1,1
jefnglmp-1,3
jefnkcpj-1,1
jefpfjfl-1,1
jegadlpk-1,1
jegcblkm-1,2
jegdjiak-1,1
jeggffnd-1,1
jegghepb-1,1
jeggmcfi-1,2
jeghbicg-1,2
jegijfhc-1,1
jegjbolj-1,2
jegkfncb-1,2
jeglcdoi-1,1
jegldacl-1,2
jeglfpga-1,1
jegnmloo-1,1
jegofepj-1,2
jegolljc-1,1
jegpipph-1,1
jehbneki-1,2
jehemhjl-1,1
jehhnkao-1,1
jehihjji-1,3
jehilehb-1,1
jehkgfmf-1,1
jehlfjec-1,1
jehnknam-1,2
jehobnja-1,1
jehodpjk-1,1
jehohhch-1,2
jehpanhe-1,3
jehpifma-1,2
jeiadadm-1,1
jeibgigp-1,2
jeibidnh-1,2
jeicejao-1,2
jeidkmjh-1,2
jeiejjhi-1,2
jeifeipl-1,2
jeihfckf-1,1
jeilcjjj-1,2
jeimhogh-1,2
jeioidpa-1,1
jeiophib-1,3
jeipdabf-1,3
jeipppkh-1,3
jejahgim-1,1
jejcmnif-1,1
jejdhlnj-1,1
jejenicc-1,1
jejgildf-1,1
jejkaffp-1,2
jejkkihc-1,1
jejnfbda-1,2
jejokeon-1,2
jekbmoaj-1,1
jekcabmh-1,2
jekcfhdl-1,3
jekekdfp-1,3
jekhajhd-1,3
jekhiagh-1,3
jekidhmn-1,3
jekjcmho-1,3
jekoamnn-1,3
jekpbikn-1,3
jekpkegh-1,3
jelbcmna-1,3
jelbokda-1,2
jelehkhf-1,1
jelekpce-1,2
jelgccgb-1,1
jelgfmff-1,1
jelhamgk-1,2
jeljpiae-1,1
jelkpipe-1,2
jelnapil-1,1
jemakhma-1,1
jemanghc-1,1
jembkilh-1,2
jemcbfgi-1,2
jemcjefe-1,2
jemckhgl-1,1
jemdaihd-1,1
jemdkoag-1,1
jemfjhcp-1,1
jemhlfdb-1,1
jemkkpnm-1,2
jemkmdgk-1,1
jemlcjeb-1,2
jemlhfia-1,1
jemllocc-1,1
jemmghem-1,1
jemohekn-1,2
jemomlfm-1,2
jempefob-1,1
jenccejg-1,1
jenignff-1,2
jenikkgf-1,1
jeniomkl-1,1
jenlanok-1,3
jeoajbcm-1,3
jeobdekj-1,3
jeobpoen-1,3
jeocbmdj-1,2
jeocgdll-1,2
jeocjell-1,1
jeocmanj-1,1
jeoggdfn-1,1
jeognbme-1,1
jeokkkci-1,2
jeoldhil-1,3
jeolkaol-1,1
jeolkgme-1,2
jeolnaom-1,2
jeonmeld-1,1
jeopkmlc-1,1
jeopolpn-1,1
jepbcecc-1,1
jepcjkaa-1,1
jepecbkc-1,1
jepgaffd-1,2
jepgpihj-1,2
jephdola-1,1
jepidbbg-1,2
jeplbgbg-1,1
jepmbgkp-1,2
jepmggip-1,1
jepnhgob-1,2
jepnikhh-1,2
jepooign-1,2
jfabappf-1,2
jfacjbal-1,2
jfaegfge-1,2
jfahejgg-1,3
jfaijcjf-1,2
jfaimlbj-1,1
jfajffpk-1,2
jfajlclh-1,2
jfakfblh-1,2
jfalibbc-1,3
jfamnaoe-1,2
jfapdigf-1,2
jfapeccd-1,2
jfbcaaci-1,2
jfbccile-1,2
jfbcfndp-1,2
jfbdodfe-1,2
jfbejkfp-1,2
jfbenmjo-1,2
jfbfehii-1,2
jfbfoiem-1,2
jfbhkjem-1,2
jfbiajgk-1,2
jfbindjb-1,2
jfbjfmjp-1,2
jfbkdcme-1,2
jfbldagj-1,2
jfblecbo-1,2
jfblgahm-1,1
jfbllmfn-1,2
jfbmjmig-1,1
jfbnefil-1,3
jfbolcpd-1,1
jfbpfihn-1,2
jfcabkpa-1,2
jfcafndo-1,1
jfcalamp-1,1
jfcbancj-1,1
jfcbehmd-1,2
jfcchcah-1,2
jfcdchpn-1,2
jfcddgme-1,2
jfcekomp-1,2
jfceoafc-1,1
jfcfblng-1,1
jfcgeigb-1,1
jfcglhpc-1,2
jfchpimm-1,3
jfcifgnl-1,2
jfciioni-1,1
jfcilocb-1,2
jfcjamlf-1,1
jfcmadda-1,1
jfcmjmjh-1,2
jfcnbmlg-1,1
jfcnhfpg-1,1
jfcofbpi-1,3
jfcongfi-1,1
jfdabobb-1,2
jfdblhkm-1,1
jfdcohca-1,1
jfddjdpd-1,2
jfdefobp-1,2
jfdeobmi-1,1
jfdfcgmm-1,1
jfdfhefl-1,2
jfdggkpf-1,1
jfdjcdab-1,3
jfdjgmeg-1,1
jfdkomof-1,1
jfdlfkfa-1,3
jfdljnpf-1,2
jfdmabcn-1,3
jfdmmgje-1,3
jfdobfee-1,3
jfeadhhk-1,2
jfeakajp-1,3
jfeceepb-1,2
jfecgdpm-1,2
jfedmhao-1,2
jfeecboe-1,2
jfefbcbg-1,2
jfefdafp-1,3
jfefkefg-1,2
jfeflkco-1,2
jfegajdn-1,2
jfehckko-1,3
jfeikdhl-1,2
jfelionm-1,2
jfelncbh-1,3
jfelnnoh-1,2
jfemmpci-1,2
jfenfdki-1,3
jfepdnin-1,2
jfepmghc-1,2
jffaclbl-1,2
jffapegi-1,3
jffcjkfh-1,2
jffdajfh-1,2
jffemclf-1,2
jfffhonc-1,2
jffgheck-1,2
jffijpjg-1,1
jffjmojh-1,2
jffkmpgp-1,2
jffkpehm-1,1
jffloofl-1,3
jffmjilp-1,2
jffoaklm-1,1
jffoegne-1,1
jffohiif-1,2
jffommil-1,2
jffpdeih-1,2
jffpmdga-1,1
jffpoejo-1,2
jfgbpmfm-1,2
jfgdcjbo-1,2
jfgdgoke-1,2
jfgefcge-1,2
jfgeniml-1,2
jfgfhkjj-1,1
jfgfmpbd-1,1
jfggklgg-1,2
jfghiooh-1,2
jfgjkgjk-1,2
jfgklcca-1,2
jfglbcpk-1,2
jfglddpo-1,2
